Dato;PO;BEHFISK_STK;BIOMASSE_KG;FORFORBRUK_KG;DØDFISK_STK;% Dødfisk;% FORFORBRUK;Tetthet
2018-06-30;11;24458897.0;39193777.779999994;6422075.0;120767.0;0.49375489009173223;16.385445251151804;5514.037391671355
2018-07-31;11;23036783.0;43437561.294;9776896.0;102950.0;0.4468939955722116;22.507930253788157;6111.080654755206
2018-08-31;11;25104562.0;48403272.231000006;12553619.0;124178.0;0.4946431648558537;25.935475891152667;6809.689396595386
2018-09-30;11;23539203.0;49057919.236;11904709.0;138116.0;0.5867488376730512;24.266640708365;6901.789425436128
2018-10-31;11;22382208.0;45000627.485;9961930.0;182348.0;0.814700676537364;22.13731353706256;6330.983045160383
2018-11-30;11;20497825.0;42345095.395;8459554.0;98458.0;0.48033388908335395;19.977647756105615;5957.38539603264
2018-12-31;11;20013506.0;40597505.969;6403261.0;100770.0;0.5035099797107013;15.772547714850981;5711.523068232977
2019-01-31;11;19060462.0;39233182.207;4853431.0;92162.0;0.4835244812009279;12.370729894895064;5519.581064575127
2019-02-28;11;17898501.0;36057348.241;3496353.0;119335.0;0.6667318117869201;9.696644846512523;5072.783939364096
2019-03-31;11;17146717.0;35570358.268;3283512.0;153976.0;0.8979911431441948;9.231034377727736;5004.271
2019-04-30;11;17756277.0;35100352.65;3141934.0;185117.0;1.0425439972579837;8.951288983701993;4938.147530951041
2019-05-31;11;22480728.0;33987282.734;3922359.0;338689.0;1.5065748760449396;11.540666639043119;4781.553564153067
2019-06-30;11;22574234.0;34768687.701;5628547.0;220967.0;0.9788460596270951;16.18855174634076;4891.486733398987
2019-07-31;11;21772361.0;38909982.177999996;9522779.0;119722.0;0.54988064914044;24.47387139998294;5474.111167416994
2019-08-31;11;23028238.0;38753085.307;10991091.0;82698.0;0.3591156214383402;28.361847612723295;5452.037887872819
2019-09-30;11;21066906.0;35830920.886;9466580.0;171901.0;0.8159764893810225;26.420141503253465;5040.928655880698
2019-10-31;11;21422949.0;37973459.626;9917995.0;138895.0;0.6483467798947755;26.118228619889194;5342.3550402363535
2019-11-30;11;21966977.0;38493117.475999996;7192484.0;106833.0;0.4863345557288106;18.68511690300072;5415.463910523354
2019-12-31;11;22798979.0;38724375.19;5147348.0;185478.0;0.813536430732271;13.29226869315435;5447.998760551491
2020-01-31;11;21843585.0;36874417.444;3906719.0;515671.0;2.360743440236573;10.5946595791866;5187.734586944288
2020-02-29;11;19750441.0;34332740.393;3516869.0;427566.0;2.1648428002189926;10.24348467306456;4830.154810495216
2020-03-31;11;18894453.0;31906242.661000002;3441275.0;429867.0;2.2750962941345803;10.785585242872793;4488.779215109736
2020-04-30;11;20546099.0;32169764.811;3206903.0;477238.0;2.3227669641813757;9.968686494417407;4525.85323733821
2020-05-31;11;25013005.0;33701129.618;4102931.0;406137.0;1.6237033495175808;12.174461350424874;4741.295669386607
2020-06-30;11;25663895.0;36199168.123;6340948.0;137551.0;0.5359708649057363;17.5168334765437;5092.73608933596
2020-07-31;11;26749016.0;42899035.21300001;10042733.0;71694.0;0.2680248125762832;23.410160508590362;6035.317278137311
2020-08-31;11;27645330.0;49942861.758999996;14390042.0;81648.0;0.2953410214311061;28.813010494751694;7026.288936268992
2020-09-30;11;26101963.0;51628346.363000005;13786651.0;107212.0;0.41074305407604783;26.703646293580203;7263.413950900394
2020-10-31;11;23993155.0;48848112.387;12576904.0;174538.0;0.7274491412238199;25.746960087954402;6872.272423607204
2020-11-30;11;24181794.0;51014117.744;10484597.0;122558.0;0.5068193038117851;20.552344064076536;7177.000245357344
2020-12-31;11;22389624.0;48320621.353;6940042.0;157605.0;0.7039198157146364;14.362485012972884;6798.061529684862
2021-01-31;11;23176349.0;48427250.937;6083817.0;321563.0;1.3874618474204026;12.562796529405649;6813.062878024761
2021-02-28;11;21552022.0;46422725.17;4609494.0;488965.0;2.268766243835497;9.929391226215253;6531.053062746202
2021-03-31;11;19353509.0;40878246.994;4771747.0;313747.0;1.6211375415176648;11.673071501085612;5751.019554586382
2021-04-30;11;19925722.0;39394787.537999995;4522265.0;262992.0;1.3198618348685183;11.479348621027206;5542.316761114237
2021-05-31;11;25175262.0;40179665.559;5391476.0;267348.0;1.0619472401121386;13.418419304867365;5652.738542346652
2021-06-30;11;24155334.0;42452269.646;7227695.0;228815.0;0.9472648980966274;17.0254619135093;5972.463371693866
2021-07-31;11;26757235.0;47747052.707;11258632.0;93349.0;0.3488738653302555;23.579742333183674;6717.368135481148
2021-08-31;11;24973702.0;45774894.39;12804540.0;136207.0;0.5454017189762255;27.97284443936868;6439.911985087226
2021-09-30;11;22343712.0;43278351.89;12528858.0;125718.0;0.562654942920854;28.949480404994233;6088.682032920653
2021-10-31;11;20515424.0;43323418.396;10072917.0;105634.0;0.5149003988413791;23.250512939509917;6095.022284186832
2021-11-30;11;22093716.0;42302429.744;7204004.0;127314.0;0.576245299794747;17.02976411425111;5951.382912774339
2021-12-31;11;23966814.0;41223124.452999994;5797228.0;142254.0;0.5935457253517301;14.063048536288495;5799.539174592008
2022-01-31;11;22832981.0;40205048.308;4420831.0;219967.0;0.9633739895811239;10.995711200576629;5656.309553742262
2022-02-28;11;21362937.0;36150113.116;3086777.0;224086.0;1.0489475300142486;8.538775494546922;5085.83470962296
2022-03-31;11;20514844.0;35505626.167;3501233.0;432300.0;2.107254629867037;9.861065352099468;4995.164064012381
2022-04-30;11;21429692.0;35868906.685;3467343.0;179136.0;0.8359242867326324;9.6667094719394;5046.272746904896
2022-05-31;11;25585184.0;38334988.131;4668373.0;258513.0;1.0104011759305698;12.177838647157087;5393.217238463702
2022-06-30;11;26657980.0;43483925.219;7099662.0;149360.0;0.5602825120282933;16.327095505393455;6117.603435424873
2022-07-31;11;27526920.0;50919921.162;12660821.0;95955.0;0.34858603868503996;24.864180287553918;7163.748053179516
2022-08-31;11;26600865.0;52810100.88;15570431.0;81175.0;0.30515924952064527;29.48381226421168;7429.6709172763085
2022-09-30;11;26541385.0;52055776.56299999;14604612.0;95046.0;0.3581048991979884;28.055699029530203;7323.547631260551
2022-10-31;11;23886217.0;47476420.537;12551349.0;122701.0;0.513689547407193;26.437016224123937;6679.293829065841
2022-11-30;11;25868033.0;46746407.497;9482984.0;134244.0;0.518957123643688;20.286016632633384;6576.590812746202
2022-12-31;11;24223919.0;45190804.2;7372467.0;136392.0;0.5630467968457127;16.314086749533878;6357.73835115363
2023-01-31;11;23122057.0;45473721.555;5733124.0;208511.0;0.901783954602309;12.607553998117012;6397.541017867192
2023-02-28;11;22547284.0;47385734.619;4856773.0;167334.0;0.7421470364235444;10.249441185306866;6666.535540095667
2023-03-31;11;21242882.0;45562737.76;5282313.0;188298.0;0.886405149734391;11.593493410831423;6410.0644006752955
2023-04-30;11;21375597.0;46382937.978;5565151.0;134239.0;0.6280011734876925;11.998271870228704;6525.45553995498
2023-05-31;11;24762001.0;50426854.98199999;7089817.0;292917.0;1.182929440960769;14.05960574485704;7094.38027321328
2023-06-30;11;28324092.0;55391713.06;9120231.0;142323.0;0.5024803619477016;16.464973722912333;7792.8690292628025
2023-07-31;11;28906722.0;57313772.88200001;13221821.0;80212.0;0.2774856311967853;23.0691862272296;8063.276995216658
2023-08-31;11;26142793.0;51512759.919;14880198.0;68475.0;0.2619268721593748;28.886431290806414;7247.1524928249855
2023-09-30;11;26568212.0;52442270.818;13836423.0;124871.0;0.47000151910862503;26.38410348022317;7377.9221747326965
2023-10-31;11;25062570.0;47048103.355000004;11582302.0;174638.0;0.6968080288653559;24.61799982159982;6619.035362267868
2023-11-30;11;29342862.0;45892086.905;8443074.0;328948.0;1.1210494736334853;18.397668464015997;6456.399395751267
2023-12-31;11;27181137.0;39321968.465;5631274.0;546536.0;2.0107179475236814;14.320936158148662;5532.072096933034
2024-01-31;11;25435611.0;36912600.525;4091861.0;439506.0;1.7279160307963508;11.08526882907825;5193.106432892515
2024-02-29;11;23803750.0;36598068.615;3320534.0;488788.0;2.053407551331198;9.072976049449379;5148.856023494654
2024-03-31;11;22579737.0;35670482.159;3458929.0;173460.0;0.7682108963448069;9.696894436643547;5018.3570848339905
2024-04-30;11;24945499.0;36607706.224;3504926.0;159691.0;0.6401595734765618;9.574284656224027;5150.211905458638
2024-05-31;11;32111383.0;40639046.655;5617514.0;345106.0;1.07471546772059;13.822947294234453;5717.367284046145
2024-06-30;11;33284224.0;47564455.069;8879065.0;218936.0;0.6577770898309061;18.66743766352304;6691.679103685988
2024-07-31;11;35554321.0;54106227.362;14355917.0;111880.0;0.31467342605136517;26.53283679150485;7612.01848086663
2024-08-31;11;35470925.0;58958719.154;17881833.0;150437.0;0.4241135521557445;30.32941226774738;8294.698811761395
2024-09-30;11;33578499.0;57421572.473;14871615.0;234751.0;0.6991110591334055;25.899003387607912;8078.44294780529
2024-10-31;11;31232544.0;56335429.562;14738287.0;247156.0;0.7913412368841936;26.161666139032043;7925.637248452448
2024-11-30;11;33106778.0;61160707.639000006;12214018.0;288296.0;0.8708065762243611;19.970367367384014;8604.488975661228
2024-12-31;11;31086221.0;58993100.379;9698624.0;309212.0;0.9946915065681352;16.440268332553103;8299.535787703995
2025-01-31;11;29105303.0;58320611.249;8048285.0;437170.0;1.5020286852880382;13.800069696865533;8204.925611845807
2025-02-28;11;27139009.0;57712869.180999994;7069263.0;627256.0;2.3112708352762623;12.249023658534924;8119.4244767867185
2012-01-31;12;16934223.0;32216379.225;4105085.25;94443.25;0.5577064268021037;12.742230346029832;2877.490105841372
2012-02-29;12;15676690.75;30618114.975;2909281.5;91803.25;0.5856035018104826;9.501830868345284;2734.7369573954984
2012-03-31;12;14899219.25;29014877.200000003;2761111.5;92512.0;0.6209184417498924;9.516192265669833;2591.539585566274
2012-04-30;12;15681603.5;27762022.9;2596089.0;117066.5;0.7465212342602592;9.351224186188537;2479.637629510539
2012-05-31;12;18326237.75;26749248.325000003;3147122.0;259382.5;1.41536142626983;11.765272660236517;2389.179021525545
2012-06-30;12;19509226.5;25533284.15;4466867.25;251935.75;1.2913671897755659;17.494291857477332;2280.5720033940693
2012-07-31;12;20292790.75;28923890.575000003;6946860.0;172287.25;0.8490071775859611;24.017723279607587;2583.412877366917
2012-08-31;12;20970334.75;33849605.175;9639308.5;174988.75;0.8344585438723147;28.476871296328206;3023.3659498928187
2012-09-30;12;21818707.75;36760622.349999994;9424305.25;223443.5;1.0240913557311844;25.636957830231076;3283.371056627366
2012-10-31;12;21145596.0;38089772.475;8856844.0;123018.5;0.5817688940997454;23.252551602436423;3402.087573687031
2012-11-30;12;20085644.25;37725307.0;7301478.75;129462.75;0.6445536343699805;19.3543255989938;3369.534387281172
2012-12-31;12;19327006.25;36852874.225;5330728.0;170579.75;0.8825978932976234;14.464890763889937;3291.6107739371205
2013-01-31;12;18220926.75;34907266.975;4226293.25;98533.5;0.5407710669820898;12.107201784163738;3117.8337776884605
2013-02-28;12;17291816.0;32821044.05;3209448.0;100670.75;0.5821872613032663;9.778628599110636;2931.4973249374775
2013-03-31;12;16305012.25;30742254.15;2789799.75;103154.25;0.632653618521507;9.074805433550162;2745.8247722400856
2013-04-30;12;16418145.5;29409961.825;2337769.5;140331.75;0.854735694722647;7.948903551492455;2626.827601375491
2013-05-31;12;18194458.25;27264559.55;3170541.25;152764.75;0.8396224163475711;11.62880054667892;2435.205390317971
2013-06-30;12;21171598.75;28937303.849999998;5123453.0;158834.5;0.7502244014519688;17.705357163051666;2584.610919078242
2013-07-31;12;21398978.75;31231111.474999998;8353604.0;192825.75;0.9010979087027693;26.74769998719682;2789.4883418185063
2013-08-31;12;21794480.75;35621711.675000004;10557944.75;188244.25;0.8637244087588551;29.63907194108745;3181.64627322258
2013-09-30;12;21620101.0;37911120.55;10123438.5;170167.5;0.7870800418554936;26.703084353965373;3386.1308101107534
2013-10-31;12;21756194.75;39500311.875;9802303.5;177951.25;0.8179337059850504;24.815762293269238;3528.0735865487673
2013-11-30;12;20874661.75;40123659.4;7737093.0;108510.0;0.5198168061333975;19.283119026775513;3583.7494998213647
2013-12-31;12;19964334.5;39737427.925;5670705.0;111511.25;0.5585523023569856;14.270437962675464;3549.2522262415146
2014-01-31;12;18768287.75;38402391.225;4964266.5;140696.75;0.7496514965783173;12.926972361992545;3430.0099343515544
2014-02-28;12;17700248.75;36298321.475;3889434.5;121418.25;0.685969173173343;10.715191066558814;3242.079445784209
2014-03-31;12;16623709.75;33711375.775;3745978.75;113540.25;0.6830018792887069;11.111913008243283;3011.0196297784923
2014-04-30;12;16572107.0;31588238.450000003;3254672.75;153804.0;0.9280895905390907;10.303432257394524;2821.3860709181854
2014-05-31;12;18872113.5;30489610.3;3686069.25;221607.5;1.1742590462907083;12.089591220521438;2723.2592265094677
2014-06-30;12;20664150.25;29731447.674999997;5096562.0;186361.75;0.9018602156166572;17.14199071539156;2655.541950250089
2014-07-31;12;21252122.75;32587180.950000003;8003251.5;210450.0;0.9902540206248337;24.55950857571802;2910.6092309753485
2014-08-31;12;23061793.5;37209742.675000004;9878152.25;160571.75;0.6962674000181296;26.547220001703487;3323.4854122007864
2014-09-30;12;23315649.5;40776970.37499999;10296179.75;205329.5;0.8806509979488241;25.249987076804754;3642.1016769381918
2014-10-31;12;23307542.0;42824702.175000004;10097895.25;154139.25;0.6613277796517539;23.579604147007704;3825.0001942658096
2014-11-30;12;22169356.5;41857796.05;7925407.5;137986.25;0.6224188329507895;18.934125175947962;3738.638446766702
2014-12-31;12;21853668.5;41743918.85;5795132.25;111476.75;0.510105431497691;13.88257837225074;3728.467207038228
2015-01-31;12;19968758.75;38226251.925000004;5026436.5;151555.75;0.7589642996713554;13.14917431576049;3414.27759244373
2015-02-28;12;18467780.0;35481009.949999996;3511360.25;188779.75;1.022211386533736;9.896449551318367;3169.079130939621
2015-03-31;12;17162006.75;33312777.775;3517081.5;177978.0;1.0370465563416702;10.55775511653501;2975.417807699178
2015-04-30;12;17645704.5;32516049.500000004;3439419.75;118659.0;0.672452607375353;10.577606452468956;2904.2559396212937
2015-05-31;12;20130283.5;33016099.825;4172009.5;191775.25;0.9526703883728215;12.636288120382192;2948.9192412468738
2015-06-30;12;22349731.5;33259255.7;6160411.25;147214.5;0.658685765419598;18.52239660913398;2970.6373436941763
2015-07-31;12;22850400.75;35240687.85;8349501.75;117198.75;0.5128958186871186;23.692788817117254;3147.614134512326
2015-08-31;12;24086001.75;39878946.925;10714956.5;120812.5;0.5015880230100872;26.86870473323062;3561.8923655769913
2015-09-30;12;23379925.5;41251581.95;10152874.25;328538.0;1.4052140585306827;24.612084603945714;3684.492850125045
2015-10-31;12;23965236.0;43543698.125;10591685.25;152067.75;0.634534748583323;24.324266670218652;3889.219196588067
2015-11-30;12;23090614.5;43441937.225;8482456.75;177194.5;0.7673875461391467;19.525963370525083;3880.1301558592354
2015-12-31;12;21916038.75;41590783.75;6672470.75;178132.25;0.8127940091363454;16.04314741964919;3714.7895453733477
2016-01-31;12;20494365.5;38157038.575;5075862.75;169535.75;0.8272310260105393;13.302559474114009;3408.095621204002
2016-02-29;12;19362852.0;36382748.3;3895718.25;205595.75;1.06180509978592;10.707597507140495;3249.620248302965
2016-03-31;12;17743347.25;32974341.9;3536935.5;185554.0;1.0457666041563831;10.72632627734111;2945.189523043944
2016-04-30;12;18265013.75;30344571.45;3240453.25;141449.0;0.7744259157757273;10.678856530695873;2710.304702572347
2016-05-31;12;20163912.5;28742658.65;4026190.0;191892.25;0.951661786868;14.007716018991168;2567.225674347981
2016-06-30;12;22257091.5;29386150.075;5244995.25;185744.0;0.8345385110179379;17.848528087597742;2624.700792693819
2016-07-31;12;23099584.5;33923042.55;8780363.0;172889.75;0.7484539386411907;25.883182462358466;3029.9252009646298
2016-08-31;12;24244503.5;37464153.449999996;10120601.25;173336.75;0.7149527726975312;27.014092987599593;3346.2087754555196
2016-09-30;12;24754960.25;41188503.349999994;10840932.75;219352.0;0.886093121478553;26.320288110201513;3678.858820114326
2016-10-31;12;25199512.5;44360032.475;10538480.25;152023.25;0.6032785356462749;23.756700935553134;3962.132232493748
2016-11-30;12;24070675.0;43632510.825;9127464.0;119264.25;0.4954753034553456;20.918952009450397;3897.151734994641
2016-12-31;12;22675382.5;42537176.825;7067134.0;122761.0;0.5413844727867325;16.61401749597659;3799.3191162022154
2017-01-31;12;22160724.5;42417477.925;5885050.5;134483.75;0.606856287573089;13.874116962836847;3788.6278961236153
2017-02-28;12;21194700.25;41752258.300000004;4825504.25;124704.75;0.5883770401518181;11.557468856720499;3729.2120668095754
2017-03-31;12;20260539.0;39941529.375;4859427.75;129946.25;0.6413760759276937;12.166353732668005;3567.482080653805
2017-04-30;12;21187219.75;39940116.525;4505129.75;152473.0;0.7196460970297908;11.279711082415277;3567.3558882636653
