ÅR;MÅNED_KODE;MÅNED;PO_KODE;PO_NAVN;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2018;11;NOVEMBER;04;Nordhordland til Stadt;REGNBUEØRRET;2018;10554927;13428616.543;1754286;1965894;3773183;376;632.195;557;0;0;67100;295;0;23
2018;11;NOVEMBER;05;Stadt til Hustadvika;LAKS;2016;0;0;0;0;0;1132;12197.25;10842;0;0;5;11;0;0
2018;11;NOVEMBER;05;Stadt til Hustadvika;LAKS;2017;3605383;14577859.098;0;0;2876776;612516;3081077.625;2558549;0;202710;53148;8827;0;-6169
2018;11;NOVEMBER;05;Stadt til Hustadvika;LAKS;2018;17096559;23273252.746;0;90278;5300532;0;0;0;0;0;73920;0;0;28
2018;11;NOVEMBER;05;Stadt til Hustadvika;REGNBUEØRRET;2017;407636;1450482.411;0;0;341118;191528;687560;0;0;687560;4141;0;0;-412
2018;11;NOVEMBER;05;Stadt til Hustadvika;REGNBUEØRRET;2018;2678085;4563545.672;0;0;1112269;0;0;0;0;0;10910;0;0;0
2018;11;NOVEMBER;06;Nordmøre til Sør-Trøndelag;LAKS;2017;14398058;54930094.087;0;0;11691599;5472712;26588275.964;22834134;24279;869138;190616;29166;0;-33379
2018;11;NOVEMBER;06;Nordmøre til Sør-Trøndelag;LAKS;2018;48407043;65688067.147;972836;972836;15118731;448085;1181289.375;1050035;0;0;1253702;14387;0;-26038
2018;11;NOVEMBER;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;289652;1274300.352;0;0;223734;243624;1086896.43;957618;0;0;1209;131;0;-6407
2018;11;NOVEMBER;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2018;928662;393608.074;0;0;155875;0;0;0;0;0;1745;0;0;-9261
2018;11;NOVEMBER;07;Nord-Trøndelag med Bindal;LAKS;2017;7421670;29717812.059;0;0;5852841;1063708;4899011.625;4354677;0;0;102149;1195;0;-18207
2018;11;NOVEMBER;07;Nord-Trøndelag med Bindal;LAKS;2018;27847013;31118253.642;0;1614152;8598710;0;0;0;0;0;126718;0;0;-7590
2018;11;NOVEMBER;08;Helgeland til Bodø;LAKS;2017;11952303;45082287.118;0;0;9677811;2055622;9379786.5;8337588;0;0;71133;1866;0;-181
2018;11;NOVEMBER;08;Helgeland til Bodø;LAKS;2018;33201804;35842526.374;2754584;2754584;8426281;0;0;0;0;0;251905;0;0;-10933
2018;11;NOVEMBER;09;Vestfjorden og Vesterålen;LAKS;2017;13622546;43419515.726;0;0;9134949;2126098;9715622.625;8636109;0;0;36889;671;0;-16507
2018;11;NOVEMBER;09;Vestfjorden og Vesterålen;LAKS;2018;24909176;26208154.738;1369999;1369999;6118540;0;0;0;0;0;90798;0;0;15
2018;11;NOVEMBER;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;655920;1997633.948;0;0;426212;51843;178820.385;157551;0;0;1034;0;0;-3735
2018;11;NOVEMBER;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;887700;660627.852;0;0;165899;0;0;0;0;0;2597;0;0;0
2018;11;NOVEMBER;10;Andøya til Senja;LAKS;2017;14203507;47883981.326;0;0;9936676;1981465;11273736.375;10021099;0;0;84026;1137;0;-17314
2018;11;NOVEMBER;10;Andøya til Senja;LAKS;2018;27355769;20419115.243;1109360;1109360;5625604;0;0;0;0;0;105034;0;0;3638
2018;11;NOVEMBER;11;Kvaløy til Loppa;LAKS;2017;5714895;24639589.271;0;0;4285824;1728786;9253258.875;8225119;0;0;45701;4055;0;-26362
2018;11;NOVEMBER;11;Kvaløy til Loppa;LAKS;2018;14782930;17705506.124;0;0;4173730;0;0;0;0;0;52757;0;0;-25205
2018;11;NOVEMBER;12;Vest-Finnmark;LAKS;2017;14792516;47800035.159;0;0;9141099;2693085;11910418.875;10587039;0;0;82521;18431;0;-6499
2018;11;NOVEMBER;12;Vest-Finnmark;LAKS;2018;26255361;17732656.798;4035305;4035305;4621954;0;0;0;0;0;74391;0;0;-44918
2018;11;NOVEMBER;13;Øst-Finnmark;LAKS;2017;659836;3487420.114;0;0;657467;459047;2453065.875;2180503;0;0;1526;2063;0;-5793
2018;11;NOVEMBER;13;Øst-Finnmark;LAKS;2018;1619918;1516907.913;0;0;367225;0;0;0;0;0;6368;0;0;0
2018;12;DESEMBER;(null);(null);LAKS;2015;0;0;0;0;250;0;0;0;0;0;227;0;0;0
2018;12;DESEMBER;(null);(null);LAKS;2016;6554;58153.115;0;0;1784;0;0;0;0;0;34;0;0;-159
2018;12;DESEMBER;(null);(null);LAKS;2017;2585806;11777959.156;0;0;1826566;1195544;4997514.875;4110703;0;372974;50689;13839;0;9313
2018;12;DESEMBER;(null);(null);LAKS;2018;8844180;9210716.548;0;65863;1828610;0;0;0;0;0;45972;5919;0;-4190
2018;12;DESEMBER;(null);(null);REGNBUEØRRET;2016;2588;19852.898;0;0;0;267;1406;0;0;1406;629;0;0;0
2018;12;DESEMBER;(null);(null);REGNBUEØRRET;2017;2134;11517.445;0;0;4286;4056;18921.585;16671;0;0;30;1087;0;-17
2018;12;DESEMBER;(null);(null);REGNBUEØRRET;2018;2763718;3884965.48;0;0;770642;46127;177770.515;153949;2400;0;20012;471;0;835
2018;12;DESEMBER;01;Svenskegrensen til Jæren;LAKS;2017;3890293;16496200.107;0;0;2276872;711569;2880302.875;2097615;0;520486;51995;13804;0;16236
2018;12;DESEMBER;01;Svenskegrensen til Jæren;LAKS;2018;2406801;833951.81;0;0;231820;0;0;0;0;0;3212;0;0;0
2018;12;DESEMBER;02;Ryfylket;LAKS;2017;6625190;28604465.051;0;0;3981596;1379121;6476486.625;5340477;0;468450;204806;38680;0;-1324
2018;12;DESEMBER;02;Ryfylket;LAKS;2018;17659288;15758279.493;0;0;3532835;0;0;0;0;0;48081;0;0;73
2018;12;DESEMBER;03;Karmøy til Sotra;LAKS;2017;8539813;34834410.336;0;0;5163738;2928579;12575308.625;10702941;0;534500;300002;143002;0;8833
2018;12;DESEMBER;03;Karmøy til Sotra;LAKS;2018;37396455;65015359.172;0;0;12313267;498742;1659823.875;1475399;0;0;370493;53395;0;-2183
2018;12;DESEMBER;03;Karmøy til Sotra;REGNBUEØRRET;2017;288514;1424639.463;0;0;194863;44002;127441.205;112283;0;0;4330;1921;0;-1396
2018;12;DESEMBER;03;Karmøy til Sotra;REGNBUEØRRET;2018;2877990;5982132.635;0;0;947715;0;0;0;0;0;30164;0;0;1
2018;12;DESEMBER;04;Nordhordland til Stadt;LAKS;2017;8903989;36252125.234;0;0;5245313;1151564;5209428.125;3918073;0;801596;190259;57681;0;-13083
2018;12;DESEMBER;04;Nordhordland til Stadt;LAKS;2018;29124251;32249642.419;123000;667433;6900687;150233;484965;431080;0;0;219888;1615;0;22942
2018;12;DESEMBER;04;Nordhordland til Stadt;REGNBUEØRRET;2017;1033316;3700173.698;0;0;725741;1215243;4847670.508;3318610;2463;1077930;20097;18396;0;11097
2018;12;DESEMBER;04;Nordhordland til Stadt;REGNBUEØRRET;2018;10161789;14718318.416;0;0;3400534;263191;923833.685;730919;570;93519;115258;5405;0;9560
2018;12;DESEMBER;05;Stadt til Hustadvika;LAKS;2017;2427914;9912396.807;0;0;1613808;1087767;5763511.375;4767291;0;400309;21025;26361;0;53533
2018;12;DESEMBER;05;Stadt til Hustadvika;LAKS;2018;17128802;27335223.891;0;164260;4947303;0;0;0;0;0;132017;0;0;0
2018;12;DESEMBER;05;Stadt til Hustadvika;REGNBUEØRRET;2017;234419;888359.466;0;0;207141;174612;718511;0;0;718511;2311;0;0;3606
2018;12;DESEMBER;05;Stadt til Hustadvika;REGNBUEØRRET;2018;2666254;5398790.679;0;0;1136429;0;0;0;0;0;11830;0;0;1
2018;12;DESEMBER;06;Nordmøre til Sør-Trøndelag;LAKS;2017;10764859;44475298.599;0;0;7284881;3360611;15260315.327;12676893;12247;983306;232142;22517;0;-57657
2018;12;DESEMBER;06;Nordmøre til Sør-Trøndelag;LAKS;2018;48128700;77571878.676;0;0;14056669;89386;333163;0;0;333163;187654;0;0;163
2018;12;DESEMBER;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;167711;805851.355;0;0;118263;120888;574003.55;505730;0;0;883;167;0;3
2018;12;DESEMBER;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2018;921856;506464.076;0;0;142048;0;0;0;0;0;6526;0;0;280
2018;12;DESEMBER;07;Nord-Trøndelag med Bindal;LAKS;2017;5695058;25363833.605;0;0;4198309;1609520;7201326.795;6398653;2245;0;102450;2242;0;-12267
2018;12;DESEMBER;07;Nord-Trøndelag med Bindal;LAKS;2018;27763897;37532876.742;0;532657;7855443;0;0;0;0;0;83240;0;0;424
2018;12;DESEMBER;07;Nord-Trøndelag med Bindal;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;12;DESEMBER;08;Helgeland til Bodø;LAKS;2017;9859656;40009754.534;0;0;6562029;1984789;9995022;8884464;0;0;41021;4014;0;12859
2018;12;DESEMBER;08;Helgeland til Bodø;LAKS;2018;36521857;43930527.158;1178166;3033012;8058029;0;0;0;0;0;343877;0;0;-131
2018;12;DESEMBER;08;Helgeland til Bodø;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;12;DESEMBER;09;Vestfjorden og Vesterålen;LAKS;2017;11828807;41189525.343;0;0;7002940;1589075;7548330.375;6709627;0;0;29451;361;0;13314
2018;12;DESEMBER;09;Vestfjorden og Vesterålen;LAKS;2018;25877586;31610607.191;855205;855205;5648624;0;0;0;0;0;68908;0;0;1265
2018;12;DESEMBER;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;654090;2264842.036;0;0;351192;0;0;0;0;0;1787;0;0;0
2018;12;DESEMBER;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;883386;757610.732;0;0;176856;0;0;0;0;0;4272;0;0;0
2018;12;DESEMBER;10;Andøya til Senja;LAKS;2017;12440042;45988601.35;0;0;8453567;1800751;10144622.722;7561394;13592;1620847;38957;2186;0;582
2018;12;DESEMBER;10;Andøya til Senja;LAKS;2018;28917342;25971477.325;211103;1551496;5576727;0;0;0;0;0;177366;0;0;1594
2018;12;DESEMBER;10;Andøya til Senja;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;12;DESEMBER;11;Kvaløy til Loppa;LAKS;2017;4311932;19556767.462;0;0;2895597;1354427;7211385;6410120;0;0;21614;3016;0;-23594
2018;12;DESEMBER;11;Kvaløy til Loppa;LAKS;2018;15701574;21040738.507;399996;999983;3507664;0;0;0;0;0;79156;0;0;937
2018;12;DESEMBER;12;Vest-Finnmark;LAKS;2017;12922425;44916991.419;0;0;7189000;1780388;8691302.25;7725602;0;0;60778;10257;0;-18166
2018;12;DESEMBER;12;Vest-Finnmark;LAKS;2018;27326174;21926148.301;1158372;1158372;4467498;0;0;0;0;0;85999;0;0;1580
2018;12;DESEMBER;13;Øst-Finnmark;LAKS;2017;463073;2713892.498;0;0;346636;201490;1023568.875;909839;0;0;1641;313;0;6681
2018;12;DESEMBER;13;Øst-Finnmark;LAKS;2018;1610063;1747682.475;0;0;240441;0;0;0;0;0;9855;0;0;0
2019;1;JANUAR;(null);(null);LAKS;2016;2234;24165.108;0;0;1851;0;0;0;0;0;80;0;0;20
2019;1;JANUAR;(null);(null);LAKS;2017;1812021;9756329.686;0;0;1283231;506307;1996855.375;1371403;0;454027;33725;10944;0;-8823
2019;1;JANUAR;(null);(null);LAKS;2018;7873455;10921210.069;0;0;1660571;0;0;0;0;0;67581;4848;0;234137
2019;1;JANUAR;(null);(null);LAKS;2019;243862;19508.96;243862;243862;0;0;0;0;0;0;0;0;0;0
2019;1;JANUAR;(null);(null);REGNBUEØRRET;2016;1096;8398.474;0;0;0;1780;13621;0;0;13621;482;0;0;0
2019;1;JANUAR;(null);(null);REGNBUEØRRET;2017;293;901.268;0;0;432;0;0;0;0;0;119;0;0;-20
2019;1;JANUAR;(null);(null);REGNBUEØRRET;2018;2592290;3826216.151;0;0;829904;142724;619632.64;341664;0;231844;26484;886;0;-1312
2019;1;JANUAR;01;Svenskegrensen til Jæren;LAKS;2017;3635192;17041718.805;0;0;2300853;168326;958379;0;0;958379;70857;1438;0;-14480
2019;1;JANUAR;01;Svenskegrensen til Jæren;LAKS;2018;2399029;1044691.193;0;0;221816;0;0;0;0;0;7772;0;0;0
2019;1;JANUAR;02;Ryfylket;LAKS;2017;5237107;23947498.179;0;0;3346617;1276153;6622020;5886240;0;0;110113;45061;0;44640
2019;1;JANUAR;02;Ryfylket;LAKS;2018;17598377;18521101.507;0;0;3167763;0;0;0;0;0;60647;0;0;286
2019;1;JANUAR;02;Ryfylket;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;JANUAR;03;Karmøy til Sotra;LAKS;2017;6049298;25921923.099;0;0;3449475;2200720;10097860.25;8493882;0;542243;221089;91877;0;24173
2019;1;JANUAR;03;Karmøy til Sotra;LAKS;2018;35917175;68298897.135;0;0;9512306;787081;3249505;2577880;0;349390;668946;15364;0;-6183
2019;1;JANUAR;03;Karmøy til Sotra;REGNBUEØRRET;2017;0;0;0;0;62032;295607;1429902.834;1258026;1614;0;1533;7057;0;15683
2019;1;JANUAR;03;Karmøy til Sotra;REGNBUEØRRET;2018;2745876;6182277.771;0;0;970917;83497;310122.479;271625;1444;0;45910;2713;0;66
2019;1;JANUAR;04;Nordhordland til Stadt;LAKS;2017;7029948;30766122.117;0;0;4146910;1684506;7783034.972;6009792;842;1020953;127817;71345;0;14017
2019;1;JANUAR;04;Nordhordland til Stadt;LAKS;2018;29684004;37221014.468;0;0;6151356;62874;280630.125;249449;0;0;235130;1013;0;-11596
2019;1;JANUAR;04;Nordhordland til Stadt;LAKS;2019;141663;10908.051;142251;142251;460;0;0;0;0;0;588;0;0;0
2019;1;JANUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2017;635775;2321910.31;0;0;391794;378951;1524427.892;1339124;3572;0;7059;3690;0;3402
2019;1;JANUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2018;9929161;16078020.295;0;0;3079398;141486;576349.35;272010;0;267618;86526;807;0;-3764
2019;1;JANUAR;05;Stadt til Hustadvika;LAKS;2017;1510455;6035414.927;0;0;962790;827338;4450267.125;3041145;0;1028979;21952;16689;0;-51480
2019;1;JANUAR;05;Stadt til Hustadvika;LAKS;2018;18549603;33443691.695;0;0;3976430;0;0;0;0;0;116469;0;0;67
2019;1;JANUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2017;49156;218154.328;0;0;87163;189596;741743;0;0;741743;1888;0;0;6221
2019;1;JANUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2018;2646849;6094223.982;0;0;1085093;0;0;0;0;0;19400;0;0;5
2019;1;JANUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2017;7098723;31180947.761;0;0;5115894;3379844;15984459.26;14154384;14610;42281;209212;19761;15887;-41066
2019;1;JANUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2018;44602077;79355516.604;0;0;12337366;1697213;5347201.875;4435479;0;357288;235506;57782;0;7330
2019;1;JANUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2019;3214263;640391.317;2788893;3222273;48399;0;0;0;0;0;8010;0;0;0
2019;1;JANUAR;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;0;0;0;0;14749;151019;755469.62;665612;0;0;426;71;0;-16195
2019;1;JANUAR;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2018;906302;624886.662;0;0;157125;0;0;0;0;0;15163;0;0;391
2019;1;JANUAR;07;Nord-Trøndelag med Bindal;LAKS;2017;4188101;19680935.402;0;0;2921527;1442225;7555131.453;6715579;83;0;59853;2614;0;-1353
2019;1;JANUAR;07;Nord-Trøndelag med Bindal;LAKS;2018;27400241;43538486.068;0;0;7186710;0;0;0;0;0;198730;0;0;164896
2019;1;JANUAR;08;Helgeland til Bodø;LAKS;2017;7575203;32541292.846;0;0;5064892;2306158;11342100;10080304;0;1758;38750;3869;0;16713
2019;1;JANUAR;08;Helgeland til Bodø;LAKS;2018;35812454;49709233.089;0;0;6952153;911;490;0;0;490;468051;0;0;157
2019;1;JANUAR;08;Helgeland til Bodø;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;1;JANUAR;09;Vestfjorden og Vesterålen;LAKS;2017;10674803;39877083.196;0;0;5570119;1115902;5868391.5;5216348;0;0;25908;239;0;-11755
2019;1;JANUAR;09;Vestfjorden og Vesterålen;LAKS;2018;25707309;35966841.933;0;0;5072698;0;0;0;0;0;170024;0;0;52
2019;1;JANUAR;09;Vestfjorden og Vesterålen;LAKS;2019;2195999;582776.139;1422972;2300492;86061;0;0;0;0;0;104493;0;0;0
2019;1;JANUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;597602;2263581.288;0;0;341973;53736;232743.1;205060;0;0;2006;0;0;-746
2019;1;JANUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;878689;908189.987;0;0;169621;0;0;0;0;0;5329;0;0;0
2019;1;JANUAR;10;Andøya til Senja;LAKS;2017;10764873;43263792.477;0;0;6562835;1984517;10183595.5;8150372;0;1014427;26261;2302;0;-10590
2019;1;JANUAR;10;Andøya til Senja;LAKS;2018;28495456;29523202.627;0;0;4838975;0;0;0;0;0;225409;24;0;7601
2019;1;JANUAR;11;Kvaløy til Loppa;LAKS;2017;3428228;15768084.041;0;0;1860238;853309;4957368.75;4406550;0;0;23470;1425;0;-5190
2019;1;JANUAR;11;Kvaløy til Loppa;LAKS;2018;15632234;23465098.166;0;0;2993193;0;0;0;0;0;68692;0;0;648
2019;1;JANUAR;12;Vest-Finnmark;LAKS;2017;11221039;39934898.316;0;0;5162080;1640511;8537197.5;7588460;0;180;55617;12036;0;7348
2019;1;JANUAR;12;Vest-Finnmark;LAKS;2018;27207983;25785856.4;0;0;4172088;0;0;0;0;0;115750;0;0;2441
2019;1;JANUAR;12;Vest-Finnmark;LAKS;2019;114763;31215.536;0;114943;8100;0;0;0;0;0;180;0;0;0
2019;1;JANUAR;13;Øst-Finnmark;LAKS;2017;128812;841865.156;0;0;120307;333118;1971956.25;1752850;0;0;1557;786;0;1200
2019;1;JANUAR;13;Øst-Finnmark;LAKS;2018;1546412;1826584.247;0;0;157193;0;0;0;0;0;63641;0;0;10
2019;2;FEBRUAR;(null);(null);LAKS;2016;3065;32774.914;0;0;758;0;0;0;0;0;33;0;0;291
2019;2;FEBRUAR;(null);(null);LAKS;2017;867812;6036995.644;0;0;792235;784813;3610320.875;3183407;0;28988;15278;8088;0;1334
2019;2;FEBRUAR;(null);(null);LAKS;2018;7937173;12435768.916;0;0;1638443;56530;219424.875;182031;0;14640;83442;13298;0;417
2019;2;FEBRUAR;(null);(null);LAKS;2019;1048731;118664.442;812862;812862;35658;0;0;0;0;0;7993;0;0;0
2019;2;FEBRUAR;(null);(null);REGNBUEØRRET;2016;66;507.846;0;0;0;993;7608;0;0;7608;37;0;0;0
2019;2;FEBRUAR;(null);(null);REGNBUEØRRET;2017;276;935.64;0;0;129;0;0;0;0;0;17;0;0;0
2019;2;FEBRUAR;(null);(null);REGNBUEØRRET;2018;2304426;3288160.325;0;0;607532;227373;988749.859;774607;3729;104850;55060;4111;0;-1312
2019;2;FEBRUAR;01;Svenskegrensen til Jæren;LAKS;2017;2919648;14764254.211;0;0;1579198;642629;3022919.5;2352188;0;376708;62836;7675;0;-2404
2019;2;FEBRUAR;01;Svenskegrensen til Jæren;LAKS;2018;2394587;1205169.329;0;0;169034;0;0;0;0;0;4442;0;0;0
2019;2;FEBRUAR;02;Ryfylket;LAKS;2017;3947298;19260396.984;0;0;2467153;1131040;6118895.25;5175338;0;296640;70915;68460;0;-18946
2019;2;FEBRUAR;02;Ryfylket;LAKS;2018;17501284;20655451.643;0;0;2696019;0;0;0;0;0;97861;0;0;135
2019;2;FEBRUAR;02;Ryfylket;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2017;4175063;18926710.936;0;0;2227037;1537608;6695746.63;5647466;23930;312052;208494;63666;0;-261
2019;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2018;34984552;71970496.714;0;0;8077724;757206;2392645;1613696;0;577237;497274;16915;0;27667
2019;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2019;280741;56555.579;281468;281468;240;0;0;0;0;0;727;0;0;0
2019;2;FEBRUAR;03;Karmøy til Sotra;REGNBUEØRRET;2018;2626408;6542548.775;0;0;1026602;43006;160627.47;141522;0;0;74428;2013;0;21
2019;2;FEBRUAR;04;Nordhordland til Stadt;LAKS;2017;4627293;20367176.033;0;0;2133726;2150001;10831643.5;8598788;0;1158007;91860;107465;0;-27115
2019;2;FEBRUAR;04;Nordhordland til Stadt;LAKS;2018;29397348;41396486.753;0;0;5666179;46422;233026.875;207135;0;0;230711;333;0;9812
2019;2;FEBRUAR;04;Nordhordland til Stadt;LAKS;2019;253902;44469.414;0;112497;5505;0;0;0;0;0;258;0;0;0
2019;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2017;551027;2164640.044;0;0;264834;83514;307825.62;271212;0;0;4658;385;0;3809
2019;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2018;9409958;15947232.97;0;0;2655019;397367;1625602.804;1259438;3089;192230;109841;13152;0;1175
2019;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2019;98988;16135.044;99208;99208;1513;0;0;0;0;0;220;0;0;0
2019;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2017;993225;3746052.945;0;0;428205;500531;2607024;1760320;0;626664;6029;7141;0;-3529
2019;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2018;19643500;39368149.204;0;0;4360861;42917;192299.625;170933;0;0;267252;31;0;2409
2019;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2017;0;0;0;0;0;50914;225721;0;0;225721;348;0;0;2016
2019;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2018;2492395;6199322.238;0;0;955751;134828;533040.4;98640;0;421084;18079;1534;0;13
2019;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2017;3926787;17756408.058;0;0;2742888;2722116;13927492.133;12267119;18813;103166;67384;16627;6969;-6473
2019;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2018;42906220;85517140.406;0;0;11276114;325095;1081375.875;961223;0;0;254309;14482;3376;14674
2019;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2019;4582813;1118787.703;534153;1407482;300681;0;0;0;0;0;35777;0;0;-3103
2019;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2018;895719;720472.987;0;0;127021;0;0;0;0;0;9735;0;0;848
2019;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2017;3158279;16006219.437;0;0;2052251;1166276;5835043.278;5171476;13533;0;43532;1189;0;12174
2019;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2018;27316014;49898515.566;0;0;7474708;0;0;0;0;0;83892;0;0;52
2019;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2017;5404010;24197841.166;0;0;3355863;2201366;10811945.5;9588596;0;24775;47431;3170;0;2919
2019;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2018;35460419;55022163.311;0;0;6526485;368;355;0;0;355;305030;0;0;-5
2019;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2016;146247;465181.482;0;0;23747;0;0;0;0;0;177;0;0;0
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2017;8983550;35142190.995;0;0;4097682;1658427;7966003.314;6763514;4;357045;28088;804;0;-3874
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2018;25315793;38950343.325;0;0;4284057;0;0;0;0;0;245080;0;0;12
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2019;2160682;672924.656;0;0;92235;0;0;0;0;0;35317;0;0;0
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;543962;2146247.919;0;0;190312;49946;232626.195;204957;0;0;1621;0;0;-2073
2019;2;FEBRUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;874509;1010281.9;0;0;117408;0;0;0;0;0;4180;0;0;0
2019;2;FEBRUAR;10;Andøya til Senja;LAKS;2017;8816140;37346399.002;0;0;4057634;1884308;9160797.375;8142931;0;0;42549;4715;0;-14265
2019;2;FEBRUAR;10;Andøya til Senja;LAKS;2018;28248448;32992345.207;0;0;4083688;0;0;0;0;0;136662;0;0;110737
2019;2;FEBRUAR;10;Andøya til Senja;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2;FEBRUAR;10;Andøya til Senja;REGNBUEØRRET;2019;351417;77283.431;179125;352964;8827;0;0;0;0;0;1547;0;0;0
2019;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2017;2465438;10909798.802;0;0;912740;847319;4928088.375;4380523;0;0;19579;1960;0;-16609
2019;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2018;15433063;25147549.439;0;0;2583613;95145;409285.125;363809;0;0;99756;524;0;4512
2019;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2;FEBRUAR;12;Vest-Finnmark;LAKS;2017;10009902;36571565.31;0;0;3450349;1094116;5549631.75;4933006;0;0;88758;15424;0;-11949
2019;2;FEBRUAR;12;Vest-Finnmark;LAKS;2018;27073795;28826567.618;0;0;3529775;0;0;0;0;0;132039;0;0;2149
2019;2;FEBRUAR;12;Vest-Finnmark;LAKS;2019;114400;40497.6;0;0;9353;0;0;0;0;0;363;0;0;0
2019;2;FEBRUAR;13;Øst-Finnmark;LAKS;2017;0;0;0;0;0;126900;793082.25;704962;0;0;154;642;0;-1116
2019;2;FEBRUAR;13;Øst-Finnmark;LAKS;2018;1480528;1854358.826;0;0;137740;0;0;0;0;0;65884;0;0;0
2019;2;FEBRUAR;13;Øst-Finnmark;LAKS;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;3;MARS;(null);(null);LAKS;2016;3118;35127.631;0;0;2026;0;0;0;0;0;12;0;0;12
2019;3;MARS;(null);(null);LAKS;2017;649014;5416576.202;0;0;588761;263236;1036059.75;920942;0;0;16549;349;0;-4343
2019;3;MARS;(null);(null);LAKS;2018;7800857;13909210.407;0;0;1989280;26275;129676.625;58669;0;63674;62145;1721;0;4948
2019;3;MARS;(null);(null);LAKS;2019;1450000;294809.358;306452;407232;85118;0;0;0;0;0;5963;0;0;0
2019;3;MARS;(null);(null);REGNBUEØRRET;2016;122;934.886;0;0;0;157;1205;0;0;1205;0;0;0;213
2019;3;MARS;(null);(null);REGNBUEØRRET;2017;260;1007.24;0;0;146;0;0;0;0;0;16;0;0;0
2019;3;MARS;(null);(null);REGNBUEØRRET;2018;2904998;4315970.897;0;0;593768;71895;314444.015;233089;0;49888;29757;2130;0;-12965
