;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
1208;2025-01-31;8.0;;0.6906126385831953;6.557218272089119;;16.387683065286332;0.0;0.0;1.0;1.0;1.0;1.0
1209;2025-02-28;8.0;;0.5895193611706927;6.526600280024417;;13.76645802143761;0.0;1.0;1.0;0.0;1.0;1.0
2132;2025-03-31;8.0;;;;;;;1.0;0.0;1.0;1.0;1.0
2133;2025-04-30;8.0;;;;;;;1.0;0.0;1.0;1.0;1.0
1210;2012-01-31;9.0;5.66;0.45483226994930853;2.0468427175627237;-0.6734235328006001;13.29518773010292;0.0;1.0;0.0;1.0;0.0;0.0
1211;2012-02-29;9.0;4.8;0.47697763318746195;1.9354532463560339;-0.6507840146168912;11.923241127194546;0.0;1.0;0.0;1.0;0.0;0.0
1212;2012-03-31;9.0;4.54;0.6677654083280522;1.883879051135006;-0.605720592708366;12.223709980227685;0.0;1.0;0.0;0.0;0.0;0.0
1213;2012-04-30;9.0;4.63;0.8714787881142092;1.8219201459976107;-0.6241556289436717;10.21762562416997;0.05084056363480417;1.0;0.0;0.0;0.0;0.0
1214;2012-05-31;9.0;5.92;1.1396099119534746;1.8571942449223418;-0.3988385194010454;15.327984545086407;0.05767536843659787;1.0;0.0;0.0;0.0;0.0
1215;2012-06-30;9.0;9.3;0.5439362741273555;1.8158315761051376;1.2197792235046918;20.04610821366939;0.0;1.0;0.0;1.0;0.0;0.0
1216;2012-07-31;9.0;10.94;0.5166051344734559;1.9127491670250898;1.0096629333139844;26.63094046918173;0.0;1.0;0.0;1.0;0.0;0.0
1217;2012-08-31;9.0;12.3;0.5823329193077109;2.0728922482676224;0.00845719344682163;30.50539192034792;0.0;1.0;0.0;1.0;0.0;0.0
1218;2012-09-30;9.0;11.53;0.7939711046845259;2.153794675507766;-0.6093860385095379;26.311182856949078;0.012272927999781776;1.0;0.0;1.0;0.0;0.0
1219;2012-10-31;9.0;10.27;0.5484402573150458;2.1757659961768225;-0.6777358219784494;22.95626484730815;0.0;1.0;0.0;1.0;0.0;0.0
1220;2012-11-30;9.0;8.31;0.4434863668546145;2.193479152449224;-0.6665238701160412;19.00387269227679;0.0;1.0;0.0;1.0;0.0;0.0
1221;2012-12-31;9.0;6.49;0.4192390917660839;2.1200070554360813;-0.6794607376495891;15.060823617486196;0.0;1.0;0.0;0.0;0.0;0.0
1222;2013-01-31;9.0;5.31;0.63604288606964;2.0462349569892475;-0.6794607376495891;12.524846964336886;0.0;1.0;0.0;0.0;0.0;0.0
1223;2013-02-28;9.0;4.36;0.5815083600710264;1.984912250657109;-0.6601632435787135;9.99792392135756;0.0;1.0;0.0;0.0;0.0;0.0
1224;2013-03-31;9.0;3.73;0.6783949417507681;1.8613135416965356;-0.6046425204139037;9.180709659423707;0.0;1.0;0.0;0.0;0.0;0.0
