Dato,PO,BEHFISK_STK,BIOMASSE_KG,FORFORBRUK_KG,DØDFISK_STK,% FORFORBRUK,Tetthet,BrakkvannsAreal_km2,BA_ano,Temperature,BKD,ILA,PD,SIMFP,annen behandling,badebehandling,ferskvannsbehandling,fôrbehandling,mekanisk behandling,termisk behandling,Dødelighet_rensefisk,Antall_rensefisk_total,% Rensefisk,ÅrMnd,% Dødfisk
2020-12-31,4.0,31764642.0,56391661.60699999,10874608.0,718527.0,19.284070889392126,7.900204764219668,718.06,-0.6215864406967402,8.52,0.0,0.0,2977.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,297293.0,463191.0,1.4581968214847187,2020-12,2.262033993646143
2021-01-31,4.0,28838132.0,50312518.214999996,8699638.0,628801.0,17.291199702674238,7.048545561081535,31.23,-1.4544794825873744,6.61,0.0,0.0,2924.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,168476.0,460753.0,1.5977213780698416,2021-01,2.1804498294133614
2021-02-28,4.0,27430437.0,47917749.482999995,5341483.0,435156.0,11.147190879436069,6.713049801485009,137.21,-1.325961502039685,5.06,0.0,0.0,3018.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,76176.0,143757.0,0.5240784169789202,2021-02,1.5863983501247174
2021-03-31,4.0,26049612.0,42291722.447,6180047.0,454067.0,14.612899741184194,5.924870054216867,417.42,-0.9861613196536876,5.71,0.0,0.0,2751.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114807.0,481731.0,1.8492828223314803,2021-03,1.7430854632307
2021-04-30,4.0,34226941.0,46389420.805,6805346.0,499271.0,14.670038732767491,6.498938190669655,466.83,-0.9262436614270287,6.84,0.0,0.0,2873.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,120968.0,275196.0,0.80403329061747,2021-04,1.4587076303430095
2021-05-31,4.0,34261207.0,48731111.844,10935676.0,516851.0,22.440850590496943,6.826998016811432,798.84,-0.5236275572409717,9.63,0.0,44.0,2736.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,159250.0,288854.0,0.8430934730349693,2021-05,1.5085603960187393
2021-06-30,4.0,34741276.0,52111288.743,13509724.0,494894.0,25.92475512671855,7.300544794480246,1831.77,0.7289680046303687,13.61,0.0,44.0,2768.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,368219.0,309929.0,0.8921059779151462,2021-06,1.4245130201895866
2021-07-31,4.0,32740729.0,58319871.092,16125886.0,484437.0,27.65075727715739,8.17033778257215,1907.03,0.8202329906279068,16.95,0.0,44.0,2639.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,557301.0,589398.0,1.800198156858389,2021-07,1.4796158020794223
2021-08-31,4.0,34408565.0,61402442.201,16972146.0,626327.0,27.64083217478863,8.602191398290838,1216.16,-0.017559208098098654,15.08,0.0,44.0,2221.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,437128.0,903308.0,2.625241709440658,2021-08,1.8202648090671611
2021-09-30,4.0,35269546.0,62529177.36,17160626.0,504839.0,27.444189615994652,8.760041658727934,1229.53,-0.0013459093632185721,13.39,0.0,44.0,2090.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,325436.0,809214.0,2.2943703329779184,2021-09,1.431373684254399
2021-10-31,4.0,38000428.0,68238077.994,17581849.0,499252.0,25.76545166108859,9.559831604651162,1842.55,0.7420405072752458,11.69,0.0,44.0,2172.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,410775.0,369725.0,0.9729495678311834,2021-10,1.3138062550242855
2021-11-30,4.0,36640742.0,70161328.92300001,15443778.0,587485.0,22.01180940707251,9.829269952787898,1939.43,0.8595232583175194,9.38,0.0,44.0,2019.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,370236.0,340214.0,0.9285128559896522,2021-11,1.6033654558633121
2021-12-31,4.0,33699189.0,63944051.412,12395981.0,525465.0,19.38566719854995,8.958258813673298,501.29,-0.88445530881641,7.73,0.0,44.0,2101.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,213155.0,476324.0,1.4134583476178018,2021-12,1.5592808479753029
2022-01-31,4.0,33733421.0,59042006.076000005,9679184.0,549361.0,16.39372481270499,8.271505474362568,623.87,-0.7358071293907092,6.57,0.0,44.0,1620.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233616.0,566918.0,1.6805825889997932,2022-01,1.628536281570731
2022-02-28,4.0,31810952.0,56705658.453999996,7679308.0,565990.0,13.54240160394135,7.944194235640235,794.25,-0.5291936784970002,5.78,0.0,44.0,1937.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,263315.0,412668.0,1.2972513365837024,2022-02,1.7792299960089217
2022-03-31,4.0,31716666.0,55739946.839,7774394.0,596010.0,13.947616459799761,7.808902611235641,386.55,-1.0235962135912908,6.03,0.0,44.0,1802.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,289080.0,167775.0,0.528980568134116,2022-03,1.879169771501204
2022-04-30,4.0,32879610.0,54927372.718,8536849.0,534173.0,15.542066874067743,7.6950648246007285,305.17,-1.1222826945968667,6.92,0.0,0.0,1660.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,280510.0,19000.0,0.05778657350254459,2022-04,1.6246330172407761
2022-05-31,4.0,32155053.0,53599296.761,10303293.0,631253.0,19.222813772991323,7.509007671756795,1296.03,0.07929615240712805,8.82,0.0,0.0,1720.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,336979.0,97675.0,0.3037625221765301,2022-05,1.9631533494906694
2022-06-30,4.0,28988950.0,48300625.908999994,11431430.0,533177.0,23.667250237165042,6.766688975763518,2401.43,1.419773371669401,12.16,0.0,0.0,1767.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,601018.0,36126.0,0.1246198982715828,2022-06,1.8392421940084065
2022-07-31,4.0,28428499.0,52901075.506,14978407.0,292246.0,28.3139933483983,7.41119018016251,2709.1,1.792873268584928,14.25,0.0,0.0,1731.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146917.0,380975.0,1.3401164795932419,2022-07,1.028003624109736
2022-08-31,4.0,29891568.0,61421089.93,18743772.0,483653.0,30.516833910570107,8.60480385682264,2642.9,1.7125950055894854,14.84,0.0,0.0,1632.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111337.0,202815.0,0.6785023789986527,2022-08,1.6180248557051273
2022-09-30,4.0,32104746.0,65259597.157000005,17170589.0,650531.0,26.31120899917816,9.142560543149342,1858.73,0.761661387868392,14.58,0.0,0.0,1521.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,134702.0,190612.0,0.5937190719403294,2022-09,2.026276738024964
2022-10-31,4.0,32505837.0,64694874.576,15796387.0,622005.0,24.416751873354773,9.063445583636872,1816.9,0.7109357120209695,11.13,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81919.0,211821.0,0.651639888552939,2022-10,1.9135178706519693
2022-11-30,4.0,29894625.0,54730993.163,11652624.0,702121.0,21.290722726876382,7.667552978845615,1294.3,0.077198246138516,10.02,0.0,106.0,1273.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,83278.0,233661.0,0.7816154241774231,2022-11,2.3486529769147464
2022-12-31,4.0,28565824.0,47952345.623,9594049.0,462154.0,20.007465485480406,6.717896556878678,37.16,-1.4472883934701086,8.09,0.0,106.0,1352.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,126583.0,163755.0,0.5732549496909314,2022-12,1.617856358703323
2023-01-31,4.0,26747688.0,46200988.01299999,8511623.0,409757.0,18.42303242001017,6.4725396487811695,231.39,-1.211752939971546,6.87,0.0,106.0,1449.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,99253.0,377789.0,1.412417402206875,2023-01,1.531934274095017
2023-02-28,4.0,25125156.0,43713685.974,6483928.0,324317.0,14.832718530888716,6.124080411039507,586.25,-0.7814274957636482,6.04,0.0,106.0,1449.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,88048.0,142468.0,0.5670332952360574,2023-02,1.2908059157921248
2023-03-31,4.0,28504949.0,45186200.600999996,7218389.0,411812.0,15.974764206752653,6.330372737601569,380.52,-1.0309085689668576,5.59,0.0,106.0,1375.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159626.0,187257.0,0.6569280302869512,2023-03,1.444703514466909
2023-04-30,4.0,31962947.0,44262460.79799999,8381076.0,458599.0,18.934952663948366,6.200961165312411,246.37,-1.1935872544780153,6.86,0.0,106.0,1271.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,134318.0,139433.0,0.43623324219759835,2023-04,1.4347832194572046
2023-05-31,4.0,32414237.0,44345754.04000001,10105701.0,301098.0,22.78842973531271,6.212630154104793,925.58,-0.3699347014699381,8.57,0.0,106.0,1349.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,184069.0,123437.0,0.3808110615097927,2023-05,0.9289066406221439
2023-06-30,4.0,31423673.0,49005059.344,12327184.0,233927.0,25.15492107348972,6.865376764359764,2074.03,1.022747641991033,13.17,0.0,105.0,1352.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,269295.0,300799.0,0.9572369213490732,2023-06,0.7444292078777678
2023-07-31,4.0,32493269.0,56448698.643,15518867.0,279182.0,27.491983647216355,7.908195382880359,2486.87,1.5233832627620087,15.8,0.0,105.0,1315.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153004.0,529311.0,1.6289866064260878,2023-07,0.8591994852841676
2023-08-31,4.0,32035408.0,60225849.375,17563230.0,424448.0,29.16227862664328,8.43735631479406,2326.29,1.3286539051818245,14.94,0.0,105.0,981.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,238954.0,414732.0,1.2946050195458725,2023-08,1.3249339605726262
2023-09-30,4.0,34840604.0,61950635.889,17323887.0,551743.0,27.96401804662677,8.67899073816195,2311.07,1.310197180668371,14.77,0.0,43.0,1024.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,197534.0,435567.0,1.2501706342404395,2023-09,1.5836206513526574
2023-10-31,4.0,34420650.0,65135986.72,15833522.0,430303.0,24.30840891082766,9.12524330624825,2041.84,0.983712033443853,11.68,0.0,43.0,972.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,332114.0,197313.0,0.5732401915710482,2023-10,1.2501303723201045
2023-11-30,4.0,36025470.0,64099588.442,13438782.0,464581.0,20.965473143653604,8.980048815074252,108.83,-1.3603768661455864,9.44,0.0,43.0,912.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,224707.0,259474.0,0.7202515331514064,2023-11,1.289590392575031
2023-12-31,4.0,35481235.0,64076133.280999996,11635929.0,541852.0,18.159536795036775,8.976762858083495,204.0,-1.2449677681202647,7.47,0.0,43.0,847.0,184.0,0.0,1.0,0.0,1.0,0.0,0.0,155729.0,91711.0,0.258477474078904,2023-12,1.5271509010326163
2024-01-31,4.0,32833421.0,59517668.261,9543202.0,587733.0,16.034233663440325,8.338143494115998,138.39,-1.3245305601917299,6.25,0.0,0.0,796.0,184.0,0.0,1.0,1.0,1.0,1.0,1.0,98751.0,1540.0,0.004690342806495857,2024-01,1.790044966681967
2024-02-29,4.0,30718861.0,57045006.793,8068071.0,481997.0,14.143343043636966,7.991735331045111,403.86,-1.0026050242793403,5.37,0.0,0.0,807.0,184.0,1.0,1.0,1.0,1.0,1.0,1.0,282689.0,20.0,6.510658061182672e-05,2024-02,1.5690588267579322
2024-03-31,4.0,32713521.0,60519713.009,8664262.0,397131.0,14.316429423106353,8.47852521840852,376.0,-1.036389803842075,5.51,0.0,0.0,596.0,184.0,1.0,1.0,1.0,0.0,0.0,1.0,41131.0,80000.0,0.24454720114047032,2024-03,1.2139659317014515
2024-04-30,4.0,33899435.0,63389390.472,9980555.0,467359.0,15.744835098877552,8.880553442420847,715.5,-0.6246908569092527,6.22,0.0,0.0,643.0,184.0,1.0,1.0,1.0,1.0,1.0,1.0,12229.0,0.0,0.0,2024-04,1.378663095712362
2024-05-31,4.0,32437342.0,66591742.134,13420424.0,324025.0,20.153285632615823,9.329187746427571,1836.42,0.734606885641378,11.06,0.0,0.0,743.0,184.0,1.0,0.0,1.0,1.0,1.0,1.0,41770.0,85000.0,0.2620436655999743,2024-05,0.9989258676003724
2024-06-30,4.0,29526139.0,63208869.083,14118456.0,236674.0,22.33619459550994,8.85526325063043,2086.2,1.0375057456262977,12.31,0.0,25.0,566.0,184.0,1.0,0.0,1.0,0.0,1.0,1.0,47531.0,97938.0,0.3316993122602315,2024-06,0.8015744964148546
2024-07-31,4.0,27799648.0,58622433.866,16273934.0,228731.0,27.760590829782323,8.212725394508265,2199.65,1.1750823156690924,14.93,0.0,55.0,605.0,184.0,1.0,0.0,1.0,0.0,1.0,1.0,35239.0,270391.0,0.972641811867546,2024-07,0.8227837992768829
2024-08-31,4.0,27338746.0,61532412.260000005,16178824.0,500410.0,26.29317363934596,8.620399588119923,2159.73,1.126672825355224,15.99,0.0,55.0,620.0,184.0,1.0,0.0,1.0,0.0,1.0,1.0,103268.0,140887.0,0.5153381943707294,2024-08,1.8304058276850006
2024-09-30,4.0,,,,,,,,,,0.0,55.0,604.0,184.0,1.0,0.0,1.0,1.0,1.0,1.0,50921.0,303435.0,,2024-09,
2024-10-31,4.0,27481785.0,49350081.943,11634072.0,512773.0,23.57457483745925,6.9137127967217715,,,,0.0,55.0,572.0,184.0,1.0,0.0,1.0,1.0,1.0,1.0,246901.0,120399.0,0.43810473009668044,2024-10,1.8658649720169194
2024-11-30,4.0,25831703.0,44750586.556,10449788.0,317451.0,23.35117549112645,6.269345272625386,,,,0.0,55.0,572.0,184.0,1.0,1.0,1.0,1.0,1.0,1.0,86542.0,160623.0,0.6218056935696419,2024-11,1.2289201373986067
2024-12-31,4.0,25084281.0,40853675.205,9217359.0,291806.0,22.56188446632558,5.723406445082657,,,,0.0,55.0,592.0,184.0,1.0,1.0,1.0,1.0,1.0,1.0,147491.0,63013.0,0.25120512722688765,2024-12,1.163302228993528
2025-01-31,4.0,23273427.0,39001109.947,7364083.0,243879.0,18.881726725232475,5.463870824740823,,,,0.0,30.0,624.0,132.0,1.0,1.0,1.0,1.0,1.0,1.0,36276.0,65964.0,0.2834305407622178,2025-01,1.047886071956657
2025-02-28,4.0,21807338.0,37374442.897,5592012.0,333054.0,14.962128038700115,5.23598247366209,,,,0.0,30.0,525.0,141.0,1.0,1.0,1.0,1.0,0.0,1.0,23572.0,8240.0,0.03778544634838053,2025-02,1.5272565592370788
2025-03-31,4.0,,,,,,,,,,0.0,0.0,549.0,80.0,1.0,0.0,1.0,1.0,1.0,1.0,121415.0,708.0,,2025-03,
2025-04-30,4.0,,,,,,,,,,0.0,0.0,451.0,80.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,,2025-04,
2025-05-31,4.0,,,,,,,,,,0.0,0.0,451.0,80.0,,,,,,,,,,2025-05,
2017-10-31,5.0,,,,,,,42.0,-0.7292896853447256,13.06,0.0,0.0,1206.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,100135.0,,2017-10,
2017-11-30,5.0,14923286.0,32116968.858999997,5714417.0,319873.0,17.79251655125815,4.499435256234239,120.8,-0.388876218951209,9.82,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2017-11,2.1434488355982726
2017-12-31,5.0,14490765.0,31470046.628,5235475.0,328564.0,16.636375096253637,4.408804514990193,75.23,-0.5857371537678657,7.59,0.0,26.0,1100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,52109.0,0.3596014427119617,2017-12,2.2674027216644532
2018-01-31,5.0,13361104.0,30137020.654,4316622.0,212517.0,14.323320309458218,4.222053888203979,2.35,-0.9005764105033923,6.55,0.0,26.0,873.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,219795.0,1.645036218563975,2018-01,1.590564671901364
2018-02-28,5.0,12546717.0,28905264.434,3427011.0,95189.0,11.85600985531534,4.049490674418605,0.75,-0.9074883590596059,5.53,0.0,21.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-02,0.7586765525993772
2018-03-31,5.0,12133450.0,28326180.061,3059077.0,85229.0,10.799468877950801,3.96836369585318,0.35,-0.9092163461986593,4.56,0.0,21.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-03,0.7024300590516299
2018-04-30,5.0,14308691.0,29546975.088000003,3152295.0,261414.0,10.668757091416273,4.139391298402915,52.7,-0.6830660293750477,6.17,0.0,21.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-04,1.8269595730315231
2018-05-31,5.0,17764925.0,28377477.887000002,4239952.0,124446.0,14.941257348111133,3.9755502783692913,488.32,1.1987983644110403,10.46,0.0,0.0,580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-05,0.700515200598933
2018-06-30,5.0,20275964.0,29282582.923,5330510.0,182830.0,18.20368788510508,4.102351208041468,484.03,1.1802657023446925,12.19,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-06,0.9017080519574804
2018-07-31,5.0,20304130.0,31596863.422000002,7519204.0,131293.0,23.79731145960707,4.426570947324181,393.68,0.7899566073110097,15.7,0.0,0.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-07,0.6466319906344178
2018-08-31,5.0,21006051.0,33908961.379,8848766.0,118636.0,26.095656251742604,4.750484922807509,265.19,0.2348839385685863,16.26,0.0,0.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-08,0.5647705987193881
2018-09-30,5.0,20148472.0,34050300.168,7550507.0,185210.0,22.174568102914588,4.770285817876156,127.3,-0.3607964279415915,14.56,0.0,0.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-09,0.9192260336168421
2018-10-31,5.0,21368221.0,34505980.767000005,9300813.0,111554.0,26.954205599322904,4.834124512048193,531.45,1.3851185776794717,11.1,0.0,30.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-10,0.5220556264370347
2018-11-30,5.0,20701942.0,37851111.844,8177308.0,127073.0,21.6038779354806,5.302761536004483,78.7,-0.5707468653365777,9.48,0.0,30.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2018-11,0.6138216405011665
2018-12-31,5.0,19556716.0,37247620.698,6561111.0,153042.0,17.614845933910342,5.218215284113197,19.19,-0.8278281519492449,7.96,0.0,30.0,438.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2018-12,0.7825546988563927
2019-01-31,5.0,20060058.0,39479106.622,4939220.0,138421.0,12.510972062492382,5.5308358954889325,114.61,-0.4156168199280601,6.31,0.0,30.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2019-01,0.6900329002039775
2019-02-28,5.0,20636725.0,43114202.149000004,4789066.0,273281.0,11.107861821144887,6.040095565844775,15.32,-0.8445464275195864,5.81,0.0,30.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21343.0,274647.0,1.330865241456675,2019-02,1.324245974106841
2019-03-31,5.0,20126537.0,45548871.279,5784195.0,174699.0,12.698876695692707,6.381181182263939,23.26,-0.8102458828093767,5.84,0.0,30.0,524.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65299.0,303466.0,1.5077904360794905,2019-03,0.8680032734891253
2019-04-30,5.0,21870609.0,49656431.178,6831193.0,170832.0,13.756914941214141,6.956630873914262,45.23,-0.7153361891968696,7.45,0.0,43.0,564.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203808.0,125354.0,0.5731619087516036,2019-04,0.7811030776509241
2019-05-31,5.0,20304476.0,48249480.504,8163850.0,184250.0,16.920078547422282,6.759523746707761,282.94,0.31156336786408023,9.64,0.0,13.0,607.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106088.0,57999.0,0.28564637669053855,2019-05,0.9074353851830502
2019-06-30,5.0,22466070.0,50784746.958,8115942.0,173336.0,15.981062201042464,7.11470257186887,420.43,0.9055157472352047,12.74,0.0,13.0,603.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280558.0,331321.0,1.4747617184491992,2019-06,0.771545713157664
2019-07-31,5.0,21120729.0,52385202.753,9707454.0,247458.0,18.530908519666028,7.338918850238162,371.52,0.6942261198074521,15.03,0.0,13.0,651.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,353226.0,134228.0,0.635527305899337,2019-07,1.1716356949610973
2019-08-31,5.0,19216775.0,51110697.297000006,11860500.0,234628.0,23.205513967222206,7.160366670916224,78.19,-0.5729500489388707,15.68,0.0,0.0,676.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,174256.0,299690.0,1.5595228647887067,2019-08,1.2209540882900487
2019-09-30,5.0,15847997.0,39346813.888000004,8197440.0,259776.0,20.833808865271443,5.5123023098907264,303.57,0.4006843045607585,14.25,0.0,0.0,782.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60820.0,331225.0,2.090011753535794,2019-09,1.6391724455778227
2019-10-31,5.0,14520132.0,28083023.116,6157540.0,108050.0,21.92620066068246,3.9342985592602973,26.1,-0.7979771741220977,11.54,0.0,0.0,798.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89478.0,236984.0,1.6321063747905322,2019-10,0.7441392406074545
2019-11-30,5.0,13366661.0,23766970.229999997,4835255.0,73468.0,20.34443159228041,3.3296399873914257,2.93,-0.898070829151765,8.91,0.0,0.0,798.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118728.0,84800.0,0.6344142340409471,2019-11,0.5496361432372676
2019-12-31,5.0,12405124.0,23326403.561,4372981.0,126716.0,18.746914793634524,3.2679186832446065,3.71,-0.8947012542306108,7.7,0.0,0.0,723.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41608.0,172230.0,1.3883778993261173,2019-12,1.0214811234454408
2020-01-31,5.0,11313158.0,22256849.722,3667006.0,96338.0,16.47585370707388,3.118079254973382,98.84,-0.48374271288523973,7.05,0.0,15.0,757.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52807.0,202118.0,1.786574535598283,2020-01,0.8515570983804877
2020-02-29,5.0,10890939.0,22836371.031,2873227.0,37998.0,12.58180205646353,3.1992674462034185,81.79,-0.5573981646873902,6.0,0.0,15.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48879.0,105883.0,0.9722118542762934,2020-02,0.3488955360047467
2020-03-31,5.0,11679391.0,25354592.517,2792355.0,70467.0,11.013211898900579,3.5520583520594005,31.97,-0.7726189628564892,5.9,0.0,15.0,464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61579.0,115271.0,0.9869607071122116,2020-03,0.6033448148109777
2020-04-30,5.0,15733686.0,24831283.535,3075221.0,167566.0,12.384462509420578,3.4787452416643316,187.03,-0.10276474840244491,6.9,0.0,16.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63816.0,193936.0,1.2326164383857667,2020-04,1.0650142630277482
2020-05-31,5.0,18166374.0,25875699.72,4182103.0,119243.0,16.162279842687866,3.625063003642477,165.23,-0.1969400474808544,8.8,0.0,16.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68121.0,192511.0,1.0597106500174445,2020-05,0.6563940608070713
2020-06-30,5.0,21597906.0,29262133.615000002,5799033.0,117469.0,19.81753304901653,4.0994863568226405,873.1,2.8610355928234434,13.93,0.0,0.0,389.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149547.0,360701.0,1.6700739414274697,2020-06,0.5438906901437575
2020-07-31,5.0,21461315.0,32686514.798,8531160.0,109974.0,26.099937704346498,4.579225945362847,663.58,1.9559159293872808,15.26,0.0,0.0,370.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,383908.0,78464.0,0.3656066741483455,2020-07,0.5124289914201436
2020-08-31,5.0,21689527.0,34901232.683,9791020.0,155083.0,28.053507705385712,4.889497433875034,483.61,1.1784513158486867,16.89,0.0,0.0,400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,186658.0,461637.0,2.128386663296069,2020-08,0.7150132872883765
2020-09-30,5.0,20022454.0,34136375.401999995,10521892.0,143952.0,30.823108417607624,4.782344550574391,296.67,0.37087652641208774,14.19,0.0,20.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158450.0,252583.0,1.261498715392229,2020-09,0.7189528316559
2020-10-31,5.0,,,,,,,35.71,-0.7564622831063401,12.16,0.0,20.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110377.0,176361.0,,2020-10,
2020-11-30,5.0,18122409.0,36104656.909,8095186.0,142466.0,22.4214455780691,5.058091469459233,57.7,-0.6614661901368803,10.4,0.0,20.0,455.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103254.0,361317.0,1.9937581146082732,2020-11,0.7861316892252017
2020-12-31,5.0,17240139.0,37994464.167,6373787.0,251354.0,16.77556754580036,5.322844517652004,5.06,-0.8888692976363056,8.52,0.0,20.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121217.0,177630.0,1.0303281197442782,2020-12,1.4579580825885452
2021-01-31,5.0,18513643.0,40073231.373,5640207.0,300618.0,14.074749668927828,5.614069959792659,0.32,-0.9093459452340883,7.16,0.0,20.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98733.0,261630.0,1.413174057639547,2021-01,1.6237647015230876
2021-02-28,5.0,19283303.0,42288109.021,4792213.0,242227.0,11.33229437528223,5.924363830344634,15.07,-0.8456264194814948,5.53,0.0,0.0,470.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56086.0,175265.0,0.908895120301745,2021-02,1.2561489076845394
2021-03-31,5.0,18113593.0,41499129.368999995,5336229.0,272620.0,12.858652894983823,5.8138315170916215,50.52,-0.6924835592828885,5.43,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63269.0,114683.0,0.6331322559803568,2021-03,1.505057555395001
2021-04-30,5.0,18726873.0,41310715.289,5560425.0,264861.0,13.460006589333013,5.787435596665732,43.4,-0.7232417303580387,6.06,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98561.0,172596.0,0.9216487984940144,2021-04,1.4143364992115877
2021-05-31,5.0,21683212.0,45308042.121999994,7577244.0,203244.0,16.723838959090127,6.347442157747268,319.61,0.46997658883679927,8.99,0.0,0.0,484.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55093.0,243965.0,1.1251331214213096,2021-05,0.9373334541026487
2021-06-30,5.0,20244961.0,45252686.706999995,8836291.0,253726.0,19.526555532962735,6.339687126225833,734.13,2.2606896610378215,13.03,0.0,0.0,429.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232467.0,104500.0,0.516177828151904,2021-06,1.253279766752823
2021-07-31,5.0,18474811.0,38508471.508,9676492.0,262601.0,25.128216262724795,5.394854512188288,482.06,1.171755365684855,15.98,0.0,0.0,429.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348972.0,54675.0,0.2959434875950828,2021-07,1.4214001972740073
2021-08-31,5.0,18508930.0,33941021.453999996,9193799.0,229608.0,27.087573108134897,4.754976387503501,240.42,0.12787833498270545,15.19,0.0,0.0,429.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,233397.0,559604.0,3.02342707006834,2021-08,1.240525519303385
