Dato;PO;BrakkvannsAreal_km2;BA_ano
2012-01-31;1.0;101.96;-0.9077325928773847
2012-02-29;1.0;132.93;-0.8667862044384866
2012-03-31;1.0;481.19;-0.4063409594358821
2012-04-30;1.0;306.47;-0.6373436390627559
2012-05-31;1.0;1606.42;1.0813601921011327
2012-06-30;1.0;1370.1;0.768914260041707
2012-07-31;1.0;1841.84;1.392616206511381
2012-08-31;1.0;1255.55;0.617464185915915
2012-09-30;1.0;362.6;-0.5631324416757572
2012-10-31;1.0;270.13;-0.6853898694750762
2012-11-30;1.0;366.3;-0.5582405580069189
2012-12-31;1.0;115.81;-0.8894210823872738
2013-01-31;1.0;156.42;-0.8357293537949699
2013-02-28;1.0;74.5;-0.944038302484493
2013-03-31;1.0;31.26;-1.0012072348738361
2013-04-30;1.0;273.73;-0.6806301988783686
2013-05-31;1.0;2107.13;1.7433642655670896
2013-06-30;1.0;3254.0;3.259676325913202
2013-07-31;1.0;1238.68;0.595159840647455
2013-08-31;1.0;700.29;-0.11666211839737456
2013-09-30;1.0;430.37;-0.47353164269273723
2013-10-31;1.0;263.52;-0.6941291535429198
2013-11-30;1.0;231.17;-0.7369000823772225
2013-12-31;1.0;153.35;-0.8397882951093844
2014-01-31;1.0;362.94;-0.5626829172305126
2014-02-28;1.0;483.29;-0.403564484921136
2014-03-31;1.0;658.97;-0.17129255980180685
2014-04-30;1.0;719.1;-0.09179283952957745
2014-05-31;1.0;1836.77;1.3859130037543512
2014-06-30;1.0;2760.1;2.60667596265935
2014-07-31;1.0;1474.45;0.9068786008101611
2014-08-31;1.0;1235.26;0.5906381535805827
2014-09-30;1.0;438.33;-0.4630074821511283
2014-10-31;1.0;487.71;-0.39772066713295623
2014-11-30;1.0;516.27;-0.35996061373240956
2014-12-31;1.0;277.58;-0.6755399956013342
2015-01-31;1.0;131.81;-0.8682669908463513
2015-02-28;1.0;152.32;-0.8411500897523313
2015-03-31;1.0;307.58;-0.6358760739621044
2015-04-30;1.0;390.97;-0.5256235931122589
2015-05-31;1.0;641.74;-0.19407287212993782
2015-06-30;1.0;1506.87;0.9497420787949552
2015-07-31;1.0;1603.16;1.0770500459496697
2015-08-31;1.0;1426.26;0.8431651213503452
2015-09-30;1.0;1397.5;0.8051406418055369
2015-10-31;1.0;511.32;-0.3665051608028824
2015-11-30;1.0;222.27;-0.7486670457968606
2015-12-31;1.0;233.71;-0.733541870345101
2016-01-31;1.0;152.61;-0.840766671843152
2016-02-29;1.0;182.45;-0.8013142911193315
2016-03-31;1.0;300.94;-0.6446550219515873
2016-04-30;1.0;468.0;-0.4237798636499301
2016-05-31;1.0;1197.29;0.5404368500925308
2016-06-30;1.0;2676.17;2.4957095312199984
2016-07-31;1.0;1626.68;1.1081465605148257
2016-08-31;1.0;593.9;-0.25732360583729613
2016-09-30;1.0;490.97;-0.3934105209814932
2016-10-31;1.0;117.23;-0.8875436567630168
2016-11-30;1.0;84.7;-0.9305525691271549
2016-12-31;1.0;98.61;-0.9121617307937655
2017-01-31;1.0;153.87;-0.8391007871343044
2017-02-28;1.0;164.46;-0.8250994227956562
2017-03-31;1.0;262.35;-0.6956760464868497
2017-04-30;1.0;313.17;-0.6284853632299946
2017-05-31;1.0;1558.1;1.0174748356475465
2017-06-30;1.0;2218.63;1.8907818409928934
2017-07-31;1.0;762.65;-0.03421404661662906
2017-08-31;1.0;921.81;0.17621627898669756
2017-09-30;1.0;710.87;-0.10267397536593949
2017-10-31;1.0;563.0;-0.2981774451257027
2017-11-30;1.0;249.73;-0.7123613361897524
2017-12-31;1.0;133.87;-0.8655434015604575
2018-01-31;1.0;193.9;-0.7861758943603588
2018-02-28;1.0;183.0;-0.8005871192226123
2018-03-31;1.0;36.19;-0.9946891304177894
2018-04-30;1.0;1005.43;0.28677284990244384
2018-05-31;1.0;4120.03;4.404681194487272
2018-06-30;1.0;3244.57;3.2472086332112706
2018-07-31;1.0;870.9;0.1089066039649248
2018-08-31;1.0;625.58;-0.2154385045862695
2018-09-30;1.0;462.13;-0.43154077098400606
2018-10-31;1.0;320.42;-0.618899915500514
2018-11-30;1.0;394.53;-0.5209168077444037
2018-12-31;1.0;279.52;-0.6729750620019973
2019-01-31;1.0;166.48;-0.8224287187386148
2019-02-28;1.0;532.93;-0.33793391591542404
2019-03-31;1.0;544.97;-0.3220154620308797
2019-04-30;1.0;999.5;0.2789326147250895
2019-05-31;1.0;1064.13;0.3643819232432035
2019-06-30;1.0;1622.93;1.103188570309922
2019-07-31;1.0;502.39;-0.37831178814415983
2019-08-31;1.0;734.32;-0.07167000995127489
2019-09-30;1.0;505.43;-0.37429251075138453
2019-10-31;1.0;722.81;-0.08688773455352615
2019-11-30;1.0;563.33;-0.29774114198767115
2019-12-31;1.0;641.03;-0.1950115849420663
2020-01-31;1.0;495.61;-0.3872758344346257
2020-02-29;1.0;404.28;-0.5080260332116541
2020-03-31;1.0;485.32;-0.4008805595568815
2020-04-30;1.0;359.1;-0.5677598992003339
2020-05-31;1.0;517.61;-0.35818895856585725
2020-06-30;1.0;2405.5;2.137848408883655
2020-07-31;1.0;1003.29;0.28394349015884546
2020-08-31;1.0;726.0;-0.08267013755255465
2020-09-30;1.0;267.7;-0.6886026471278537
2020-10-31;1.0;918.39;0.17169459191982542
2020-11-30;1.0;1030.07;0.3193501508754645
2020-12-31;1.0;944.1;0.20568657276464533
2021-01-31;1.0;372.26;-0.5503606589079252
2021-02-28;1.0;369.57;-0.5539171905482427
2021-03-31;1.0;507.77;-0.3711987248635246
2021-04-30;1.0;295.77;-0.6514904377807479
2021-05-31;1.0;1097.71;0.40877907286471454
2021-06-30;1.0;2888.17;2.776001244137222
2021-07-31;1.0;1041.84;0.3349116294652556
2021-08-31;1.0;403.1;-0.5095861474627971
2021-09-30;1.0;268.1;-0.6880737948393307
2021-10-31;1.0;551.35;-0.3135802680289369
2021-11-30;1.0;502.43;-0.3782589029153075
2021-12-31;1.0;346.42;-0.5845245167465151
2022-01-31;1.0;211.58;-0.7628006232076394
2022-02-28;1.0;212.32;-0.7618222464738719
2022-03-31;1.0;669.29;-0.15764817075791193
2022-04-30;1.0;434.9;-0.46754239052521357
2022-05-31;1.0;581.45;-0.2737841333175764
2022-06-30;1.0;643.9;-0.1912170697719133
2022-07-31;1.0;403.35;-0.5092556147824701
2022-08-31;1.0;430.35;-0.47355808530716337
2022-09-30;1.0;264.67;-0.6926087032134158
2022-10-31;1.0;511.1;-0.3667960295615701
2022-11-30;1.0;746.23;-0.05592343306050073
2022-12-31;1.0;422.23;-0.48429378676418156
2023-01-31;1.0;490.52;-0.3940054798060817
2023-02-28;1.0;407.14;-0.5042447393487142
2023-03-31;1.0;250.74;-0.7110259841612316
2023-04-30;1.0;1336.0;0.7238296024451161
2023-05-31;1.0;1558.03;1.017382286497055
2023-06-30;1.0;1747.63;1.268058271256987
2023-07-31;1.0;1077.32;0.38182082745725127
2023-08-31;1.0;1740.68;1.2588694627438988
2023-09-30;1.0;2027.8;1.638479635445753
2023-10-31;1.0;542.65;-0.32508280530431355
2023-11-30;1.0;291.3;-0.6574003621049931
2023-12-31;1.0;130.03;-0.8706203835302789
2024-01-31;1.0;134.84;-0.864260934760789
2024-02-29;1.0;235.28;-0.7314661251126481
2024-03-31;1.0;783.9;-0.006118768788841351
2024-04-30;1.0;886.0;0.12887077785667045
2024-05-31;1.0;2772.39;2.6229249492242213
2024-06-30;1.0;2791.83;2.648627170446442
2024-07-31;1.0;2017.16;1.6244121645710397
2024-08-31;1.0;1661.67;1.1544079144533808
2012-01-31;2.0;275.63;0.7315798839759591
2012-02-29;2.0;76.31;-1.030764997420326
2012-03-31;2.0;287.61;0.8375044860185414
2012-04-30;2.0;52.03;-1.2454435731794158
2012-05-31;2.0;173.55;-0.17098968000624412
2012-06-30;2.0;163.73;-0.2578160232498301
2012-07-31;2.0;278.26;0.7548337824210334
2012-08-31;2.0;274.55;0.7220307545764609
2012-09-30;2.0;199.37;0.05730524693361171
2012-10-31;2.0;118.29;-0.6595868009472371
2012-11-30;2.0;167.47;-0.22474774181082688
2012-12-31;2.0;10.87;-1.6093715047380706
2013-01-31;2.0;186.16;-0.05949475248062137
2013-02-28;2.0;84.21;-0.9609148842202925
2013-03-31;2.0;6.29;-1.649866886821128
2013-04-30;2.0;42.8;-1.3270532623992017
2013-05-31;2.0;172.35;-0.18159982378346454
2013-06-30;2.0;266.0;0.6464334801637666
2013-07-31;2.0;221.45;0.25253189243446433
2013-08-31;2.0;148.03;-0.39663207100179504
2013-09-30;2.0;99.03;-0.8298796085716222
2013-10-31;2.0;73.58;-1.054903074513502
2013-11-30;2.0;235.3;0.37499063519654835
2013-12-31;2.0;178.42;-0.12793017984369212
2014-01-31;2.0;134.58;-0.515554099171472
2014-02-28;2.0;41.79;-1.3359834667450285
2014-03-31;2.0;273.13;0.7094754177734168
2014-04-30;2.0;214.8;0.19373401233570225
2014-05-31;2.0;150.97;-0.3706372187476054
2014-06-30;2.0;194.17;0.011327957232323774
2014-07-31;2.0;233.74;0.36119744828616196
2014-08-31;2.0;166.26;-0.23544630345285736
2014-09-30;2.0;57.8;-1.1944264651839485
2014-10-31;2.0;82.35;-0.977360607074984
2014-11-30;2.0;122.4;-0.6232470585102576
2014-12-31;2.0;153.87;-0.34499603795265643
2015-01-31;2.0;224.39;0.27852674468865396
2015-02-28;2.0;118.43;-0.6583489508398946
2015-03-31;2.0;169.35;-0.2081251832265152
2015-04-30;2.0;104.5;-0.78151503652046
2015-05-31;2.0;146.94;-0.40626961826610347
2015-06-30;2.0;311.5;1.0487347650500347
2015-07-31;2.0;331.68;1.2271620162369554
2015-08-31;2.0;213.48;0.1820628541807598
2015-09-30;2.0;178.13;-0.13049429792318695
2015-10-31;2.0;106.94;-0.7599410775067788
2015-11-30;2.0;208.27;0.135997146614662
2015-12-31;2.0;418.68;1.996397440085424
2016-01-31;2.0;34.81;-1.3976991363825264
2016-02-29;2.0;203.93;0.09762379328704872
2016-03-31;2.0;50.74;-1.2568494777399275
2016-04-30;2.0;68.07;-1.103621318023905
2016-05-31;2.0;133.55;-0.5246611392469194
2016-06-30;2.0;283.57;0.8017836686352331
2016-07-31;2.0;261.58;0.6073527839176718
2016-08-31;2.0;299.26;0.9405112985223879
2016-09-30;2.0;186.73;-0.05445493418644181
2016-10-31;2.0;78.32;-1.012993006593482
2016-11-30;2.0;37.63;-1.3727652985060588
2016-12-31;2.0;223.03;0.26650191507447113
2017-01-31;2.0;430.58;2.1016146992095246
2017-02-28;2.0;97.82;-0.8405781702136528
2017-03-31;2.0;142.06;-0.4494175362934658
2017-04-30;2.0;337.97;1.2827768532025516
2017-05-31;2.0;235.84;0.37976519989629737
2017-06-30;2.0;618.7;3.764931572018421
2017-07-31;2.0;410.94;1.9279620127223533
2017-08-31;2.0;293.35;0.8882563404195785
2017-09-30;2.0;150.2;-0.3774453943379885
2017-10-31;2.0;288.58;0.8460810189051275
2017-11-30;2.0;272.17;0.7009873027516408
2017-12-31;2.0;259.68;0.5905533896037399
2018-01-31;2.0;96.97;-0.848093688722517
2018-02-28;2.0;110.71;-0.7266075424733451
2018-03-31;2.0;2.84;-1.6803710501806361
2018-04-30;2.0;103.73;-0.7883232121108429
2018-05-31;2.0;420.65;2.0138157594530273
2018-06-30;2.0;452.8;2.2980791948177206
2018-07-31;2.0;187.74;-0.045524729840614585
2018-08-31;2.0;164.26;-0.25312987641489115
2018-09-30;2.0;283.07;0.7973627753947247
2018-10-31;2.0;677.29;4.282971841941199
2018-11-30;2.0;144.47;-0.42810883087421514
2018-12-31;2.0;66.84;-1.1144967153955556
2019-01-31;2.0;119.87;-0.6456167783072304
2019-02-28;2.0;102.64;-0.7979607593751513
2019-03-31;2.0;74.61;-1.0457960344380546
2019-04-30;2.0;68.1;-1.1033560644294744
2019-05-31;2.0;156.03;-0.32589777915365997
2019-06-30;2.0;234.37;0.36676777376920255
2019-07-31;2.0;258.29;0.5782633063951266
2019-08-31;2.0;224.23;0.27711205885169127
2019-09-30;2.0;210.83;0.15863212000606525
2019-10-31;2.0;159.42;-0.29592412298301285
2019-11-30;2.0;72.93;-1.060650235726163
2019-12-31;2.0;132.71;-0.5320882398909736
2020-01-31;2.0;340.81;1.3078875268086394
2020-02-29;2.0;206.24;0.11804832005819772
2020-03-31;2.0;94.1;-0.8734696159230355
2020-04-30;2.0;63.73;-1.1419946713515183
2020-05-31;2.0;158.13;-0.30733002754352456
2020-06-30;2.0;337.87;1.2818926745544499
2020-07-31;2.0;293.55;0.8900246977157817
2020-08-31;2.0;213.48;0.1820628541807598
2020-09-30;2.0;196.0;0.027508426492584778
2020-10-31;2.0;134.13;-0.5195329030879298
2020-11-30;2.0;477.87;2.519742781896813
2020-12-31;2.0;205.94;0.11539578411389256
2021-01-31;2.0;168.74;-0.21351867297993535
2021-02-28;2.0;149.54;-0.38328097341545964
2021-03-31;2.0;206.13;0.11707572354528575
2021-04-30;2.0;120.33;-0.6415495565259627
2021-05-31;2.0;121.68;-0.6296131447765898
2021-06-30;2.0;183.27;-0.08504751541076004
2021-07-31;2.0;218.45;0.22600653299141368
2021-08-31;2.0;167.94;-0.22059210216474895
2021-09-30;2.0;148.17;-0.3953942208944528
2021-10-31;2.0;260.9;0.6013403691105802
2021-11-30;2.0;357.0;1.4510360499363029
2021-12-31;2.0;171.29;-0.19097211745334244
2022-01-31;2.0;254.9;0.5482896502244792
2022-02-28;2.0;207.07;0.1253870028374416
2022-03-31;2.0;196.0;0.027508426492584778
2022-04-30;2.0;92.7;-0.885848116996459
2022-05-31;2.0;325.68;1.174111297350854
2022-06-30;2.0;417.8;1.9886166679821293
2022-07-31;2.0;305.19;0.9929430923548181
2022-08-31;2.0;202.39;0.08400744210628253
2022-09-30;2.0;53.03;-1.2366017866983987
2022-10-31;2.0;200.68;0.06888798722374384
2022-11-30;2.0;168.53;-0.21537544814094894
2022-12-31;2.0;93.39;-0.8797472843245575
2023-01-31;2.0;164.39;-0.251980444172359
2023-02-28;2.0;236.82;0.3884301506476938
2023-03-31;2.0;45.58;-1.3024730959819746
2023-04-30;2.0;51.83;-1.247211930475619
2023-05-31;2.0;195.81;0.02582848706119159
2023-06-30;2.0;338.43;1.2868440749838193
2023-07-31;2.0;357.29;1.453600168015798
2023-08-31;2.0;255.9;0.557131436705496
2023-09-30;2.0;238.57;0.40390327698947337
2023-10-31;2.0;170.13;-0.201228589771322
2023-11-30;2.0;55.97;-1.2106069344442092
2023-12-31;2.0;112.16;-0.7137869520758706
2024-01-31;2.0;106.48;-0.7640082992880465
2024-02-29;2.0;81.72;-0.9829309325580246
2024-03-31;2.0;57.55;-1.1966369118042026
2024-04-30;2.0;103.43;-0.7909757480551479
2024-05-31;2.0;252.1;0.5235326480776318
2024-06-30;2.0;294.23;0.8960371125228732
2024-07-31;2.0;319.58;1.120176399816651
2024-08-31;2.0;294.53;0.8986896484671779
2012-01-31;3.0;282.33;-0.30539453330360405
2012-02-29;3.0;71.72;-0.8331387809255562
2012-03-31;3.0;295.1;-0.2733956061770082
2012-04-30;3.0;157.17;-0.6190191001919927
2012-05-31;3.0;189.39;-0.5382825745836203
2012-06-30;3.0;461.5;0.14356770422749687
2012-07-31;3.0;771.61;0.9206379697896429
2012-08-31;3.0;968.13;1.4130756486399634
2012-09-30;3.0;524.43;0.3012570138654505
2012-10-31;3.0;277.52;-0.31744737899498426
2012-11-30;3.0;149.87;-0.6373113608046902
2012-12-31;3.0;31.42;-0.9341220826641471
2013-01-31;3.0;174.68;-0.5751427326127685
2013-02-28;3.0;59.71;-0.8632333083171313
2013-03-31;3.0;13.39;-0.9793014605883854
2013-04-30;3.0;26.67;-0.9460245810080258
2013-05-31;3.0;172.52;-0.580555237122827
2013-06-30;3.0;561.5;0.3941466167302043
2013-07-31;3.0;756.58;0.882975959240486
2013-08-31;3.0;638.58;0.5872928424872913
2013-09-30;3.0;388.13;-0.040282043875739575
2013-10-31;3.0;169.61;-0.5878470834766558
2013-11-30;3.0;247.77;-0.3919946054645397
2013-12-31;3.0;268.94;-0.33894704968771655
2014-01-31;3.0;180.48;-0.5606091556876115
2014-02-28;3.0;15.29;-0.9745404612508338
2014-03-31;3.0;132.39;-0.6811125547101635
2014-04-30;3.0;184.43;-0.5507112886437545
2014-05-31;3.0;360.42;-0.10971746053023974
2014-06-30;3.0;744.4;0.8524554476976561
2014-07-31;3.0;920.68;1.2941759546574285
2014-08-31;3.0;503.87;0.249737989454894
2014-09-30;3.0;199.93;-0.5118715572058349
2014-10-31;3.0;101.16;-0.7593683490847589
2014-11-30;3.0;140.27;-0.66136693640495
2014-12-31;3.0;113.35;-0.7288227796506791
2015-01-31;3.0;218.65;-0.46496318478532805
2015-02-28;3.0;158.0;-0.6169392952182201
2015-03-31;3.0;143.65;-0.6528973691623585
2015-04-30;3.0;109.0;-0.7397229623445468
2015-05-31;3.0;131.1;-0.6843450226814485
2015-06-30;3.0;433.9;0.07440792437674956
2015-07-31;3.0;907.71;1.2616758697058277
2015-08-31;3.0;1029.48;1.5668058114603747
2015-09-30;3.0;389.53;-0.03677393910070172
2015-10-31;3.0;152.29;-0.6312473511221247
2015-11-30;3.0;251.9;-0.38164569637817786
2015-12-31;3.0;583.74;0.4498753668708064
2016-01-31;3.0;127.55;-0.6932405740752945
2016-02-29;3.0;154.48;-0.6257596729383155
2016-03-31;3.0;35.94;-0.9227959158190249
2016-04-30;3.0;56.17;-0.872103801819727
2016-05-31;3.0;225.1;-0.4488008449289035
2016-06-30;3.0;678.23;0.6866473812946147
2016-07-31;3.0;783.26;0.9498304130962082
2016-08-31;3.0;825.03;1.054497224848589
2016-09-30;3.0;751.0;0.8689936559228348
2016-10-31;3.0;293.03;-0.2785825896658144
2016-11-30;3.0;42.97;-0.9051802182700845
2016-12-31;3.0;287.1;-0.2934419191772248
2017-01-31;3.0;863.39;1.1506192956846277
2017-02-28;3.0;246.82;-0.3943751051333154
2017-03-31;3.0;71.55;-0.8335647650768107
2017-04-30;3.0;233.2;-0.4285039530161842
2017-05-31;3.0;295.71;-0.2718670748107418
2017-06-30;3.0;859.63;1.141197528574526
2017-07-31;3.0;1194.0;1.9790582383098287
2017-08-31;3.0;1104.23;1.7541135485561485
2017-09-30;3.0;583.03;0.4480962565920371
2017-10-31;3.0;324.35;-0.2001012742699663
2017-11-30;3.0;363.23;-0.10267619308891367
2017-12-31;3.0;401.06;-0.007882190489139487
2018-01-31;3.0;117.9;-0.7174214391318057
2018-02-28;3.0;69.79;-0.8379749539368583
2018-03-31;3.0;6.35;-0.9969422160285759
2018-04-30;3.0;85.87;-0.797681864806423
2018-05-31;3.0;555.97;0.38028960286880464
2018-06-30;3.0;1081.93;1.6982344510680447
2018-07-31;3.0;842.58;1.0984738239928145
2018-08-31;3.0;768.87;0.9137721075870686
2018-09-30;3.0;606.17;0.5060802169451636
2018-10-31;3.0;1253.29;2.127626475532684
2018-11-30;3.0;263.07;-0.3536560318516255
2018-12-31;3.0;69.9;-0.8376993171331053
2019-01-31;3.0;25.42;-0.9491568174143096
2019-02-28;3.0;32.07;-0.9324933197328796
2019-03-31;3.0;28.19;-0.9422157815379847
2019-04-30;3.0;78.9;-0.8151472150078616
2019-05-31;3.0;329.9;-0.18619414462606615
2019-06-30;3.0;705.7;0.7554814085591085
2019-07-31;3.0;720.55;0.7926923770657603
2019-08-31;3.0;604.03;0.5007178282176057
2019-09-30;3.0;842.6;1.0985239397753148
2019-10-31;3.0;90.0;-0.7873329557200612
2019-11-30;3.0;5.9;-0.9980698211348382
2019-12-31;3.0;36.87;-0.9204655319327496
2020-01-31;3.0;194.48;-0.5255281079372325
2020-02-29;3.0;82.9;-0.8051240585077534
2020-03-31;3.0;31.0;-0.9351745140966585
2020-04-30;3.0;75.0;-0.8249197925954673
2020-05-31;3.0;117.68;-0.7179727127393117
2020-06-30;3.0;1187.57;1.9629460142359045
2020-07-31;3.0;1609.45;3.0200883303023267
2020-08-31;3.0;1593.32;2.97966995171564
2020-09-30;3.0;1029.77;1.5675324903066323
2020-10-31;3.0;157.23;-0.618868752844491
2020-11-30;3.0;456.3;0.1305376007773561
2020-12-31;3.0;129.94;-0.6872517380664799
2021-01-31;3.0;1.35;-1.0094711616537113
2021-02-28;3.0;67.64;-0.8433624005556666
2021-03-31;3.0;53.81;-0.878017464154791
2021-04-30;3.0;108.43;-0.7411512621458122
2021-05-31;3.0;196.87;-0.5195392719284178
2021-06-30;3.0;835.23;1.0800562739238653
2021-07-31;3.0;878.03;1.187304048475024
2021-08-31;3.0;278.55;-0.3148664161962063
2021-09-30;3.0;178.03;-0.5667483390439279
2021-10-31;3.0;428.94;0.06197921031661533
2021-11-30;3.0;601.17;0.49355127132002824
2021-12-31;3.0;53.97;-0.8776165378947868
2022-01-31;3.0;71.87;-0.832762912556802
2022-02-28;3.0;50.04;-0.8874642891561431
2022-03-31;3.0;12.32;-0.9819826549521643
2022-04-30;3.0;15.63;-0.9736884929483247
2022-05-31;3.0;367.74;-0.09137508413504158
2022-06-30;3.0;1154.77;1.8807561309350167
2022-07-31;3.0;1470.19;2.6711321367510568
2022-08-31;3.0;1280.65;2.196184865993425
2022-09-30;3.0;511.2;0.26810542374134244
2022-10-31;3.0;396.9;-0.01830627324925218
2022-11-30;3.0;351.0;-0.13332199408799483
2022-12-31;3.0;10.16;-0.9873951594622227
2023-01-31;3.0;30.9;-0.9354250930091613
2023-02-28;3.0;66.11;-0.847196257916958
2023-03-31;3.0;16.19;-0.9722852510383095
2023-04-30;3.0;6.67;-0.9961403635085673
2023-05-31;3.0;240.55;-0.41008640294723514
2023-06-30;3.0;1119.5;1.7923769484953118
2023-07-31;3.0;1390.1;2.470443485727638
2023-08-31;3.0;1019.26;1.541196646602598
2023-09-30;3.0;868.1;1.1624215624635053
2023-10-31;3.0;636.77;0.5827573641709921
2023-11-30;3.0;1.07;-1.010172782608719
2023-12-31;3.0;38.87;-0.9154539536826954
2024-01-31;3.0;27.29;-0.944470991750509
2024-02-29;3.0;32.83;-0.9305889199978591
2024-03-31;3.0;21.35;-0.9593553791531698
2024-04-30;3.0;106.77;-0.7453108720933572
2024-05-31;3.0;777.1;0.9343947520860415
2024-06-30;3.0;1097.83;1.7380764981559749
2024-07-31;3.0;1075.42;1.6819217638641186
2024-08-31;3.0;1041.67;1.5973513808944548
2012-01-31;4.0;438.96;-0.9133692549996717
2012-02-29;4.0;187.97;-1.2381270809132114
2012-03-31;4.0;668.1;-0.6168833064366673
2012-04-30;4.0;552.6;-0.7663296146282839
2012-05-31;4.0;808.13;-0.435697448981498
2012-06-30;4.0;1550.27;0.5245630112897253
2012-07-31;4.0;2050.9;1.1723318880859936
2012-08-31;4.0;2411.94;1.6394842266963938
2012-09-30;4.0;1924.2;1.008393816675796
2012-10-31;4.0;1002.06;-0.18476998103690764
2012-11-30;4.0;451.77;-0.8967943008184197
2012-12-31;4.0;88.32;-1.3670649563356754
2013-01-31;4.0;311.55;-1.078226000685333
2013-02-28;4.0;229.29;-1.1846628258960894
2013-03-31;4.0;37.84;-1.4323814034137083
2013-04-30;4.0;133.43;-1.30869679215798
2013-05-31;4.0;852.35;-0.37848086241670764
2013-06-30;4.0;1766.63;0.8045128228943847
2013-07-31;4.0;2015.71;1.1267992856161841
2013-08-31;4.0;2024.29;1.1379010113675612
2013-09-30;4.0;1750.03;0.7830339595525592
2013-10-31;4.0;1140.58;-0.0055379238013862735
2013-11-30;4.0;756.9;-0.5019843266322037
2013-12-31;4.0;571.48;-0.741900642345533
2014-01-31;4.0;319.77;-1.0675900816088386
2014-02-28;4.0;88.82;-1.3664180026205601
2014-03-31;4.0;461.9;-0.8836870185501854
2014-04-30;4.0;706.4;-0.5673266518588412
2014-05-31;4.0;950.81;-0.251082736836218
2014-06-30;4.0;1650.63;0.654419560987653
2014-07-31;4.0;1958.94;1.0533441608020018
2014-08-31;4.0;1705.81;0.7258173729877688
2014-09-30;4.0;1091.0;-0.0696898541922117
2014-10-31;4.0;620.84;-0.6780333715893582
2014-11-30;4.0;862.1;-0.36586526497196076
2014-12-31;4.0;436.42;-0.9166557798724569
2015-01-31;4.0;530.03;-0.795533105328585
2015-02-28;4.0;398.57;-0.9656301761066796
2015-03-31;4.0;584.87;-0.7245752218547473
2015-04-30;4.0;498.73;-0.8360324078947979
2015-05-31;4.0;655.32;-0.6334194433950123
2015-06-30;4.0;1359.07;0.2771679106296639
2015-07-31;4.0;2131.39;1.2764784971452419
2015-08-31;4.0;2146.58;1.2961329510104425
2015-09-30;4.0;1271.8;0.16424860919345288
2015-10-31;4.0;660.1;-0.6272345658785109
2015-11-30;4.0;751.63;-0.5088032187895182
2015-12-31;4.0;1174.61;0.03849374604935577
2016-01-31;4.0;462.84;-0.8824707455657688
2016-02-29;4.0;484.34;-0.8546517358158142
2016-03-31;4.0;265.03;-1.1384185743396533
2016-04-30;4.0;409.97;-0.9508796314020523
2016-05-31;4.0;926.42;-0.2826411390595386
2016-06-30;4.0;1762.7;0.799427766693579
2016-07-31;4.0;2006.58;1.11498591077818
2016-08-31;4.0;2178.81;1.3378355874867698
2016-09-30;4.0;1948.8;1.0402239394594648
2016-10-31;4.0;1136.39;-0.01095939593405162
2016-11-30;4.0;262.27;-1.1419897588470893
2016-12-31;4.0;619.45;-0.6798319029173785
2017-01-31;4.0;1462.06;0.41042743686909755
2017-02-28;4.0;676.25;-0.6063379608802892
2017-03-31;4.0;413.87;-0.9458333924241537
2017-04-30;4.0;640.23;-0.6529445065171898
2017-05-31;4.0;1040.9;-0.1345146164467569
2017-06-30;4.0;2012.9;1.1231634057372366
2017-07-31;4.0;2397.39;1.6206578735865407
2017-08-31;4.0;2359.9;1.5721492840272013
2017-09-30;4.0;1667.07;0.6756913991406412
2017-10-31;4.0;777.35;-0.4755239196839911
2017-11-30;4.0;1119.27;-0.03311109113959701
2017-12-31;4.0;967.97;-0.22887928533346344
2018-01-31;4.0;310.48;-1.0796104816356795
2018-02-28;4.0;272.5;-1.128753085835832
2018-03-31;4.0;59.68;-1.4041224651374753
2018-04-30;4.0;387.03;-0.9805618678515389
2018-05-31;4.0;1582.74;0.5665761855493079
2018-06-30;4.0;2116.37;1.2570440075431806
2018-07-31;4.0;2111.61;1.250885008175284
2018-08-31;4.0;2088.32;1.220749904125217
2018-09-30;4.0;1907.67;0.9870055268540868
2018-10-31;4.0;2498.71;1.7517565744174897
2018-11-30;4.0;1603.67;0.5936576680640312
2018-12-31;4.0;325.42;-1.0602795046280364
2019-01-31;4.0;428.23;-0.9272528817260444
2019-02-28;4.0;253.32;-1.1535702303476518
2019-03-31;4.0;283.03;-1.1151282405955052
2019-04-30;4.0;614.87;-0.685757998947834
2019-05-31;4.0;1138.23;-0.008578606262427704
2019-06-30;4.0;1854.8;0.9185966410178029
2019-07-31;4.0;2006.77;1.1152317531899238
2019-08-31;4.0;1958.35;1.0525807554181656
2019-09-30;4.0;2164.9;1.3198373351322645
2019-10-31;4.0;998.9;-0.18885872851643581
2019-11-30;4.0;330.47;-1.0537452721053728
2019-12-31;4.0;259.23;-1.1459232374349897
2020-01-31;4.0;927.0;-0.28189067275000484
2020-02-29;4.0;1167.69;0.029539906632161283
2020-03-31;4.0;1085.61;-0.07666401524115393
2020-04-30;4.0;1817.47;0.8702950766473005
2020-05-31;4.0;1376.74;0.30003125492183597
2020-06-30;4.0;2452.53;1.6920039292894478
2020-07-31;4.0;2455.81;1.6962479456606034
2020-08-31;4.0;2490.81;1.741534705718669
2020-09-30;4.0;2222.13;1.3938876573643528
2020-10-31;4.0;1249.97;0.13600260999152236
2020-11-30;4.0;1434.93;0.3753237282869457
2020-12-31;4.0;718.06;-0.5522396912223543
2021-01-31;4.0;31.23;-1.4409341315275315
2021-02-28;4.0;137.21;-1.3038058220717088
