;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
206;2019-10-31;3.0;12.14;1.1136367580016258;16.101040198908645;-0.7477244653112758;24.509312018670016;4.118410379468653;1.0;0.0;0.0;0.0;0.0
207;2019-11-30;3.0;9.56;1.4943655974509074;17.63307511564865;-0.9308981887490418;20.840222270212976;2.95577436799008;1.0;0.0;0.0;0.0;0.0
208;2019-12-31;3.0;8.51;1.5917546987869076;17.139892593909526;-0.8634440839349203;19.839342522229455;2.0395331568429516;1.0;0.0;1.0;0.0;0.0
209;2020-01-31;3.0;7.01;1.748334502756071;16.103282596197854;-0.5201621511046433;15.06871977146466;3.034275934997268;1.0;0.0;1.0;0.0;0.0
210;2020-02-29;3.0;6.38;1.1388506722410123;15.656081206125682;-0.7631885965408612;13.249593953712823;1.35837745577049;1.0;0.0;1.0;0.0;0.0
211;2020-03-31;3.0;6.13;1.2018908432347633;15.857815509241329;-0.876229217782479;13.997492473078003;1.9000040643680691;1.0;0.0;1.0;0.0;0.0
212;2020-04-30;3.0;7.6;1.2676205739924173;15.863288959866221;-0.7803951650920902;16.00680860149231;1.5212287415738461;1.0;0.0;1.0;0.0;0.0
213;2020-05-31;3.0;9.73;0.966484696677692;15.43503340292202;-0.6874361339824129;20.449660307932717;1.583131090637817;1.0;0.0;1.0;0.0;0.0
214;2020-06-30;3.0;15.27;1.342906576682759;15.157520157718713;1.6428341985839539;22.617317322665663;0.9720121607380222;1.0;0.0;1.0;0.0;0.0
215;2020-07-31;3.0;16.34;1.1518651673410623;15.258472274423516;2.5617085201526186;24.509563144757657;5.867253079899999;1.0;0.0;0.0;0.0;0.0
216;2020-08-31;3.0;17.68;1.2466195163989706;16.860086727512762;2.526576627654983;26.184169277145347;6.511063478553438;1.0;0.0;0.0;0.0;0.0
217;2020-09-30;3.0;15.2;0.947064311802749;18.065886068297832;1.2991384368897867;27.450436501990545;1.4386343514028321;0.0;0.0;0.0;0.0;0.0
218;2020-10-31;3.0;12.96;1.2300120079316668;18.71692093416652;-0.6012943888936656;26.774070682793088;1.3479274095947154;0.0;0.0;1.0;0.0;0.0
219;2020-11-30;3.0;10.71;1.7672375915252496;19.3079166062313;0.05009402333621161;22.733127285274353;3.2704732653168893;1.0;0.0;1.0;0.0;0.0
220;2020-12-31;3.0;8.79;1.44792883934172;19.367810596197852;-0.6607332820282273;20.072318151624682;2.415422196375766;1.0;0.0;1.0;0.0;0.0
221;2021-01-31;3.0;6.27;1.35613088675124;17.943914647949303;-0.9408083010158887;14.305786563157646;2.4467761792923226;1.0;0.0;0.0;0.0;0.0
222;2021-02-28;3.0;4.84;1.9876488674468094;17.234625572962504;-0.7964255884512098;10.074562639860183;2.728446395711666;1.0;0.0;0.0;0.0;0.0
223;2021-03-31;3.0;5.72;2.028877289871858;16.716925078507305;-0.8265479736491206;12.848103166304012;2.3945720231015115;1.0;0.0;0.0;0.0;0.0
224;2021-04-30;3.0;7.11;1.978945741337791;16.52419127723992;-0.7075830655139151;15.798741884930276;1.9136483323466964;0.0;0.0;1.0;0.0;0.0
225;2021-05-31;3.0;9.78;1.5194070646963547;15.578465300299241;-0.5149566196062335;19.984641716977322;1.7946066714810422;1.0;0.0;1.0;0.0;0.0
226;2021-06-30;3.0;13.91;1.439290565592149;13.27752852508361;0.8754212411991447;22.907699284864105;1.1317923246824715;1.0;0.0;1.0;0.0;0.0
227;2021-07-31;3.0;16.87;1.3776067110617585;13.355304146277062;0.9686416379070683;25.615037783223254;6.5330664144201425;1.0;0.0;0.0;0.0;0.0
228;2021-08-31;3.0;15.81;1.1181354210395087;14.926712237810243;-0.3370537690664389;27.35910228736797;5.638371500248541;1.0;0.0;0.0;0.0;0.0
229;2021-09-30;3.0;14.46;1.1796667185972731;15.828066505016723;-0.5559910185309364;25.73291489522265;2.7074119444636047;0.0;0.0;1.0;0.0;0.0
230;2021-10-31;3.0;12.29;1.2640572142508268;17.22877233480021;-0.009497333063993866;24.440738034054924;1.5880374835833642;0.0;0.0;1.0;0.0;0.0
231;2021-11-30;3.0;10.06;1.2693395767219142;18.032067693363846;0.36562764181931684;21.780056173199934;2.3100216369831927;1.0;0.0;1.0;0.0;0.0
232;2021-12-31;3.0;7.92;1.6303533732790358;18.36595348037317;-0.8261994861847919;18.766235784134654;1.7825408276486518;1.0;0.0;1.0;0.0;0.0
233;2022-01-31;3.0;6.51;1.542290912741942;18.56437010543918;-0.7872124511130201;15.779769930820981;1.9345116063154133;1.0;0.0;1.0;0.0;0.0
234;2022-02-28;3.0;6.28;1.7386226856955636;17.62869029589861;-0.8347592095273653;14.015413557121597;1.4417292584179082;1.0;0.0;1.0;0.0;0.0
235;2022-03-31;3.0;5.74;1.4634081661169667;16.94668954180602;-0.9169151292428532;15.00537372421438;0.9924772940353802;1.0;0.0;0.0;0.0;0.0
236;2022-04-30;3.0;6.68;1.5984111430535635;16.08212474687555;-0.9097057948245535;17.237266124445934;1.1919575356753356;1.0;0.0;1.0;0.0;0.0
237;2022-05-31;3.0;9.12;1.0947491908851263;15.887813794226368;-0.14279378816971655;20.20134017781094;0.3917787251660602;1.0;0.0;1.0;0.0;0.0
238;2022-06-30;3.0;12.85;1.0182745492103882;16.343255552543564;1.5713942683965731;22.610603723226138;0.2300584734091791;1.0;0.0;1.0;0.0;0.0
239;2022-07-31;3.0;14.88;1.2760792296304069;17.129242439887346;2.2583937433875385;25.206240772394768;5.664042732911949;1.0;0.0;1.0;0.0;0.0
240;2022-08-31;3.0;15.95;1.502570057618802;17.79541542932582;1.8455667809571679;28.21219247510978;3.753026301048649;1.0;0.0;0.0;0.0;0.0
241;2022-09-30;3.0;15.17;1.7549724027550755;17.712775373173738;0.16966878453399223;26.260305772391163;1.337622342874461;0.0;0.0;0.0;0.0;0.0
242;2022-10-31;3.0;11.91;1.6089348760205642;17.8880808743179;-0.07928194779581345;24.409253159342693;0.6753438449110113;1.0;0.0;0.0;0.0;0.0
243;2022-11-30;3.0;10.65;1.800856379470153;17.638232732793522;-0.1792542891251054;21.402508679224646;2.6193081484500156;1.0;0.0;1.0;0.0;0.0
244;2022-12-31;3.0;8.46;2.3229899478170344;16.72850074300299;-0.9216197100112904;19.626695438596126;4.85291214889828;1.0;0.0;1.0;0.0;0.0
245;2023-01-31;3.0;6.72;2.4281196356368104;16.06103709910227;-0.8764470224476845;14.729913051451792;2.190058561870843;1.0;0.0;1.0;0.0;0.0
246;2023-02-28;3.0;6.53;;;-0.7997579998288528;;;1.0;0.0;0.0;0.0;0.0
247;2023-03-31;3.0;5.93;1.83207457081406;15.168620363668365;-0.9084860886994031;15.057778186002487;1.2909709431130119;1.0;0.0;1.0;0.0;0.0
248;2023-04-30;3.0;6.52;1.471302484561835;14.460731012145748;-0.92922109282696;16.59302320206182;1.2506095952701306;1.0;0.0;1.0;0.0;0.0
249;2023-05-31;3.0;8.73;1.5471533873910748;13.451841605879247;-0.419819541844502;20.27423947694809;0.7381867013572693;1.0;0.0;1.0;0.0;0.0
250;2023-06-30;3.0;13.56;1.506463094541781;11.714213813237105;1.4945745629786185;22.2618938463861;1.0185338711143699;1.0;0.0;1.0;0.0;0.0
251;2023-07-31;3.0;15.75;1.666068939130302;12.25534192659743;2.08395398702451;26.473811184610103;6.878001941237054;1.0;0.0;1.0;0.0;0.0
252;2023-08-31;3.0;15.64;1.7289621456728073;13.527742239746523;1.2762471665766961;29.438933107473396;4.1261585988188765;1.0;0.0;0.0;0.0;0.0
253;2023-09-30;3.0;15.67;1.815831667108802;14.710083403098047;0.9470136346521693;27.985800222646805;0.845328771599688;0.0;0.0;0.0;0.0;0.0
254;2023-10-31;3.0;12.54;1.851589252241808;15.826072700228831;0.4431661026324497;23.818585988647058;0.6550026858735969;1.0;0.0;1.0;0.0;0.0
255;2023-11-30;3.0;9.79;2.3744479654555084;15.996783002992434;-0.941418154078464;19.52813865929616;2.1043020404827444;1.0;0.0;1.0;0.0;0.0
256;2023-12-31;3.0;7.87;;;-0.8590879906308118;;;1.0;0.0;1.0;0.0;0.0
257;2024-01-31;3.0;6.62;1.8571261472603813;14.466978789473686;-0.8843097708616005;15.323453011995646;2.700509584646264;1.0;1.0;1.0;1.0;1.0
258;2024-02-29;3.0;5.77;1.5424698914642798;14.465353330751627;-0.8722433924092197;14.564507206269534;1.7220853578531865;1.0;1.0;1.0;1.0;1.0
259;2024-03-31;3.0;5.31;1.2525625199409383;14.839439691955642;-0.8972473679748029;14.747270091002962;1.4871581835110426;1.0;1.0;0.0;1.0;1.0
260;2024-04-30;3.0;6.06;1.0954617603739225;15.292547466995247;-0.7111986229563253;15.942384097745252;0.6998490877773464;1.0;1.0;1.0;1.0;1.0
261;2024-05-31;3.0;11.44;0.9180536661295113;14.625692446048232;0.7488113893152286;22.28345667625142;0.46637642056288037;0.0;1.0;1.0;1.0;1.0
262;2024-06-30;3.0;12.55;1.4570931882761349;14.631293694596023;1.4473762920286017;22.435989966469723;0.23436652784718845;1.0;1.0;0.0;1.0;1.0
263;2024-07-31;3.0;15.35;0.8156899507549861;14.99382638707974;1.3985662665560654;26.791769627975874;4.442627303045973;1.0;1.0;1.0;1.0;1.0
264;2024-08-31;3.0;16.31;1.2268753235036485;16.2257863048759;1.325057192049233;28.719402961992984;3.1882620520540432;0.0;1.0;0.0;1.0;1.0
265;2024-09-30;3.0;;1.5433373734850435;16.808242915507833;;27.469908456806476;1.671121966996848;0.0;1.0;0.0;1.0;1.0
266;2024-10-31;3.0;;1.282382251755253;16.8193158222144;;25.791634204727632;0.49298703713730313;0.0;1.0;0.0;1.0;1.0
267;2024-11-30;3.0;;0.9483599783774971;16.74422545643373;;22.596660642203098;1.6194191475074498;1.0;1.0;1.0;1.0;1.0
268;2024-12-31;3.0;;0.8082457216638321;16.926999552543567;;19.60345171316458;1.4477200604150549;1.0;1.0;1.0;1.0;1.0
269;2025-01-31;3.0;;0.8621979308647063;16.84000371853547;;17.705956199810043;2.7684451498054026;1.0;1.0;1.0;0.0;1.0
270;2025-02-28;3.0;;1.1128685145767376;16.65516185513114;;13.914328720003558;1.7504003748496484;1.0;1.0;0.0;1.0;1.0
271;2025-03-31;3.0;;;;;;;1.0;1.0;0.0;1.0;1.0
272;2025-04-30;3.0;;;;;;;1.0;1.0;0.0;1.0;1.0
273;2025-05-31;3.0;;;;;;;;;;;
274;2017-10-31;4.0;12.87;1.9919243220841776;11.985656562342392;-0.5496876761499153;22.06546229490194;1.021559517473201;1.0;0.0;1.0;0.0;0.0
275;2017-11-30;4.0;9.55;1.4806953504509168;11.629746666853462;-0.13505408576620231;18.60667906654998;0.9394716123314651;1.0;0.0;1.0;0.0;0.0
276;2017-12-31;4.0;7.2;1.6036229567542142;11.09606700826562;-0.31852993457602846;17.430352893798737;0.5299502377250445;1.0;0.0;1.0;0.0;0.0
277;2018-01-31;4.0;5.98;2.131514208083803;10.364956814653963;-1.115843456281069;13.680054813169908;0.5563943785757286;1.0;0.0;1.0;0.0;0.0
278;2018-02-28;4.0;4.75;1.252971135883263;9.7833001420566;-1.1619003811838926;11.613556899099784;0.8929432566427217;1.0;0.0;1.0;0.0;0.0
279;2018-03-31;4.0;4.0;1.2592547356334707;8.704404654665174;-1.4199792321006621;10.074288494606444;0.42086954781655717;1.0;0.0;0.0;0.0;0.0
280;2018-04-30;4.0;6.33;1.5884825527542752;8.181449467637993;-1.0230141355514446;11.783797747880607;0.10549214486825227;1.0;0.0;1.0;0.0;0.0
281;2018-05-31;4.0;10.31;1.520112763503416;8.006606262258336;0.42697864158270826;16.986031017343123;0.0;1.0;0.0;1.0;0.0;0.0
282;2018-06-30;4.0;12.5;1.6667985393060556;8.258289761697954;1.074091775755792;19.015761876634787;0.0;0.0;0.0;1.0;0.0;0.0
283;2018-07-31;4.0;15.51;2.245242882914852;8.02601444200056;1.0683195018606515;24.011923853996045;0.053212610274829965;0.0;0.0;1.0;0.0;0.0
284;2018-08-31;4.0;16.71;1.438525528067402;8.155177342392827;1.040076590302285;28.29568881665967;0.017898830393862586;1.0;0.0;0.0;0.0;0.0
285;2018-09-30;4.0;14.71;1.4342636832025872;8.92839653376296;0.8210090946810351;23.707282203542675;0.11406341670529639;0.0;0.0;1.0;0.0;0.0
286;2018-10-31;4.0;11.2;0.9338552368917283;8.643500424488654;1.5377411877448797;23.386192896305946;0.024738853089164153;1.0;0.0;1.0;0.0;0.0
287;2018-11-30;4.0;9.08;0.9140490242883789;9.16622305561782;0.4523596694451648;21.273547404605385;0.0;1.0;0.0;1.0;0.0;0.0
288;2018-12-31;4.0;7.75;1.0785326904426815;9.596773277248529;-1.097726277290859;17.73092931196509;0.46390261552993245;1.0;0.0;1.0;0.0;0.0
289;2019-01-31;4.0;6.24;0.9863761600505107;9.526204067806109;-0.9730524371313201;15.1456208117896;0.40314074259783755;1.0;0.0;1.0;0.0;0.0
290;2019-02-28;4.0;5.75;0.941781568720701;8.65902664611936;-1.185159249526077;12.62845150334441;0.40584863831581175;1.0;0.0;1.0;0.0;0.0
291;2019-03-31;4.0;5.48;0.9156491071020993;8.14283999467638;-1.1491310441847686;13.410067663787672;1.2778114130536842;1.0;0.0;1.0;0.0;0.0
292;2019-04-30;4.0;7.31;1.063965631984827;7.746133618800784;-0.7467210926378238;15.093931900850697;1.1565517330098256;1.0;0.0;1.0;0.0;0.0
293;2019-05-31;4.0;9.31;1.0667049503907573;7.803566608293639;-0.11206200319228088;18.019508288057846;1.6390206907668594;1.0;0.0;1.0;0.0;0.0
294;2019-06-30;4.0;12.67;1.6304919508731193;8.133700315494536;0.7568956239171518;21.78021831283213;1.3428473846337285;0.0;0.0;1.0;0.0;0.0
295;2019-07-31;4.0;15.16;1.3104637492015352;8.969479603670496;0.9411839566575966;25.341398773614003;1.7410128686047681;1.0;0.0;1.0;0.0;0.0
296;2019-08-31;4.0;16.9;1.229940758635086;10.36744806626506;0.8824668343881201;26.347934576334165;4.679017729589919;0.0;0.0;0.0;0.0;0.0
297;2019-09-30;4.0;14.66;1.3018003997025847;11.533961947884562;1.1329422909094;23.021102191171718;2.5687685907362927;1.0;0.0;1.0;0.0;0.0
298;2019-10-31;4.0;11.67;2.0394186326801798;11.394732175259174;-0.2810222808834448;21.540452610291243;2.644572428911407;1.0;0.0;1.0;0.0;0.0
299;2019-11-30;4.0;8.68;1.548439097768207;11.011697972121043;-1.0916023312466445;18.632606218340925;3.4153794082761655;1.0;0.0;1.0;0.0;0.0
300;2019-12-31;4.0;8.01;2.3437173414775914;10.452861718268423;-1.1779924136604716;17.658226492867644;2.177167316087995;1.0;0.0;1.0;0.0;0.0
301;2020-01-31;4.0;6.86;1.8004745033897227;9.81620431535444;-0.3682127206020601;15.912883817673915;2.2420718632782926;1.0;0.0;1.0;0.0;0.0
302;2020-02-29;4.0;5.88;1.5788127729139636;8.916179830064443;-0.07633696349672577;12.407581644195435;2.0895845337347607;1.0;0.0;1.0;0.0;0.0
303;2020-03-31;4.0;5.91;2.5901486270531064;;-0.17587230831041092;;;1.0;0.0;1.0;0.0;0.0
304;2020-04-30;4.0;7.19;1.4834579081504746;7.948939995376856;0.7116269296932867;13.427154763074006;0.9480188345090013;1.0;0.0;1.0;0.0;0.0
305;2020-05-31;4.0;9.3;1.4813367594521265;7.936835251611094;0.17717014948208562;16.71508881442928;0.3402680899924294;1.0;0.0;1.0;0.0;0.0
306;2020-06-30;4.0;14.63;1.6730054036578075;7.761072529279911;1.4817404296613519;21.358494132562083;0.3240863389572147;1.0;0.0;1.0;0.0;0.0
307;2020-07-31;4.0;16.01;1.1339409142008527;7.876922441580274;1.4857179629336335;27.98781109637869;1.8291725449438678;1.0;0.0;1.0;0.0;0.0
308;2020-08-31;4.0;17.2;1.9420863765765906;8.627579160969459;1.5281611533390789;27.56145540220191;3.189510272401154;1.0;0.0;1.0;0.0;0.0
309;2020-09-30;4.0;14.35;1.9479349463989017;9.21134333552816;1.2023429705352187;23.658691172870387;1.0116800651177853;0.0;0.0;1.0;0.0;0.0
310;2020-10-31;4.0;12.49;;;0.02344091383356172;;;1.0;0.0;1.0;0.0;0.0
311;2020-11-30;4.0;10.17;;;0.2477349851875965;;;1.0;0.0;1.0;0.0;0.0
312;2020-12-31;4.0;8.52;2.262033993646143;7.900204764219668;-0.6215864406967402;19.284070889392126;1.4581968214847187;1.0;0.0;1.0;0.0;0.0
313;2021-01-31;4.0;6.61;2.1804498294133614;7.048545561081535;-1.4544794825873744;17.291199702674238;1.5977213780698416;1.0;0.0;1.0;0.0;0.0
314;2021-02-28;4.0;5.06;1.5863983501247174;6.713049801485009;-1.325961502039685;11.147190879436069;0.5240784169789202;1.0;0.0;1.0;0.0;0.0
315;2021-03-31;4.0;5.71;1.7430854632307;5.924870054216867;-0.9861613196536876;14.612899741184194;1.8492828223314803;1.0;0.0;1.0;0.0;0.0
316;2021-04-30;4.0;6.84;1.4587076303430095;6.498938190669655;-0.9262436614270287;14.670038732767491;0.80403329061747;1.0;0.0;1.0;0.0;0.0
317;2021-05-31;4.0;9.63;1.5085603960187393;6.826998016811432;-0.5236275572409717;22.440850590496943;0.8430934730349693;1.0;0.0;1.0;0.0;0.0
318;2021-06-30;4.0;13.61;1.4245130201895866;7.300544794480246;0.7289680046303687;25.92475512671855;0.8921059779151462;1.0;0.0;1.0;0.0;0.0
319;2021-07-31;4.0;16.95;1.4796158020794223;8.17033778257215;0.8202329906279068;27.65075727715739;1.800198156858389;1.0;0.0;1.0;0.0;0.0
320;2021-08-31;4.0;15.08;1.8202648090671611;8.602191398290838;-0.017559208098098654;27.64083217478863;2.625241709440658;1.0;0.0;1.0;0.0;0.0
321;2021-09-30;4.0;13.39;1.431373684254399;8.760041658727934;-0.0013459093632185721;27.444189615994652;2.2943703329779184;1.0;0.0;1.0;0.0;0.0
322;2021-10-31;4.0;11.69;1.3138062550242855;9.559831604651162;0.7420405072752458;25.76545166108859;0.9729495678311834;0.0;0.0;1.0;0.0;0.0
323;2021-11-30;4.0;9.38;1.6033654558633121;9.829269952787898;0.8595232583175194;22.01180940707251;0.9285128559896522;1.0;0.0;1.0;0.0;0.0
324;2021-12-31;4.0;7.73;1.5592808479753029;8.958258813673298;-0.88445530881641;19.38566719854995;1.4134583476178018;1.0;0.0;1.0;0.0;0.0
325;2022-01-31;4.0;6.57;1.628536281570731;8.271505474362568;-0.7358071293907092;16.39372481270499;1.6805825889997932;1.0;0.0;1.0;0.0;0.0
326;2022-02-28;4.0;5.78;1.7792299960089217;7.944194235640235;-0.5291936784970002;13.54240160394135;1.2972513365837024;1.0;0.0;1.0;0.0;0.0
327;2022-03-31;4.0;6.03;1.879169771501204;7.808902611235641;-1.0235962135912908;13.947616459799761;0.528980568134116;1.0;0.0;1.0;0.0;0.0
328;2022-04-30;4.0;6.92;1.6246330172407761;7.6950648246007285;-1.1222826945968667;15.542066874067743;0.05778657350254459;1.0;0.0;1.0;0.0;0.0
329;2022-05-31;4.0;8.82;1.9631533494906694;7.509007671756795;0.07929615240712805;19.222813772991323;0.3037625221765301;1.0;0.0;1.0;0.0;0.0
330;2022-06-30;4.0;12.16;1.8392421940084065;6.766688975763518;1.419773371669401;23.667250237165042;0.1246198982715828;1.0;0.0;1.0;0.0;0.0
331;2022-07-31;4.0;14.25;1.028003624109736;7.41119018016251;1.792873268584928;28.3139933483983;1.3401164795932419;0.0;0.0;1.0;0.0;0.0
332;2022-08-31;4.0;14.84;1.6180248557051273;8.60480385682264;1.7125950055894854;30.516833910570107;0.6785023789986527;0.0;0.0;1.0;0.0;0.0
333;2022-09-30;4.0;14.58;2.026276738024964;9.142560543149342;0.761661387868392;26.31120899917816;0.5937190719403294;1.0;0.0;1.0;0.0;0.0
334;2022-10-31;4.0;11.13;1.9135178706519693;9.063445583636872;0.7109357120209695;24.416751873354773;0.651639888552939;0.0;0.0;1.0;0.0;0.0
335;2022-11-30;4.0;10.02;2.3486529769147464;7.667552978845615;0.077198246138516;21.290722726876382;0.7816154241774231;1.0;0.0;1.0;0.0;0.0
336;2022-12-31;4.0;8.09;1.617856358703323;6.717896556878678;-1.4472883934701086;20.007465485480406;0.5732549496909314;1.0;0.0;1.0;0.0;0.0
337;2023-01-31;4.0;6.87;1.531934274095017;6.4725396487811695;-1.211752939971546;18.42303242001017;1.412417402206875;1.0;0.0;1.0;0.0;0.0
338;2023-02-28;4.0;6.04;1.2908059157921248;6.124080411039507;-0.7814274957636482;14.832718530888716;0.5670332952360574;1.0;0.0;1.0;0.0;0.0
339;2023-03-31;4.0;5.59;1.444703514466909;6.330372737601569;-1.0309085689668576;15.974764206752653;0.6569280302869512;1.0;0.0;0.0;0.0;0.0
340;2023-04-30;4.0;6.86;1.4347832194572046;6.200961165312411;-1.1935872544780153;18.934952663948366;0.43623324219759835;1.0;0.0;1.0;0.0;0.0
341;2023-05-31;4.0;8.57;0.9289066406221439;6.212630154104793;-0.3699347014699381;22.78842973531271;0.3808110615097927;1.0;0.0;1.0;0.0;0.0
342;2023-06-30;4.0;13.17;0.7444292078777678;6.865376764359764;1.022747641991033;25.15492107348972;0.9572369213490732;1.0;0.0;1.0;0.0;0.0
343;2023-07-31;4.0;15.8;0.8591994852841676;7.908195382880359;1.5233832627620087;27.491983647216355;1.6289866064260878;0.0;0.0;1.0;0.0;0.0
344;2023-08-31;4.0;14.94;1.3249339605726262;8.43735631479406;1.3286539051818245;29.16227862664328;1.2946050195458725;0.0;0.0;1.0;0.0;0.0
345;2023-09-30;4.0;14.77;1.5836206513526574;8.67899073816195;1.310197180668371;27.96401804662677;1.2501706342404395;1.0;0.0;1.0;0.0;0.0
346;2023-10-31;4.0;11.68;1.2501303723201045;9.12524330624825;0.983712033443853;24.30840891082766;0.5732401915710482;0.0;0.0;1.0;0.0;0.0
347;2023-11-30;4.0;9.44;1.289590392575031;8.980048815074252;-1.3603768661455864;20.965473143653604;0.7202515331514064;1.0;0.0;1.0;0.0;0.0
348;2023-12-31;4.0;7.47;1.5271509010326163;8.976762858083495;-1.2449677681202647;18.159536795036775;0.258477474078904;1.0;0.0;1.0;0.0;0.0
349;2024-01-31;4.0;6.25;1.790044966681967;8.338143494115998;-1.3245305601917299;16.034233663440325;0.004690342806495857;1.0;1.0;1.0;1.0;1.0
350;2024-02-29;4.0;5.37;1.5690588267579322;7.991735331045111;-1.0026050242793403;14.143343043636966;6.510658061182672e-05;1.0;1.0;1.0;1.0;1.0
351;2024-03-31;4.0;5.51;1.2139659317014515;8.47852521840852;-1.036389803842075;14.316429423106353;0.24454720114047032;1.0;1.0;0.0;0.0;1.0
352;2024-04-30;4.0;6.22;1.378663095712362;8.880553442420847;-0.6246908569092527;15.744835098877552;0.0;1.0;1.0;1.0;1.0;1.0
353;2024-05-31;4.0;11.06;0.9989258676003724;9.329187746427571;0.734606885641378;20.153285632615823;0.2620436655999743;0.0;1.0;1.0;1.0;1.0
354;2024-06-30;4.0;12.31;0.8015744964148546;8.85526325063043;1.0375057456262977;22.33619459550994;0.3316993122602315;0.0;1.0;0.0;1.0;1.0
355;2024-07-31;4.0;14.93;0.8227837992768829;8.212725394508265;1.1750823156690924;27.760590829782323;0.972641811867546;0.0;1.0;0.0;1.0;1.0
356;2024-08-31;4.0;15.99;1.8304058276850006;8.620399588119923;1.126672825355224;26.29317363934596;0.5153381943707294;0.0;1.0;0.0;1.0;1.0
357;2024-09-30;4.0;;;;;;;0.0;1.0;1.0;1.0;1.0
358;2024-10-31;4.0;;1.8658649720169194;6.9137127967217715;;23.57457483745925;0.43810473009668044;0.0;1.0;1.0;1.0;1.0
359;2024-11-30;4.0;;1.2289201373986067;6.269345272625386;;23.35117549112645;0.6218056935696419;1.0;1.0;1.0;1.0;1.0
360;2024-12-31;4.0;;1.163302228993528;5.723406445082657;;22.56188446632558;0.25120512722688765;1.0;1.0;1.0;1.0;1.0
361;2025-01-31;4.0;;1.047886071956657;5.463870824740823;;18.881726725232475;0.2834305407622178;1.0;1.0;1.0;1.0;1.0
362;2025-02-28;4.0;;1.5272565592370788;5.23598247366209;;14.962128038700115;0.03778544634838053;1.0;1.0;1.0;0.0;1.0
363;2025-03-31;4.0;;;;;;;0.0;1.0;1.0;1.0;1.0
364;2025-04-30;4.0;;;;;;;1.0;1.0;0.0;1.0;1.0
365;2025-05-31;4.0;;;;;;;;;;;
366;2017-10-31;5.0;13.06;;;-0.7292896853447256;;;0.0;0.0;1.0;0.0;0.0
367;2017-11-30;5.0;9.82;2.1434488355982726;4.499435256234239;-0.388876218951209;17.79251655125815;0.0;0.0;0.0;0.0;0.0;0.0
368;2017-12-31;5.0;7.59;2.2674027216644532;4.408804514990193;-0.5857371537678657;16.636375096253637;0.3596014427119617;1.0;0.0;0.0;0.0;0.0
369;2018-01-31;5.0;6.55;1.590564671901364;4.222053888203979;-0.9005764105033923;14.323320309458218;1.645036218563975;0.0;0.0;1.0;0.0;0.0
370;2018-02-28;5.0;5.53;0.7586765525993772;4.049490674418605;-0.9074883590596059;11.85600985531534;0.0;0.0;0.0;0.0;0.0;0.0
371;2018-03-31;5.0;4.56;0.7024300590516299;3.96836369585318;-0.9092163461986593;10.799468877950801;0.0;0.0;0.0;0.0;0.0;0.0
372;2018-04-30;5.0;6.17;1.8269595730315231;4.139391298402915;-0.6830660293750477;10.668757091416273;0.0;0.0;0.0;0.0;0.0;0.0
373;2018-05-31;5.0;10.46;0.700515200598933;3.9755502783692913;1.1987983644110403;14.941257348111133;0.0;0.0;0.0;1.0;0.0;0.0
374;2018-06-30;5.0;12.19;0.9017080519574804;4.102351208041468;1.1802657023446925;18.20368788510508;0.0;0.0;0.0;0.0;0.0;0.0
375;2018-07-31;5.0;15.7;0.6466319906344178;4.426570947324181;0.7899566073110097;23.79731145960707;0.0;0.0;0.0;1.0;0.0;0.0
376;2018-08-31;5.0;16.26;0.5647705987193881;4.750484922807509;0.2348839385685863;26.095656251742604;0.0;0.0;0.0;1.0;0.0;0.0
377;2018-09-30;5.0;14.56;0.9192260336168421;4.770285817876156;-0.3607964279415915;22.174568102914588;0.0;0.0;0.0;1.0;0.0;0.0
378;2018-10-31;5.0;11.1;0.5220556264370347;4.834124512048193;1.3851185776794717;26.954205599322904;0.0;0.0;0.0;1.0;0.0;0.0
379;2018-11-30;5.0;9.48;0.6138216405011665;5.302761536004483;-0.5707468653365777;21.6038779354806;0.0;0.0;0.0;0.0;0.0;0.0
380;2018-12-31;5.0;7.96;0.7825546988563927;5.218215284113197;-0.8278281519492449;17.614845933910342;0.0;0.0;0.0;1.0;0.0;0.0
381;2019-01-31;5.0;6.31;0.6900329002039775;5.5308358954889325;-0.4156168199280601;12.510972062492382;0.0;0.0;0.0;0.0;0.0;0.0
382;2019-02-28;5.0;5.81;1.324245974106841;6.040095565844775;-0.8445464275195864;11.107861821144887;1.330865241456675;0.0;0.0;0.0;0.0;0.0
383;2019-03-31;5.0;5.84;0.8680032734891253;6.381181182263939;-0.8102458828093767;12.698876695692707;1.5077904360794905;0.0;0.0;1.0;0.0;0.0
384;2019-04-30;5.0;7.45;0.7811030776509241;6.956630873914262;-0.7153361891968696;13.756914941214141;0.5731619087516036;0.0;0.0;1.0;0.0;0.0
385;2019-05-31;5.0;9.64;0.9074353851830502;6.759523746707761;0.31156336786408023;16.920078547422282;0.28564637669053855;0.0;0.0;1.0;0.0;0.0
386;2019-06-30;5.0;12.74;0.771545713157664;7.11470257186887;0.9055157472352047;15.981062201042464;1.4747617184491992;0.0;0.0;1.0;0.0;0.0
387;2019-07-31;5.0;15.03;1.1716356949610973;7.338918850238162;0.6942261198074521;18.530908519666028;0.635527305899337;1.0;0.0;1.0;0.0;0.0
