Dato;index;PO;BEHFISK_STK;BIOMASSE_KG;FORFORBRUK_KG;DØDFISK_STK;% Dødfisk;Tetthet;% FORFORBRUK
2024-05-31;745;9.0;51352535;83417643.16;12657614;292999;0.570563848503292;4983.13280525687;15.173785209589226
2024-06-30;746;9.0;51116266;81193648.13299999;16357127;375910;0.7354019168771052;4850.277666248506;20.145820979993484
2024-07-31;747;9.0;52226563;89328623.042;24493509;218729;0.41880795410565314;5336.237935603345;27.419552844202904
2024-08-31;748;9.0;55471616;95463736.57200001;25731877;418663;0.7547337362589185;5702.732172759857;26.954609073564473
2024-09-30;749;9.0;54809270;99305619.484;26305682;345357;0.6301069143960502;5932.235333572282;26.489620765356932
2024-10-31;750;9.0;56241464;104815734.001;27513731;298772;0.5312308370920074;6261.393906869773;26.249619164750115
2024-11-30;751;9.0;54508196;105875532.454;23663220;310668;0.5699473158128366;6324.70325292712;22.350036360177
2024-12-31;752;9.0;53443945;108865571.207;18583327;411511;0.7699861976880636;6503.319665890083;17.06997611270982
2025-01-31;753;9.0;49204257;102658308.934;16196079;439209;0.8926239857661096;6132.515467980884;15.776685947956354
2025-02-28;754;9.0;45148243;97962504.947;14278304;232978;0.5160289404839077;5852.001490262844;14.575274496834167
2017-10-31;755;10.0;40588110;65972695.754;17322169;162291;0.39984862561967033;13758.643535766423;26.25657296859775
2017-11-30;756;10.0;38292303;67600589.498;13334792;342829;0.8952948063740119;14098.1417096976;19.725851651625785
2017-12-31;757;10.0;36167206;66764784.035000004;10422630;259206;0.7166879299440493;13923.834001042753;15.610969391492615
2018-01-31;758;10.0;34478459;67439541.198;9593092;370057;1.0732991285950453;14064.554994369135;14.22472903816922
2018-02-28;759;10.0;33077595;66627761.841;7648230;236790;0.7158622021945671;13895.257943899895;11.479043852998814
2018-03-31;760;10.0;31842082;64303862.069;6701506;281159;0.8829793227716706;13410.607313660063;10.421622876724076
2018-04-30;761;10.0;29954485;55462284.388000004;5364319;341697;1.1407206633664373;11566.69121751825;9.672012357934252
2018-05-31;762;10.0;32081892;47322676.969;6365606;241731;0.7534811226220698;9869.17142210636;13.451491774588245
2018-06-30;763;10.0;33171761;45366797.85300001;8255113;164966;0.4973085390311356;9461.271710740357;18.196375743222326
2018-07-31;764;10.0;33037939;50462239.213999994;12553322;146303;0.4428333135429544;10523.928928884254;24.87666460214724
2018-08-31;765;10.0;38814328;59479393.888;15847776;205777;0.5301573171639091;12404.461707612096;26.644145079624455
2018-09-30;766;10.0;42884130;64580817.904;15918646;233640;0.5448169287799473;13468.366611887383;24.649186115392993
2018-10-31;767;10.0;42643378;66339175.803;17444432;233381;0.5472854425369397;13835.073160166841;26.295822624933972
2018-11-30;768;10.0;41559276;68303096.569;15562280;189060;0.45491649084550945;14244.649962252348;22.78415003378205
2018-12-31;769;10.0;41357384;71960078.675;14030294;216323;0.5230577446581244;15007.315677789364;19.49732998954368
2019-01-31;770;10.0;39260329;72786995.104;11401810;251670;0.6410287595908837;15179.769573305526;15.664625231071552
2019-02-28;771;10.0;37064588;70338744.20899999;8141322;179211;0.48351002849404395;14669.185445046922;11.574448892362085
2019-03-31;772;10.0;34988684;66503209.606;7484818;227440;0.6500387382389118;13869.282503858185;11.254822202332788
2019-04-30;773;10.0;35685693;62211969.006;7222108;209317;0.5865571953443639;12974.341815641292;11.608872240168878
2019-06-30;774;10.0;34074505;51600582.032;9815402;154898;0.45458620748856077;10761.330976433785;19.02188233829029
2019-07-31;775;10.0;33755490;58627628.599;14355014;133723;0.3961518555944529;12226.825568091763;24.485066756128102
2019-08-31;776;10.0;37794968;68239105.32000001;17520053;247061;0.6536875490938371;14231.304550573515;25.674505721963353
2019-09-30;777;10.0;40748978;73503785.651;18532543;240294;0.5896933169710415;15329.256652971844;25.213045608281366
2019-10-31;778;10.0;41490221;78757058.875;18418705;231715;0.5584809972451098;16424.82979666319;23.386735440734803
2019-11-30;779;10.0;40013893;77231822.729;13873746;310596;0.7762203992498306;16106.74092367049;17.963768702807666
2019-12-31;780;10.0;38540940;75053915.626;11597148;247925;0.6432769932440672;15652.537148279458;15.451756118614208
2020-01-31;781;10.0;36916836;74537179.555;9965236;281808;0.763359026759498;15544.771544316998;13.369483604684538
2020-02-29;782;10.0;34816765;70330206.527;8458080;219071;0.6292112434914616;14667.404906569342;12.026240811269219
2020-03-31;783;10.0;32747206;63999798.493999995;7349468;220385;0.672988712380531;13347.194680709072;11.483579906410197
2020-05-31;784;10.0;33514111;52166864.881000005;6972225;353900;1.0559731093568316;10879.429589363921;13.365236756904276
2020-06-30;785;10.0;32819897;49913792.376;9043365;154254;0.4700014750198637;10409.550026277373;18.117968139700626
2020-07-31;786;10.0;35308014;54741718.684;13153202;82704;0.23423577434856574;11416.416826694474;24.027747604944015
2020-08-31;787;10.0;40310075;60888460.529999994;16936411;183403;0.4549805476670534;12698.32336392075;27.815469224509894
2020-09-30;788;10.0;42355011;68333292.154;18174550;324419;0.7659518728492362;14250.947268821688;26.596918466976167
2020-10-31;789;10.0;43545626;76644599.323;20824386;241404;0.5543702598281628;15984.2751455683;27.170063101564008
2020-11-30;790;10.0;41202355;79021085.417;16193774;275955;0.6697554059713334;16479.89268342023;20.492978443088045
2020-12-31;791;10.0;40220042;79774696.725;13146342;300087;0.7461130945611643;16637.05875391032;16.479338110576816
2021-01-31;792;10.0;38433920;81768464.519;11500637;323948;0.842870048124157;17052.86017080292;14.06488071856562
2021-02-28;793;10.0;35041253;75772999.856;9036349;306344;0.874238144395122;15802.502576850888;11.925552660146483
2021-03-31;794;10.0;32419506;71623406.045;8409314;281451;0.8681532655062665;14937.102407716371;11.74101381707056
2021-04-30;795;10.0;32102086;66178078.617;7507203;265703;0.8276814160923996;13801.476249635036;11.343942219065166
2021-05-31;796;10.0;36744408;61691086.756000005;9083467;451712;1.2293353590021099;12865.71152367049;14.724115715333145
2021-06-30;797;10.0;37023786;61454666.566;12274799;339567;0.9171590393267722;12816.405957455683;19.97374599179922
2021-07-31;798;10.0;36637557;67933558.20799999;16792382;165937;0.45291502378283577;14167.582525130341;24.718831815911706
2021-08-31;799;10.0;39448641;79046211.604;20963390;173417;0.4396019624605066;16485.132764129303;26.520423401213556
2021-09-30;800;10.0;41669841;85156649.75400001;20478335;260107;0.6242092452428605;17759.4681447341;24.047840138330574
2021-10-31;801;10.0;43831870;87466936.651;20377882;299599;0.6835186360974332;18241.279802085504;23.297811470532416
2021-11-30;802;10.0;43125831;86166901.293;15739818;332730;0.771532958982286;17970.15668258603;18.266663607269194
2021-12-31;803;10.0;41839732;87182525.595;13649615;333778;0.7977536758600653;18181.96571324296;15.656365661403617
2022-01-31;804;10.0;38085392;77234735.036;9594594;335292;0.8803690401821255;16107.348286965589;12.422641180199362
2022-02-28;805;10.0;35841937;72853282.08700001;7718142;333537;0.930577496411536;15193.593761626697;10.594089626302821
2022-03-31;806;10.0;32695279;62023106.31;6935677;344252;1.0529104217156244;12934.954392075078;11.182408319464901
2022-05-31;807;10.0;34908072;52054754.812;6656253;346003;0.991183357247573;10856.048970177268;12.787022096328378
2022-06-30;808;10.0;37091344;55627260.227;10249336;429963;1.1592003783955631;11601.097023357665;18.425023914848936
2022-07-31;809;10.0;39751633;65616511.918;15962867;126070;0.3171442038620149;13684.361192492179;24.327515336305233
2022-08-31;810;10.0;43071284;73183523.08399999;19331123;195352;0.4535550878863978;15262.465710948904;26.41458375515996
2022-09-30;811;10.0;43401723;76677376.204;20279249;256673;0.5913889639819138;15991.110782898852;26.44749990668317
2022-10-31;812;10.0;44050799;79765114.06400001;21516985;238878;0.5422784726333795;16635.060284462983;26.975433123226928
2022-11-30;813;10.0;43705313;82723284.988;17730996;277384;0.6346688330546907;17251.98852721585;21.43410528555786
2022-12-31;814;10.0;43246702;85212252.778;13838994;479860;1.1095875010307144;17771.064187278414;16.24061510972391
2023-01-31;815;10.0;41426665;85339546.089;11320242;536222;1.2943885297066515;17797.61128029197;13.264942829897644
2023-02-28;816;10.0;38782216;81481930.084;8855995;507445;1.3084476658064097;16993.10325005214;10.868661298118889
2023-03-31;817;10.0;36115133;76936886.313;8768107;454283;1.2578743652972286;16045.231764963502;11.396493177965349
2023-04-30;818;10.0;36341524;74537381.35800001;8624294;342545;0.942571918557956;15544.813630448385;11.570427942159474
2023-05-31;819;10.0;41673015;68904030.55;10566697;572759;1.374412194558037;14369.975088633993;15.335383018461176
2023-06-30;820;10.0;40405204;66385292.12499999;11978217;535973;1.3264949732712648;13844.6907455683;18.04348013931407
2023-07-31;821;10.0;39937125;73274344.468;17688346;129299;0.32375640459847826;15281.406562669446;24.139889791473692
2023-08-31;822;10.0;44461452;81579860.799;22598583;168496;0.37897097917539896;17013.52675683003;27.701178671632416
2023-09-30;823;10.0;42937838;83915966.786;21386914;215771;0.5025194794390906;17500.72300020855;25.486108090180586
2023-10-31;824;10.0;47933541;86567796.692;19944272;367140;0.7659354855507128;18053.763647966633;23.038904491192984
2023-12-31;825;10.0;41218437;75570637.969;11036574;483796;1.1737368886646526;15760.299889259644;14.604314978162996
2024-01-31;826;10.0;38594407;70362586.33999999;8258469;587777;1.52295901320624;14674.157735140769;11.737017397419336
2024-02-29;827;10.0;36076929;66884095.986;6558545;559285;1.550256675117774;13948.716576850886;9.805836355137126
2024-03-31;828;10.0;34097641;65021494.364999995;6998100;383729;1.1253828380678887;13560.269940563085;10.762748639266837
2024-04-30;829;10.0;33571311;61577493.846999995;6657002;321250;0.9569182448668745;12842.021657351406;10.81077124791808
2024-05-31;830;10.0;38574032;59712530.95;9209677;364597;0.9451876848134517;12453.082575599583;15.423357297836995
2024-06-30;831;10.0;39453233;62170992.532;11779118;238280;0.6039555744392354;12965.796148488007;18.946324516111236
2024-07-31;832;10.0;42920258;70418716.94;17944490;196875;0.4586994793926914;14685.86380396246;25.482557450300515
2024-08-31;833;10.0;48503638;77415668.012;19007221;358790;0.7397177094221262;16145.081962877997;24.552163002783548
2024-09-30;834;10.0;47776534;76681321.831;18433155;454254;0.9507889375148059;15991.933645672576;24.038650560335046
2024-10-31;835;10.0;50504806;74869570.61500001;19671864;360068;0.7129380914758885;15614.09189051095;26.27484549251411
2024-11-30;836;10.0;49039838;74188848.83500001;17051062;304124;0.6201570241728775;15472.126972888427;22.98332197864733
2024-12-31;837;10.0;49151742;83384798.745;15299026;214501;0.436405692396416;17389.947600625652;18.347500060276122
2025-01-31;838;10.0;47600519;88715849.98300001;13945167;281032;0.5903969240335384;18501.741393743487;15.71891268885122
2025-02-28;839;10.0;45791655;91939218.163;12178352;257024;0.5612900429128408;19173.976676329512;13.246090453378526
2017-10-31;840;11.0;23180791;40911125.647;11537985;198183;0.8549449412662407;5755.645138857625;28.202560593309112
2017-11-30;841;11.0;21459416;40785827.897;8591403;96571;0.45001690633146774;5738.017430641531;21.06467722488463
2017-12-31;842;11.0;20601080;42189743.381;6771338;84688;0.4110852440745825;5935.529457090602;16.0497254957219
2018-01-31;843;11.0;20684753;42136297.570999995;4992053;107574;0.5200642231502595;5928.010350450196;11.847393548491894
2018-02-28;844;11.0;20018287;42568364.458000004;3947537;104653;0.5227869897159532;5988.796350309511;9.273405380408331
2018-03-31;845;11.0;20484461;40823596.607999995;3752449;236084;1.1525028654647052;5743.330980303882;9.191862823925344
2018-05-31;846;11.0;23295671;37394037.743;4481974;176029;0.7556296618371714;5260.838174310636;11.98579846018101
2018-06-30;847;11.0;24458897;39193777.779999994;6422075;120767;0.49375489009173223;5514.037391671355;16.385445251151804
2018-07-31;848;11.0;23036783;43437561.294;9776896;102950;0.4468939955722116;6111.080654755206;22.507930253788157
2018-08-31;849;11.0;25104562;48403272.231000006;12553619;124178;0.4946431648558537;6809.689396595386;25.935475891152667
2018-09-30;850;11.0;23539203;49057919.236;11904709;138116;0.5867488376730512;6901.789425436128;24.266640708365
2018-10-31;851;11.0;22382208;45000627.485;9961930;182348;0.814700676537364;6330.983045160383;22.13731353706256
2018-11-30;852;11.0;20497825;42345095.395;8459554;98458;0.48033388908335395;5957.38539603264;19.977647756105615
2018-12-31;853;11.0;20013506;40597505.969;6403261;100770;0.5035099797107013;5711.523068232977;15.772547714850981
2019-01-31;854;11.0;19060462;39233182.207;4853431;92162;0.4835244812009279;5519.581064575127;12.370729894895064
2019-02-28;855;11.0;17898501;36057348.241;3496353;119335;0.6667318117869201;5072.783939364096;9.696644846512523
2019-03-31;856;11.0;17146717;35570358.268;3283512;153976;0.8979911431441948;5004.271;9.231034377727736
2019-04-30;857;11.0;17756277;35100352.65;3141934;185117;1.0425439972579837;4938.147530951041;8.951288983701993
2019-05-31;858;11.0;22480728;33987282.734;3922359;338689;1.5065748760449396;4781.553564153067;11.540666639043119
2019-06-30;859;11.0;22574234;34768687.701;5628547;220967;0.9788460596270951;4891.486733398987;16.18855174634076
2019-07-31;860;11.0;21772361;38909982.177999996;9522779;119722;0.54988064914044;5474.111167416994;24.47387139998294
2019-08-31;861;11.0;23028238;38753085.307;10991091;82698;0.3591156214383402;5452.037887872819;28.361847612723295
2019-09-30;862;11.0;21066906;35830920.886;9466580;171901;0.8159764893810225;5040.928655880698;26.420141503253465
2019-10-31;863;11.0;21422949;37973459.626;9917995;138895;0.6483467798947755;5342.3550402363535;26.118228619889194
2019-11-30;864;11.0;21966977;38493117.475999996;7192484;106833;0.4863345557288106;5415.463910523354;18.68511690300072
2019-12-31;865;11.0;22798979;38724375.19;5147348;185478;0.813536430732271;5447.998760551491;13.29226869315435
2020-05-31;866;11.0;25013005;33701129.618;4102931;406137;1.6237033495175808;4741.295669386607;12.174461350424874
2020-06-30;867;11.0;25663895;36199168.123;6340948;137551;0.5359708649057363;5092.73608933596;17.5168334765437
2020-07-31;868;11.0;26749016;42899035.21300001;10042733;71694;0.2680248125762832;6035.317278137311;23.410160508590362
2020-08-31;869;11.0;27645330;49942861.758999996;14390042;81648;0.2953410214311061;7026.288936268992;28.813010494751694
2020-09-30;870;11.0;26101963;51628346.363000005;13786651;107212;0.41074305407604783;7263.413950900394;26.703646293580203
2020-10-31;871;11.0;23993155;48848112.387;12576904;174538;0.7274491412238199;6872.272423607204;25.746960087954402
2020-11-30;872;11.0;24181794;51014117.744;10484597;122558;0.5068193038117851;7177.000245357344;20.552344064076536
2020-12-31;873;11.0;22389624;48320621.353;6940042;157605;0.7039198157146364;6798.061529684862;14.362485012972884
2021-01-31;874;11.0;23176349;48427250.937;6083817;321563;1.3874618474204026;6813.062878024761;12.562796529405649
2021-03-31;875;11.0;19353509;40878246.994;4771747;313747;1.6211375415176648;5751.019554586382;11.673071501085612
2021-04-30;876;11.0;19925722;39394787.537999995;4522265;262992;1.3198618348685183;5542.316761114237;11.479348621027206
2021-05-31;877;11.0;25175262;40179665.559;5391476;267348;1.0619472401121386;5652.738542346652;13.418419304867365
2021-06-30;878;11.0;24155334;42452269.646;7227695;228815;0.9472648980966274;5972.463371693866;17.0254619135093
2021-07-31;879;11.0;26757235;47747052.707;11258632;93349;0.3488738653302555;6717.368135481148;23.579742333183674
2021-08-31;880;11.0;24973702;45774894.39;12804540;136207;0.5454017189762255;6439.911985087226;27.97284443936868
2021-09-30;881;11.0;22343712;43278351.89;12528858;125718;0.562654942920854;6088.682032920653;28.949480404994233
2021-10-31;882;11.0;20515424;43323418.396;10072917;105634;0.5149003988413791;6095.022284186832;23.250512939509917
2021-11-30;883;11.0;22093716;42302429.744;7204004;127314;0.576245299794747;5951.382912774339;17.02976411425111
2021-12-31;884;11.0;23966814;41223124.452999994;5797228;142254;0.5935457253517301;5799.539174592008;14.063048536288495
2022-01-31;885;11.0;22832981;40205048.308;4420831;219967;0.9633739895811239;5656.309553742262;10.995711200576629
2022-02-28;886;11.0;21362937;36150113.116;3086777;224086;1.0489475300142486;5085.83470962296;8.538775494546922
2022-04-30;887;11.0;21429692;35868906.685;3467343;179136;0.8359242867326324;5046.272746904896;9.6667094719394
2022-05-31;888;11.0;25585184;38334988.131;4668373;258513;1.0104011759305698;5393.217238463702;12.177838647157087
2022-06-30;889;11.0;26657980;43483925.219;7099662;149360;0.5602825120282933;6117.603435424873;16.327095505393455
2022-07-31;890;11.0;27526920;50919921.162;12660821;95955;0.34858603868503996;7163.748053179516;24.864180287553918
2022-08-31;891;11.0;26600865;52810100.88;15570431;81175;0.30515924952064527;7429.6709172763085;29.48381226421168
2022-09-30;892;11.0;26541385;52055776.56299999;14604612;95046;0.3581048991979884;7323.547631260551;28.055699029530203
2022-10-31;893;11.0;23886217;47476420.537;12551349;122701;0.513689547407193;6679.293829065841;26.437016224123937
2022-11-30;894;11.0;25868033;46746407.497;9482984;134244;0.518957123643688;6576.590812746202;20.286016632633384
2022-12-31;895;11.0;24223919;45190804.2;7372467;136392;0.5630467968457127;6357.73835115363;16.314086749533878
2023-01-31;896;11.0;23122057;45473721.555;5733124;208511;0.901783954602309;6397.541017867192;12.607553998117012
2023-02-28;897;11.0;22547284;47385734.619;4856773;167334;0.7421470364235444;6666.535540095667;10.249441185306866
2023-03-31;898;11.0;21242882;45562737.76;5282313;188298;0.886405149734391;6410.0644006752955;11.593493410831423
2023-04-30;899;11.0;21375597;46382937.978;5565151;134239;0.6280011734876925;6525.45553995498;11.998271870228704
2023-05-31;900;11.0;24762001;50426854.98199999;7089817;292917;1.182929440960769;7094.38027321328;14.05960574485704
2023-06-30;901;11.0;28324092;55391713.06;9120231;142323;0.5024803619477016;7792.8690292628025;16.464973722912333
2023-07-31;902;11.0;28906722;57313772.88200001;13221821;80212;0.2774856311967853;8063.276995216658;23.0691862272296
2023-08-31;903;11.0;26142793;51512759.919;14880198;68475;0.2619268721593748;7247.1524928249855;28.886431290806414
2023-09-30;904;11.0;26568212;52442270.818;13836423;124871;0.47000151910862503;7377.9221747326965;26.38410348022317
2023-10-31;905;11.0;25062570;47048103.355000004;11582302;174638;0.6968080288653559;6619.035362267868;24.61799982159982
2023-11-30;906;11.0;29342862;45892086.905;8443074;328948;1.1210494736334853;6456.399395751267;18.397668464015997
2024-01-31;907;11.0;25435611;36912600.525;4091861;439506;1.7279160307963508;5193.106432892515;11.08526882907825
2024-03-31;908;11.0;22579737;35670482.159;3458929;173460;0.7682108963448069;5018.3570848339905;9.696894436643547
2024-04-30;909;11.0;24945499;36607706.224;3504926;159691;0.6401595734765618;5150.211905458638;9.574284656224027
2024-05-31;910;11.0;32111383;40639046.655;5617514;345106;1.07471546772059;5717.367284046145;13.822947294234453
2024-06-30;911;11.0;33284224;47564455.069;8879065;218936;0.6577770898309061;6691.679103685988;18.66743766352304
2024-07-31;912;11.0;35554321;54106227.362;14355917;111880;0.31467342605136517;7612.01848086663;26.53283679150485
2024-08-31;913;11.0;35470925;58958719.154;17881833;150437;0.4241135521557445;8294.698811761395;30.32941226774738
2024-09-30;914;11.0;33578499;57421572.473;14871615;234751;0.6991110591334055;8078.44294780529;25.899003387607912
2024-10-31;915;11.0;31232544;56335429.562;14738287;247156;0.7913412368841936;7925.637248452448;26.161666139032043
2024-11-30;916;11.0;33106778;61160707.639000006;12214018;288296;0.8708065762243611;8604.488975661228;19.970367367384014
2024-12-31;917;11.0;31086221;58993100.379;9698624;309212;0.9946915065681352;8299.535787703995;16.440268332553103
2025-01-31;918;11.0;29105303;58320611.249;8048285;437170;1.5020286852880382;8204.925611845807;13.800069696865533
2017-10-31;919;12.0;37084240;69500790.343;15921209;223374;0.6023421270059734;6207.644725169703;22.907953882863374
2017-11-30;920;12.0;34774659;66824294.65100001;13633658;195664;0.5626625986469055;5968.5865175955705;20.402247522706887
2017-12-31;921;12.0;35189701;66692133.94499999;10202171;203808;0.5791694564270381;5956.78223874598;15.297412747976512
2018-01-31;922;12.0;34214606;61461099.579;7906120;280588;0.8200825109603775;5489.558733386924;12.863616261596073
2018-02-28;923;12.0;32363051;57716682.195999995;5681358;360295;1.113291203601292;5155.116309038942;9.843528393934157
2018-03-31;924;12.0;30108335;52086860.583000004;5198698;322580;1.07139767111001;4652.274078510182;9.980824226708606
2018-04-30;925;12.0;29899708;48466149.024000004;4309019;336691;1.1260678532378978;4328.8807631296895;8.890780651597082
2018-05-31;926;12.0;31565191;47575216.122;5256639;324040;1.0265738610610655;4249.304762593783;11.049112181687379
2018-06-30;927;12.0;33535653;47682890.371;7309122;297122;0.8859884135847899;4258.921969542694;15.328605172905574
2018-07-31;928;12.0;37721679;52484708.412;11546852;132302;0.350732002146564;4687.80889710611;22.00041183302059
2018-08-31;929;12.0;38551601;56751632.198;13915939;294167;0.7630474283026534;5068.920346373705;24.520773167278907
2018-09-30;930;12.0;37468283;64039404.821;15580985;235988;0.6298340385653647;5719.846804305109;24.330308883337146
2018-10-31;931;12.0;39935389;65482487.907000005;14475311;237731;0.5952890555291699;5848.739541532691;22.10562161376371
2018-11-30;932;12.0;41047877;65532691.957;13763053;156912;0.3822658112135739;5853.22364746338;21.001812361120127
2018-12-31;933;12.0;40248599;66843139.72;11656498;146777;0.3646760474818018;5970.269714183637;17.438585393846008
2019-01-31;934;12.0;38543785;65751970.252;9342268;171547;0.44507045688429403;5872.809061450518;14.208346858953377
2019-02-28;935;12.0;37198097;65438630.528000005;6989477;221160;0.5945465436040989;5844.822305108968;10.680964658955277
2019-03-31;936;12.0;35528039;64449492.751;7254446;251545;0.7080182500362601;5756.47487951054;11.256017216500808
2019-04-30;937;12.0;36990811;64714167.201;6733421;178313;0.4820467439873108;5780.114969721329;10.404863867113091
2019-05-31;938;12.0;42328356;67785391.795;8458145;550848;1.3013687562068321;6054.429420775277;12.477828594071639
2019-06-30;939;12.0;43125376;69349074.044;10307184;260387;0.6037906776743233;6194.09378742408;14.862756485343102
2019-07-31;940;12.0;44309918;73010590.112;15879576;142314;0.3211786580151198;6521.131664165774;21.749688607694235
2019-08-31;941;12.0;45651105;79133953.414;18667747;237719;0.5207300020448574;7068.055860485888;23.59005988534043
2019-09-30;942;12.0;42464957;81085267.264;18178739;239926;0.5649976285152014;7242.342556627367;22.41928726807187
2019-10-31;943;12.0;42836348;81039385.615;18288155;205753;0.4803233926477579;7238.244517238299;22.56699611085767
2019-11-30;944;12.0;42080566;76733645.311;12928453;219601;0.5218584750024512;6853.666069221151;16.848480151830696
2019-12-31;945;12.0;41369515;74500761.22999999;10164982;363357;0.8783206668001787;6654.230192032868;13.64413172721618
2020-01-31;946;12.0;40114883;71768722.14400001;8431136;500079;1.2466171221289615;6410.210981064667;11.747646813445261
2020-02-29;947;12.0;37665101;67293171.417;6560757;563610;1.496371933265226;6010.465471329046;9.74951374983433
2020-03-31;948;12.0;34842211;61995519.073;6435683;682073;1.9576053884754905;5537.291807163272;10.380884128773815
2020-04-30;949;12.0;35462161;60961158.111;6195352;403939;1.1390704587912734;5444.905154608789;10.162785931197876
2020-05-31;950;12.0;39497085;61836157.006000005;7306091;356609;0.9028742247687392;5523.057967667024;11.81524103978694
2020-06-30;951;12.0;43045376;64436437.072000004;9795782;303658;0.705436978875501;5755.308777420508;15.202240293103708
2020-07-31;952;12.0;44199450;70145950.311;14767121;185386;0.4194305585250495;6265.268873794213;21.05199364258136
2020-08-31;953;12.0;45389245;74468453.206;19065180;158161;0.3484547936410927;6651.344516434441;25.60168659238903
2020-09-30;954;12.0;42586068;76371037.872;19515208;215496;0.5060246463702636;6821.278838156484;25.55315279688622
2020-10-31;955;12.0;47233264;82256178.918;19465235;324774;0.6875959281577492;7346.925591103965;23.664161472179025
2020-11-30;956;12.0;47902986;84977437.088;15262857;313913;0.6553098798475736;7589.981876384423;17.961070047563634
2020-12-31;957;12.0;47381709;85437209.50400001;12593777;353556;0.7461866772260156;7631.047651304038;14.740388962973308
2021-01-31;958;12.0;45316778;82885599.527;10512854;425586;0.9391356110975058;7403.143937745623;12.683571163137255
2021-02-28;959;12.0;43000797;78438311.994;6991654;555780;1.2924876717982692;7005.922829046088;8.913570195818101
2021-03-31;960;12.0;40079581;70938006.742;8155804;583212;1.4551349725936507;6336.013463915684;11.49708650492885
2021-04-30;961;12.0;39177870;71725835.756;8123337;463468;1.1829841693792948;6406.380471239729;11.325538300640112
2021-05-31;962;12.0;45720376;80711922.566;10588819;407268;0.8907800758243983;7208.996299214005;13.119274901847714
2021-06-30;963;12.0;46443661;83246738.004;12887192;440183;0.9477784277169709;7435.3999646302245;15.480717093540378
2021-07-31;964;12.0;48719811;89113658.368;19184961;404553;0.8303665217420486;7959.419289746338;21.52864257998992
2021-08-31;965;12.0;46817776;91751921.125;23011939;161997;0.346016008962066;8195.062622811718;25.080607269954864
2021-09-30;966;12.0;44725443;92302752.708;22684364;248851;0.5563969483767885;8244.261585209004;24.57604278797843
2021-10-31;967;12.0;42093841;89305428.386;20545122;245611;0.5834844104628039;7976.547730082173;23.005457082853837
2021-11-30;968;12.0;40314462;80924003.471;14268099;261138;0.6477526600751858;7227.938859503394;17.631479397967663
2021-12-31;969;12.0;40082837;76039767.684;9775625;405290;1.011131023485189;6791.690575562701;12.855937488689817
2022-01-31;970;12.0;37066933;69935194.437;7408535;578102;1.5596164916045252;6246.444662111469;10.593428758783046
2022-02-28;971;12.0;35190389;68985059.717;7028701;293590;0.8342902944323805;6161.580896480886;10.188729311584428
2022-03-31;972;12.0;34053875;71159005.09200001;7481393;469186;1.377775656955339;6355.752509110397;10.51362788213166
2022-04-30;973;12.0;35853220;70315851.181;7290328;276986;0.7725554357460781;6280.444014022864;10.367972338461737
2022-05-31;974;12.0;39225378;68231022.609;7922138;574428;1.4644294823621584;6094.2321015541265;11.610756657419689
2022-06-30;975;12.0;41918871;70079915.73099999;10055042;369446;0.8813357592574477;6259.370822704536;14.347965312338598
2022-07-31;976;12.0;45682006;72683838.6;15414804;127531;0.2791711905120804;6491.946998928188;21.208021338597824
2022-08-31;977;12.0;42830588;71813004.393;17788237;268121;0.6260035468109848;6414.166165862809;24.77021696885573
2022-09-30;978;12.0;39445800;71426819.206;17102350;443752;1.1249664096050782;6379.673026616649;23.943877370033253
2022-10-31;979;12.0;41498410;72416060.535;16721238;533655;1.2859649321504125;6468.029701232583;23.09051041504574
2022-11-30;980;12.0;44597998;71137543.186;14424575;392788;0.8807301170783495;6353.835582886745;20.27702160346575
2022-12-31;981;12.0;43280895;67349966.146;9724198;462774;1.0692338963877712;6015.538240978921;14.43831163763329
2023-01-31;982;12.0;41114227;64502375.945;8158430;606737;1.4757349080161473;5761.198280189354;12.648262766253051
2023-02-28;983;12.0;38049462;57833084.01900001;6349282;683544;1.7964616687615713;5165.513042068596;10.97863291868381
2023-03-31;984;12.0;35892462;57889341.059;7272910;594080;1.655166480360138;5170.537786620222;12.563470004931569
2023-04-30;985;12.0;36048301;59091464.207;7134756;303570;0.8421201320972103;5277.90855725259;12.074089034258206
2023-05-31;986;12.0;43487521;60875825.147;8769840;250251;0.5754547379235528;5437.283417917113;14.406112736579773
2023-06-30;987;12.0;44905297;64708979.151999995;11271640;217478;0.4843036668925717;5779.651585566273;17.41897360723797
2023-07-31;988;12.0;47301815;74967153.34;17016157;135296;0.28602707951058537;6695.887222222223;22.698150112258215
2023-08-31;989;12.0;48353769;84124357.694;20146440;246667;0.5101298308307672;7513.786860843159;23.94840276021139
2023-09-30;990;12.0;48195368;89966944.78;19716349;419279;0.8699570464945926;8035.632795641301;21.915103428501688
2023-10-31;991;12.0;46591643;89707863.458;19125769;492761;1.0576167060689403;8012.492270275098;21.320058535285956
2023-11-30;992;12.0;44993076;81516071.39299999;14058051;503418;1.118878824821846;7280.820953286888;17.245741557176174
2023-12-31;993;12.0;48092209;84602456.394;10630476;530742;1.1035924758623585;7556.489495712754;12.56520963232211
2024-01-31;994;12.0;45195677;79400960.87200001;8449312;781255;1.728605592079083;7091.904329403359;10.641322103923768
2024-02-29;995;12.0;41446926;70879436.343;7152861;747701;1.8039962722446532;6330.782095659163;10.091588433894778
