ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2015;7;JULI;Uoppgitt;LAKS;2012;3398;1077.5;0;0;354;0;0;0;0;0;80;0;0;0
2015;7;JULI;Uoppgitt;LAKS;2013;1894;370.1;0;0;54;0;0;0;0;0;52;0;0;0
2015;7;JULI;Uoppgitt;LAKS;2014;10910;545.5;0;0;78;720;179.8;0;142;0;0;0;0;0
2015;7;JULI;Uoppgitt;LAKS;2015;4948;44.2;0;0;4;0;0;0;0;0;444;0;0;0
2015;7;JULI;Uoppgitt;REGNBUEØRRET;2015;1196;35.9;0;0;2;0;0;0;0;0;4;0;0;0
2015;7;JULI;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;JULI;Vestland;LAKS;2013;5006;59628;0;0;14805;167361;1115985.4;991987;0;0;1218;2524;0;4674
2015;7;JULI;Vestland;REGNBUEØRRET;2013;28462;176809.5;0;0;19659;0;0;0;0;0;489;0;0;0
2015;7;JULI;Vestland;LAKS;2014;43549891;105702425.1;0;0;23901910;4976038;22862729.1;17701840;39286;2898423;883263;294548;0;88988
2015;7;JULI;Vestland;REGNBUEØRRET;2014;10760533;28663605.1;0;0;7361177;854728;3832337.7;2397523;38053;1062974;100830;8203;0;73040
2015;7;JULI;Vestland;LAKS;2015;35322371;17965403.8;2132653;2184521;7221591;0;0;0;0;0;187123;0;0;-1365
2015;7;JULI;Vestland;REGNBUEØRRET;2015;7026957;6355248.3;0;0;2566204;55840;239459.7;198280;8774;3304;12152;375;0;10219
2015;8;AUGUST;Møre og Romsdal;LAKS;2012;1107;14279.5;0;0;1133;0;0;0;0;0;19;0;0;0
2015;8;AUGUST;Møre og Romsdal;LAKS;2013;29289;312270.3;0;0;31762;10701;86400;76800;0;0;1199;178;0;10
2015;8;AUGUST;Møre og Romsdal;LAKS;2014;27977953;90006856.6;0;0;21192112;5487674;24474818.9;21374395;338566;0;463443;31199;0;-53825
2015;8;AUGUST;Møre og Romsdal;REGNBUEØRRET;2014;2721222;6109801.2;0;0;1594931;23125;86950;0;0;86950;5940;0;0;0
2015;8;AUGUST;Møre og Romsdal;LAKS;2015;10361705;5494867.3;603773;603773;2492821;9225;2469;0;0;2469;120200;0;0;-19806
2015;8;AUGUST;Nordland;LAKS;2013;11658;170859.4;0;0;0;104449;616916.3;548370;0;0;647;716;0;-855
2015;8;AUGUST;Nordland;REGNBUEØRRET;2013;0;0;0;0;0;99777;503223.8;443369;0;0;142;0;0;986
2015;8;AUGUST;Nordland;LAKS;2014;38792058;112128123.8;0;0;30525614;4210554;19339623.9;16555431;0;714764;162112;56985;0;8591
2015;8;AUGUST;Nordland;REGNBUEØRRET;2014;1250982;1784689.4;0;0;594625;4851;15514.3;13669;0;0;1785;0;0;0
2015;8;AUGUST;Nordland;LAKS;2015;40424397;15629499.1;8260349;8260349;6525523;1036068;410512;0;0;410512;182614;0;0;2
2015;8;AUGUST;Nordland;REGNBUEØRRET;2015;541218;147587.3;218405;218405;64588;0;0;0;0;0;5339;0;0;0
2015;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2012;7155;34344;0;0;4000;0;0;0;0;0;77;0;0;0
2015;8;AUGUST;Rogaland og Agder;LAKS;2013;13916;108712.6;0;0;0;0;0;0;0;0;108;0;0;-496
2015;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2013;20158;45318.3;0;0;8600;0;0;0;0;0;168;0;0;0
2015;8;AUGUST;Rogaland og Agder;LAKS;2014;16838822;43691815.9;0;0;9963158;894815;3890557.1;3458273;0;0;356118;30526;0;26503
2015;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2014;2449;19102.2;0;0;900;0;0;0;0;0;109;0;0;0
2015;8;AUGUST;Rogaland og Agder;LAKS;2015;10886838;4564050.5;4484265;4678688;1722380;0;0;0;0;0;81135;0;0;6813
2015;8;AUGUST;Troms og Finnmark;LAKS;2013;766147;3976959.1;0;0;1060439;2265295;12098853;10754536;0;0;5753;10983;0;-91191
2015;8;AUGUST;Troms og Finnmark;REGNBUEØRRET;2013;401231;1831595.1;0;0;468713;103098;446771.2;393631;0;0;5811;0;0;0
2015;8;AUGUST;Troms og Finnmark;LAKS;2014;50995170;140292264.7;0;0;35359155;1771183;7882665.8;7006814;0;0;164161;3429;0;1747
2015;8;AUGUST;Troms og Finnmark;REGNBUEØRRET;2014;286391;931680.6;0;0;170332;0;0;0;0;0;7070;0;0;0
2015;8;AUGUST;Troms og Finnmark;LAKS;2015;44582690;15246563.9;9453772;9453772;6440232;933911;299129;0;0;299129;313336;0;0;-20094
2015;8;AUGUST;Trøndelag;LAKS;2013;11523;127911.1;0;0;3839;0;0;0;0;0;423;0;0;12
2015;8;AUGUST;Trøndelag;LAKS;2014;26943686;80212984.3;0;0;19391076;3847194;17960463.6;15375308;152226;470524;416607;15572;0;-39973
2015;8;AUGUST;Trøndelag;REGNBUEØRRET;2014;101403;529747.7;0;0;65400;36705;164514.8;144947;0;0;7205;0;0;0
2015;8;AUGUST;Trøndelag;LAKS;2015;46728923;26877771.9;7897426;8200401;10489897;0;0;0;0;0;542860;0;0;90305
2015;8;AUGUST;Uoppgitt;LAKS;2012;3240;1129.1;0;0;216;0;0;0;0;0;232;0;0;0
2015;8;AUGUST;Uoppgitt;LAKS;2013;1548;350.4;0;0;54;0;0;0;0;0;66;0;0;38
2015;8;AUGUST;Uoppgitt;LAKS;2014;9716;508.5;0;0;96;0;0;0;0;0;1532;0;0;0
2015;8;AUGUST;Uoppgitt;LAKS;2015;4940;83.1;0;0;4;0;0;0;0;0;2118;0;0;0
2015;8;AUGUST;Uoppgitt;REGNBUEØRRET;2015;1194;71.6;0;0;12;0;0;0;0;0;6;0;0;0
2015;8;AUGUST;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;AUGUST;Vestland;LAKS;2013;4966;61503.3;0;0;7116;0;0;0;0;0;40;0;0;0
2015;8;AUGUST;Vestland;REGNBUEØRRET;2013;28050;194379.7;0;0;26917;0;0;0;0;0;412;0;0;0
2015;8;AUGUST;Vestland;LAKS;2014;40062507;114880731.9;0;0;29543687;2739338;12620709.1;10711353;28466;534399;626346;86170;0;-34331
2015;8;AUGUST;Vestland;REGNBUEØRRET;2014;9455603;28759403.5;0;0;7738421;1202799;5482152.7;2587874;15044;2525870;110049;7934;0;13333
2015;8;AUGUST;Vestland;LAKS;2015;40273067;29784886.6;5206271;5358947;12180438;0;0;0;0;0;457722;0;0;58
2015;8;AUGUST;Vestland;REGNBUEØRRET;2015;9231146;9924800.7;2258439;2258439;3796550;0;0;0;0;0;54059;0;0;2
2015;9;SEPTEMBER;Møre og Romsdal;LAKS;2012;44;572;0;0;0;5;65;0;0;65;0;0;0;0
2015;9;SEPTEMBER;Møre og Romsdal;LAKS;2013;18487;192610.7;0;0;13018;1666;18500.6;16445;0;0;1572;300;0;290
2015;9;SEPTEMBER;Møre og Romsdal;LAKS;2014;21615240;72736473;0;0;14630941;5448431;24439537.7;21552598;152342;0;765788;25127;0;-147557
2015;9;SEPTEMBER;Møre og Romsdal;REGNBUEØRRET;2014;2440408;6521836.7;0;0;2210414;268482;1072265;0;0;1072265;8773;0;0;3489
2015;9;SEPTEMBER;Møre og Romsdal;LAKS;2015;12428830;9168015;2176958;2176958;3788337;1335;623;0;0;623;107214;0;0;1743
2015;9;SEPTEMBER;Møre og Romsdal;REGNBUEØRRET;2015;1176095;306859.3;600711;600711;210400;0;0;0;0;0;16679;0;0;0
2015;9;SEPTEMBER;Nordland;LAKS;2013;11146;163353.6;0;0;50;0;0;0;0;0;494;0;0;0
2015;9;SEPTEMBER;Nordland;LAKS;2014;32265566;103105757.5;0;0;25871865;6031944;29987471.6;25525788;726;1270041;357354;8489;0;-40195
2015;9;SEPTEMBER;Nordland;REGNBUEØRRET;2014;1248951;2089553.9;0;0;488648;85309;337147.2;297046;0;0;2051;0;0;6030
2015;9;SEPTEMBER;Nordland;LAKS;2015;49009822;25935410.1;7883804;8461841;9492584;45000;19350;0;0;19350;173632;0;0;56
2015;9;SEPTEMBER;Nordland;REGNBUEØRRET;2015;540501;211998.4;0;0;81079;0;0;0;0;0;762;0;0;0
2015;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2012;2199;17372.1;0;0;850;0;0;0;0;0;250;0;0;0
2015;9;SEPTEMBER;Rogaland og Agder;LAKS;2013;13861;108286.2;0;0;0;0;0;0;0;0;55;0;0;0
2015;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2013;12249;19278;0;0;18800;0;0;0;0;0;660;710;0;0
2015;9;SEPTEMBER;Rogaland og Agder;LAKS;2014;15812456;47570491.7;0;0;9248845;538411;2405497.9;1885247;0;284595;455161;19322;0;-13276
2015;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2014;13654;17067.5;0;0;4500;0;0;0;0;0;40;0;0;0
2015;9;SEPTEMBER;Rogaland og Agder;LAKS;2015;18898278;7565364.4;8260802;8260802;2779042;0;0;0;0;0;87776;0;0;4865
2015;9;SEPTEMBER;Troms og Finnmark;LAKS;2013;23159;66860;0;0;51301;672854;3663252;3256224;0;0;507;3494;0;-66113
2015;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2013;247848;1181044;0;0;152825;138019;624013.9;549792;0;0;2861;0;0;-12503
2015;9;SEPTEMBER;Troms og Finnmark;LAKS;2014;46022757;143159208.9;0;0;32792801;3694482;17450404.9;14950559;0;631026;155095;9740;0;14601
2015;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2014;284644;1049601.3;0;0;181164;0;0;0;0;0;1747;0;0;0
2015;9;SEPTEMBER;Troms og Finnmark;LAKS;2015;47473786;21780258.9;5815797;5815797;7767395;0;0;0;0;0;1158550;0;0;1600256
2015;9;SEPTEMBER;Trøndelag;LAKS;2013;8602;89834;0;0;0;0;0;0;0;0;1289;0;0;6
2015;9;SEPTEMBER;Trøndelag;LAKS;2014;21512274;69199881.3;0;0;16485847;4884146;22128048.4;18799141;253781;657728;378711;22062;0;-152918
2015;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2014;0;0;0;0;0;81095;389061;342785;0;0;3805;0;0;-16503
2015;9;SEPTEMBER;Trøndelag;LAKS;2015;61054580;42846644;14250895;14250895;15498726;0;0;0;0;0;719230;0;0;99941
2015;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2015;172436;55696.8;0;172436;0;0;0;0;0;0;0;0;0;0
2015;9;SEPTEMBER;Uoppgitt;LAKS;2012;3148;1190.8;0;0;218;0;0;0;0;0;176;0;0;0
2015;9;SEPTEMBER;Uoppgitt;LAKS;2013;1766;457.2;0;0;76;0;0;0;0;0;1022;0;0;38
2015;9;SEPTEMBER;Uoppgitt;LAKS;2014;8692;723.1;0;0;84;0;0;0;0;0;1760;0;0;0
2015;9;SEPTEMBER;Uoppgitt;LAKS;2015;3814;90.3;0;0;6;0;0;0;0;0;654;0;0;0
2015;9;SEPTEMBER;Uoppgitt;REGNBUEØRRET;2015;520;52;0;0;12;0;0;0;0;0;6;0;0;0
2015;9;SEPTEMBER;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;9;SEPTEMBER;Vestland;LAKS;2013;4328;59345.6;0;0;5837;0;0;0;0;0;60;240;0;0
2015;9;SEPTEMBER;Vestland;REGNBUEØRRET;2013;27591;201813.1;0;0;14375;0;0;0;0;0;466;0;0;0
2015;9;SEPTEMBER;Vestland;LAKS;2014;35596438;116342717.2;0;0;27665224;3408546;16442529.4;14133395;39098;492962;800742;108597;0;6577
2015;9;SEPTEMBER;Vestland;REGNBUEØRRET;2014;8223914;27148092.6;0;0;6524698;1157536;5301782.2;2287506;158714;2504531;93314;16279;0;35480
2015;9;SEPTEMBER;Vestland;LAKS;2015;53779796;44986841.5;13474176;13915472;15643232;0;0;0;0;0;550374;0;0;14456
2015;9;SEPTEMBER;Vestland;REGNBUEØRRET;2015;11613283;14126464.9;2482657;2482657;4472775;0;0;0;0;0;98429;0;0;2091
2015;10;OKTOBER;Møre og Romsdal;LAKS;2012;923;12570.8;0;0;933;19;247;0;0;247;12;0;0;124
2015;10;OKTOBER;Møre og Romsdal;LAKS;2013;11874;114432.7;0;0;15717;2236;19968.4;10013;6875;0;339;0;0;-57
2015;10;OKTOBER;Møre og Romsdal;LAKS;2014;14565462;54340431.2;0;0;12236373;6362258;25213586;21757486;296249;361363;468302;32545;0;-110710
2015;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2014;2170356;6197518.5;0;0;1449083;259730;1105767.9;56866;0;1041225;9173;183;0;-966
2015;10;OKTOBER;Møre og Romsdal;LAKS;2015;13852822;13446675.4;1456439;1457442;4434225;2966;1122;0;0;1122;94966;0;0;16014
2015;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2015;1192127;454034.9;28222;28222;211543;0;0;0;0;0;12190;0;0;0
2015;10;OKTOBER;Nordland;LAKS;2013;0;0;0;0;0;0;0;0;0;0;4233;0;0;6
2015;10;OKTOBER;Nordland;LAKS;2014;26079767;90319825.9;0;0;21354896;5292435;26187995.3;23005578;0;306720;187851;5481;18255;-56400
2015;10;OKTOBER;Nordland;REGNBUEØRRET;2014;1159382;2095700.5;0;0;655258;0;0;0;0;0;2081;0;0;0
2015;10;OKTOBER;Nordland;LAKS;2015;55302172;37789213.3;6574825;6633392;12630802;58557;25833;0;0;25833;180304;0;0;-166
2015;10;OKTOBER;Nordland;REGNBUEØRRET;2015;839077;329992.7;300000;300000;123876;0;0;0;0;0;1424;0;0;0
2015;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2012;1695;13526.1;0;0;800;0;0;0;0;0;504;0;0;0
2015;10;OKTOBER;Rogaland og Agder;LAKS;2013;12022;93876.1;0;0;0;0;0;0;0;0;72;0;0;154
2015;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2013;2688;17606.4;0;0;1100;8935;50845.7;44798;0;0;562;54;0;0
2015;10;OKTOBER;Rogaland og Agder;LAKS;2014;15096466;52171817.2;0;0;9489951;358257;1681806.4;1494939;0;0;289136;39664;0;3646
2015;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2014;13612;20690.2;0;0;4800;0;0;0;0;0;42;0;0;0
2015;10;OKTOBER;Rogaland og Agder;LAKS;2015;22075369;11304407.5;3707411;3882717;4031898;0;0;0;0;0;115369;0;0;1761
2015;10;OKTOBER;Troms og Finnmark;LAKS;2013;0;0;0;0;0;2068;12087;10744;0;0;10;0;0;-21081
2015;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2013;0;0;0;0;46584;230580;1187272.4;1046055;0;0;1703;0;0;-15538
2015;10;OKTOBER;Troms og Finnmark;LAKS;2014;40845338;143405529;0;0;31930709;4857621;24551396.6;20849557;0;1095645;221839;9653;0;-42595
2015;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2014;281935;1217001.1;0;0;227494;0;0;0;0;0;2709;0;0;0
2015;10;OKTOBER;Troms og Finnmark;LAKS;2015;55015606;30769263.5;8242522;8242522;10436032;0;0;0;0;0;386422;0;0;-17897
2015;10;OKTOBER;Trøndelag;LAKS;2013;5959;56650;0;0;0;0;0;0;0;0;199;0;0;-20
2015;10;OKTOBER;Trøndelag;LAKS;2014;16415166;57010964.7;0;0;12012667;4459393;18554288;15395280;192391;991031;443963;17377;0;-79655
2015;10;OKTOBER;Trøndelag;LAKS;2015;68342544;59968483.5;7289804;7864785;17925610;0;0;0;0;0;569685;0;2315;9244
2015;10;OKTOBER;Trøndelag;REGNBUEØRRET;2015;171836;72171.1;0;0;16395;0;0;0;0;0;600;0;0;0
2015;10;OKTOBER;Uoppgitt;LAKS;2012;2540;930.4;0;0;184;0;0;0;0;0;148;0;0;0
2015;10;OKTOBER;Uoppgitt;LAKS;2013;1522;347;0;0;54;0;0;0;0;0;1236;0;0;38
2015;10;OKTOBER;Uoppgitt;LAKS;2014;19230;1837.7;0;0;206;0;0;0;0;0;5570;0;0;0
2015;10;OKTOBER;Uoppgitt;LAKS;2015;5572;143.6;0;0;14;0;0;0;0;0;46;0;0;0
2015;10;OKTOBER;Uoppgitt;REGNBUEØRRET;2015;518;77.7;0;0;32;0;0;0;0;0;6;0;0;0
2015;10;OKTOBER;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;10;OKTOBER;Vestland;LAKS;2013;1212;5932.8;0;0;2584;0;0;0;0;0;18;0;0;0
2015;10;OKTOBER;Vestland;REGNBUEØRRET;2013;27152;198584.1;0;0;500;0;0;0;0;0;439;0;0;0
2015;10;OKTOBER;Vestland;LAKS;2014;29986895;106993638.2;0;0;23300781;4800757;23176633.4;20525367;67611;0;471349;186584;0;-17306
2015;10;OKTOBER;Vestland;REGNBUEØRRET;2014;6493570;23713429.5;0;0;5561777;1657534;6773519.3;3661463;293909;2245670;92252;17390;0;18106
2015;10;OKTOBER;Vestland;LAKS;2015;65083257;61196654.3;11869298;12166771;17597307;560710;255735.1;167553;0;67238;540920;4810;0;33145
2015;10;OKTOBER;Vestland;REGNBUEØRRET;2015;13666600;18070698;2143787;2143787;5080515;0;0;0;0;0;62529;0;0;-17489
2015;11;NOVEMBER;Møre og Romsdal;LAKS;2012;891;12460.1;0;0;452;25;325;0;0;325;7;0;0;0
2015;11;NOVEMBER;Møre og Romsdal;LAKS;2013;11249;115990;0;0;13156;56;672.8;598;0;0;571;0;0;2
2015;11;NOVEMBER;Møre og Romsdal;LAKS;2014;10340878;41050188;0;0;7787200;4199492;18878331.9;16395656;342195;0;170165;41650;250;3098
2015;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2014;1814493;5002860.8;0;0;619363;357178;1524635.1;54808;0;1462428;11046;5;0;18919
2015;11;NOVEMBER;Møre og Romsdal;LAKS;2015;13952775;17519168.8;183661;183661;4605824;4854;4861;0;0;4861;77272;0;0;94
2015;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2015;1186122;604916.4;0;0;215827;0;0;0;0;0;6005;0;0;0
2015;11;NOVEMBER;Nordland;LAKS;2014;20116562;75509935.9;0;0;15843744;5052837;25060417.1;21228689;0;1178142;161970;47370;0;-47356
2015;11;NOVEMBER;Nordland;REGNBUEØRRET;2014;1156746;2609444.7;0;0;670993;0;0;0;0;0;5300;0;0;0
2015;11;NOVEMBER;Nordland;LAKS;2015;56971601;50080870.1;2136106;2333427;12595619;291823;176910.3;134186;0;25951;233706;0;0;6
2015;11;NOVEMBER;Nordland;REGNBUEØRRET;2015;1300191;469768.7;463614;463614;147769;0;0;0;0;0;2500;0;0;0
2015;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2012;1605;13000.5;0;0;680;0;0;0;0;0;90;0;0;0
2015;11;NOVEMBER;Rogaland og Agder;LAKS;2013;9817;76718.4;0;0;0;0;0;0;0;0;81;0;0;239
2015;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2013;2674;18183.2;0;0;1050;0;0;0;0;0;14;0;0;0
2015;11;NOVEMBER;Rogaland og Agder;LAKS;2014;13159958;50124935.3;0;0;8944456;1576817;7341207.3;6083306;0;497488;226192;121223;0;-11951
2015;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2014;13562;24818.5;0;0;5800;0;0;0;0;0;50;0;0;0
2015;11;NOVEMBER;Rogaland og Agder;LAKS;2015;23539155;15833734.1;1161880;1555350;4936857;0;0;0;0;0;91346;0;0;10355
2015;11;NOVEMBER;Troms og Finnmark;LAKS;2014;35146005;133626231.8;0;0;23649278;5197327;26816971.8;21165675;32697;2964193;168067;10996;0;-94135
2015;11;NOVEMBER;Troms og Finnmark;REGNBUEØRRET;2014;32009;153515.2;0;0;93234;243146;1120287;987037;0;0;312;0;0;-6468
2015;11;NOVEMBER;Troms og Finnmark;LAKS;2015;57216453;40141517.1;3607422;3607422;10280549;0;0;0;0;0;540711;0;0;-241835
2015;11;NOVEMBER;Trøndelag;LAKS;2013;5703;51827.6;0;0;0;0;0;0;0;0;256;0;0;0
2015;11;NOVEMBER;Trøndelag;LAKS;2014;14082015;54154698.8;0;0;9554392;2298675;10631802.3;9133105;131651;190389;319896;4027;0;21208
2015;11;NOVEMBER;Trøndelag;LAKS;2015;69503788;77151828.3;1783269;2093199;19423795;0;0;0;0;0;490166;0;0;42390
2015;11;NOVEMBER;Trøndelag;REGNBUEØRRET;2015;171486;99804.9;0;0;28843;0;0;0;0;0;350;0;0;0
2015;11;NOVEMBER;Uoppgitt;LAKS;2012;258;141.6;0;0;24;0;0;0;0;0;1016;0;0;0
2015;11;NOVEMBER;Uoppgitt;LAKS;2013;1528;364.6;0;0;56;0;0;0;0;0;58;0;0;0
2015;11;NOVEMBER;Uoppgitt;LAKS;2014;14604;1496.2;0;0;234;0;0;0;0;0;4914;0;0;20
2015;11;NOVEMBER;Uoppgitt;LAKS;2015;2858;117.1;0;0;14;0;0;0;0;0;202;0;0;2536
2015;11;NOVEMBER;Uoppgitt;REGNBUEØRRET;2015;178;40.1;0;0;20;0;0;0;0;0;76;0;0;264
2015;11;NOVEMBER;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;11;NOVEMBER;Vestland;LAKS;2013;1210;6224.1;0;0;1769;0;0;0;0;0;2;0;0;0
2015;11;NOVEMBER;Vestland;REGNBUEØRRET;2013;10432;66153.4;0;0;0;14292;86327;38704;3229;38310;723;355;0;-1350
2015;11;NOVEMBER;Vestland;LAKS;2014;24068531;92172834.7;0;0;17152397;5025065;23502491.7;19396419;98460;1556870;403268;264821;0;50858
2015;11;NOVEMBER;Vestland;REGNBUEØRRET;2014;4661412;17473204.5;0;0;3011763;1799345;7469998.2;4086801;64049;2750393;91614;18410;0;89648
2015;11;NOVEMBER;Vestland;LAKS;2015;67290864;76713671.5;3122507;3302169;18940581;83349;524358;466096;0;0;596680;948;5045;74753
2015;11;NOVEMBER;Vestland;REGNBUEØRRET;2015;14897101;22233404.9;1330005;1330005;5398018;32182;98221.8;86539;0;0;54797;420;0;12075
2015;12;DESEMBER;Møre og Romsdal;LAKS;2012;884;12493.2;0;0;172;0;0;0;0;0;7;0;0;0
2015;12;DESEMBER;Møre og Romsdal;LAKS;2013;8692;92076.3;0;0;5357;0;0;0;0;0;1509;0;0;-1048
2015;12;DESEMBER;Møre og Romsdal;LAKS;2014;7883235;35250413.9;0;0;5835091;2409899;10412375.7;9020624;208589;100;84070;48928;0;23128
2015;12;DESEMBER;Møre og Romsdal;REGNBUEØRRET;2014;1562956;4489544;0;0;965871;269051;1194754;0;0;1194754;6998;0;0;24512
2015;12;DESEMBER;Møre og Romsdal;LAKS;2015;14130796;21601537.2;249256;249256;4068530;3046;1624;0;0;1624;55924;497;2000;-9055
2015;12;DESEMBER;Møre og Romsdal;REGNBUEØRRET;2015;1170542;787996.4;0;0;272352;0;0;0;0;0;15580;0;0;0
2015;12;DESEMBER;Nordland;LAKS;2014;17287414;69317693.8;0;0;11063708;3120798;15841240.8;13499254;0;654580;163725;3159;500;27474
2015;12;DESEMBER;Nordland;REGNBUEØRRET;2014;958376;2587439.8;0;0;572254;129270;423041.7;372724;0;0;6046;0;0;63054
2015;12;DESEMBER;Nordland;LAKS;2015;55015689;56262898.5;735315;1104618;10383925;58830;26913;0;0;26913;234578;0;0;-13110
2015;12;DESEMBER;Nordland;REGNBUEØRRET;2015;1298229;613962.7;0;0;174126;0;0;0;0;0;1962;0;0;0
2015;12;DESEMBER;Nordland;LAKS;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2011;1230;9963;0;0;600;0;0;0;0;0;180;65;0;0
2015;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2012;2520;17148.5;0;0;1020;0;0;0;0;0;100;20;0;0
2015;12;DESEMBER;Rogaland og Agder;LAKS;2013;0;0;0;0;0;3530;22770;20240;0;0;28;30;0;365
2015;12;DESEMBER;Rogaland og Agder;LAKS;2014;10436505;43128361.6;0;0;6933852;2273724;10075739.8;8771542;0;207755;146023;169175;0;-12510
2015;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2014;13374;29422.8;0;0;6800;0;0;0;0;0;452;65;0;0
2015;12;DESEMBER;Rogaland og Agder;LAKS;2015;23909011;20485453.5;465987;465987;5237943;0;0;0;0;0;95051;0;0;1060
2015;12;DESEMBER;Troms og Finnmark;LAKS;2014;29675000;118383422.9;0;0;17388884;5372745;28420023.2;23769176;258373;1352600;141252;11439;0;-36371
2015;12;DESEMBER;Troms og Finnmark;REGNBUEØRRET;2014;0;0;0;0;0;23000;101809.5;89700;0;0;12;0;0;-9009
2015;12;DESEMBER;Troms og Finnmark;LAKS;2015;57830611;47837773.8;804366;1241571;9283542;86225;106000;0;0;106000;544202;0;0;42115
2015;12;DESEMBER;Troms og Finnmark;LAKS;2016;158544;141938.3;0;0;17457;0;0;0;0;0;27075;0;0;0
2015;12;DESEMBER;Trøndelag;LAKS;2013;0;0;0;0;0;441;4363.9;3879;0;0;178;0;0;228
2015;12;DESEMBER;Trøndelag;LAKS;2014;10920059;45228246.2;0;0;7237485;3001064;13766452.2;11279902;189374;836815;169070;7667;0;18015
2015;12;DESEMBER;Trøndelag;LAKS;2015;70929499;96082059.3;0;0;18177273;0;0;0;0;0;327451;0;0;-2097
2015;12;DESEMBER;Trøndelag;REGNBUEØRRET;2015;170879;132943.9;0;0;36012;0;0;0;0;0;607;0;0;0
2015;12;DESEMBER;Uoppgitt;LAKS;2012;3336;362.2;0;0;70;0;0;0;0;0;2;0;0;0
2015;12;DESEMBER;Uoppgitt;LAKS;2013;66;45.4;0;0;4;0;0;0;0;0;2;0;0;0
2015;12;DESEMBER;Uoppgitt;LAKS;2014;11218;1759.3;0;0;498;0;0;0;0;0;920;0;0;0
2015;12;DESEMBER;Uoppgitt;LAKS;2015;2706;148.8;0;0;42;0;0;0;0;0;108;0;0;0
2015;12;DESEMBER;Uoppgitt;REGNBUEØRRET;2015;196;68;0;0;18;0;0;0;0;0;0;0;0;264
2015;12;DESEMBER;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;12;DESEMBER;Vestland;LAKS;2013;1164;6276;0;0;1075;0;0;0;0;0;27;0;0;0
2015;12;DESEMBER;Vestland;REGNBUEØRRET;2013;7850;50564.4;0;0;0;906;4426;0;0;4426;231;82;0;-56
2015;12;DESEMBER;Vestland;LAKS;2014;18807033;77435722.7;0;0;12581589;4821689;22638510.4;19099147;0;1151970;189018;171302;0;-47910
2015;12;DESEMBER;Vestland;REGNBUEØRRET;2014;3155866;12601373.4;0;0;2122967;1473328;6109642.4;4485345;107413;882791;30651;14944;0;162141
2015;12;DESEMBER;Vestland;LAKS;2015;66817859;90329739.7;624703;1436520;18108078;539103;1627495;986040;0;518200;450806;13707;0;2673
2015;12;DESEMBER;Vestland;REGNBUEØRRET;2015;14604766;25264222.2;0;0;5076386;169115;652270.3;234476;0;386140;99418;2289;0;27218
2016;1;JANUAR;Møre og Romsdal;LAKS;2012;842;12193.6;0;0;378;0;0;0;0;0;3;0;0;39
2016;1;JANUAR;Møre og Romsdal;LAKS;2013;7831;89326.4;0;0;11367;0;0;0;0;0;861;0;0;0
